temps_s,temperature_C
366.595,23.77
367.097,23.77
367.599,23.77
368.101,23.77
368.602,23.77
369.103,23.77
369.605,23.77
370.107,23.77
370.609,23.77
371.109,23.77
371.611,23.77
372.113,23.68
372.615,23.68
373.115,23.77
373.617,23.68
374.119,23.68
374.621,23.68
375.121,23.68
375.623,23.68
376.125,23.68
376.627,23.68
377.128,23.68
377.629,23.68
378.131,23.68
378.633,23.68
379.134,23.68
379.635,23.68
380.137,23.68
380.639,23.68
381.140,23.68
381.641,23.68
382.143,23.68
382.645,23.68
383.146,23.68
383.647,23.68
384.149,23.68
384.651,23.68
385.152,23.68
385.653,23.68
386.155,23.68
386.657,23.60
387.158,23.68
387.660,23.68
388.161,23.60
388.663,23.60
389.164,23.60
389.666,23.68
390.167,23.60
390.669,23.60
391.170,23.60
391.672,23.60
392.173,23.60
392.675,23.60
393.176,23.60
393.678,23.60
394.179,23.60
394.681,23.60
395.182,23.60
395.684,23.60
396.185,23.60
396.687,23.51
397.188,23.60
397.690,23.60
398.191,23.60
398.693,23.60
399.194,23.60
399.696,23.60
400.198,23.60
400.699,23.60
401.201,23.60
401.702,23.60
402.204,23.60
402.705,23.51
403.207,23.60
403.708,23.60
404.210,23.60
404.711,23.60
405.213,23.60
405.714,23.60
406.216,23.60
406.717,23.51
407.219,23.60
407.720,23.51
408.222,23.51
408.723,23.51
409.225,23.51
409.726,23.51
410.228,23.60
410.730,23.51
411.231,23.51
411.732,23.51
412.234,23.51
412.736,23.51
413.237,23.51
413.738,23.51
414.240,23.51
414.742,23.51
415.243,23.51
415.744,23.51
416.246,23.51
416.748,23.42
417.249,23.51
417.750,23.51
418.252,23.51
418.754,23.51
419.256,23.42
419.756,23.51
420.258,23.51
420.760,23.51
421.262,23.51
421.762,23.51
422.264,23.51
422.766,23.51
423.268,23.51
423.768,23.51
424.270,23.51
424.772,23.42
425.274,23.51
425.774,23.51
426.276,23.42
426.778,23.51
427.280,23.51
427.781,23.42
428.282,23.42
428.784,23.42
429.286,23.42
429.788,23.42
430.288,23.42
430.790,23.42
431.292,23.42
431.794,23.42
432.294,23.42
432.796,23.42
433.298,23.42
433.800,23.42
434.300,23.42
434.802,23.42
435.304,23.42
435.806,23.42
436.306,23.42
436.808,23.42
437.310,23.42
437.812,23.42
438.313,23.42
438.814,23.42
439.316,23.42
439.818,23.42
440.319,23.42
440.820,23.42
441.322,23.42
441.824,23.34
442.325,23.42
442.826,23.42
443.328,23.42
443.830,23.42
444.331,23.42
444.833,23.42
445.334,23.42
445.836,23.42
446.337,23.42
446.839,23.42
447.340,23.42
447.842,23.42
448.343,23.42
448.845,23.42
449.346,23.42
449.848,23.42
450.349,23.42
450.851,23.42
451.352,23.34
451.854,23.42
452.355,23.42
452.857,23.42
453.359,23.34
453.860,23.42
454.361,23.34
454.863,23.34
455.365,23.34
455.866,23.34
456.367,23.34
456.869,23.34
457.371,23.34
457.872,23.34
458.373,23.34
458.875,23.42
459.377,23.34
459.879,23.34
460.380,23.34
460.881,23.34
461.383,23.34
461.885,23.34
462.386,23.34
462.887,23.34
463.389,23.34
463.891,23.34
464.392,23.34
464.893,23.34
465.395,23.34
465.897,23.34
466.398,23.34
466.899,23.34
467.401,23.34
467.903,23.34
468.405,23.34
468.905,23.34
469.407,23.34
469.909,23.34
470.411,23.34
470.911,23.34
471.413,23.34
471.915,23.34
472.417,23.34
472.917,23.34
473.419,23.34
473.921,23.34
474.423,23.25
474.924,23.25
475.425,23.34
475.927,23.34
476.429,23.34
476.930,23.25
477.431,23.34
477.933,23.34
478.435,23.25
