temps_s,temperature_C
297.384,33.70
297.886,33.70
298.388,33.70
298.890,33.70
299.390,33.70
299.892,33.70
300.394,33.70
300.896,33.75
301.396,33.70
301.898,33.70
302.400,33.70
302.902,33.70
303.402,33.72
303.904,33.72
304.406,33.72
304.908,33.72
305.408,33.75
305.910,33.77
306.412,33.77
306.914,33.77
307.414,33.77
307.916,33.77
308.418,33.79
308.920,33.79
309.420,33.79
309.922,33.79
310.424,33.81
310.926,33.79
311.426,33.81
311.928,33.81
312.430,33.81
312.932,33.81
313.432,33.81
313.934,33.84
314.436,33.84
314.938,33.84
315.439,33.84
315.940,33.84
316.442,33.84
316.944,33.84
317.445,33.84
317.946,33.84
318.448,33.84
318.950,33.84
319.452,33.86
319.952,33.86
320.454,33.86
320.956,33.86
321.458,33.86
321.958,33.86
322.460,33.86
322.962,33.86
323.464,33.86
323.964,33.86
324.466,33.86
324.968,33.86
325.470,33.86
325.970,33.86
326.472,33.86
326.974,33.86
327.476,33.86
327.976,33.86
328.478,33.86
328.980,33.86
329.482,33.86
329.983,33.86
330.484,33.86
330.986,33.86
331.488,33.86
331.989,33.88
332.490,33.86
332.992,33.88
333.494,33.91
333.995,33.88
334.496,33.88
334.998,33.88
335.500,33.88
336.001,33.88
336.502,33.88
337.004,33.88
337.506,33.88
338.007,33.91
338.508,33.91
339.010,33.91
339.512,33.91
340.013,33.91
340.514,33.91
341.016,33.93
341.518,33.91
342.019,33.93
342.520,33.91
343.022,33.93
343.524,33.93
344.025,33.93
344.526,33.93
345.028,33.93
345.530,33.95
346.031,33.93
346.532,33.95
347.034,33.95
347.536,33.95
348.037,33.97
348.539,33.97
349.040,33.97
349.542,33.95
350.044,33.97
350.545,33.97
351.046,33.97
351.548,33.97
352.050,33.97
352.551,33.95
353.052,33.97
353.554,33.97
354.056,33.97
354.557,33.97
355.058,33.97
355.560,33.97
356.062,33.97
356.563,33.95
357.064,33.97
357.566,33.95
358.068,33.95
358.569,33.97
359.070,33.97
359.572,33.97
360.074,33.97
360.575,33.97
361.076,33.97
361.578,33.97
362.080,33.95
362.581,33.95
363.082,33.97
363.584,33.97
364.086,33.97
364.587,33.97
365.089,34.00
365.590,33.97
366.092,33.97
366.593,34.00
367.095,34.00
367.596,34.00
368.098,34.00
368.599,34.00
369.101,34.00
369.602,34.00
370.104,34.02
370.605,34.00
371.107,34.02
371.608,34.02
372.110,34.02
372.611,34.02
373.113,34.02
373.614,34.02
374.116,34.02
374.617,34.04
375.119,34.04
375.620,34.04
376.122,34.04
376.623,34.04
377.125,34.04
377.626,34.04
378.128,34.02
378.629,34.02
379.131,34.04
379.632,34.04
380.134,34.04
380.636,34.04
381.137,34.07
381.638,34.07
382.140,34.07
382.642,34.07
383.143,34.07
383.644,34.07
384.146,34.09
384.648,34.09
385.149,34.09
385.650,34.09
386.152,34.09
386.654,34.09
