temps_s,temperature_C
401.698,31.25
402.200,31.28
402.702,31.25
403.203,31.28
403.704,31.25
404.206,31.28
404.708,31.28
405.209,31.25
405.711,31.25
406.212,31.25
406.714,31.25
407.215,31.28
407.717,31.28
408.218,31.28
408.720,31.28
409.221,31.28
409.723,31.28
410.224,31.28
410.726,31.28
411.228,31.28
411.729,31.28
412.230,31.28
412.732,31.32
413.234,31.32
413.735,31.28
414.236,31.32
414.738,31.32
415.240,31.28
415.741,31.32
416.242,31.32
416.744,31.32
417.246,31.32
417.747,31.32
418.249,31.32
418.750,31.28
419.252,31.32
419.753,31.32
420.255,31.32
420.756,31.32
421.258,31.32
421.759,31.32
422.261,31.35
422.762,31.32
423.264,31.32
423.765,31.32
424.267,31.32
424.768,31.32
425.270,31.32
425.771,31.32
426.273,31.32
426.774,31.32
427.276,31.32
427.777,31.32
428.279,31.32
428.780,31.32
429.282,31.35
429.783,31.32
430.285,31.32
430.787,31.32
431.288,31.32
431.789,31.32
432.291,31.32
432.793,31.35
433.294,31.32
433.795,31.32
434.297,31.32
434.799,31.35
435.300,31.35
435.801,31.35
436.303,31.32
436.805,31.35
437.306,31.32
437.807,31.35
438.309,31.35
438.811,31.35
439.312,31.35
439.813,31.35
440.315,31.35
440.817,31.32
441.318,31.35
441.820,31.38
442.321,31.35
442.823,31.38
443.325,31.35
443.826,31.35
444.327,31.38
444.829,31.35
445.331,31.35
445.832,31.38
446.333,31.35
446.835,31.35
447.337,31.35
447.838,31.38
448.339,31.38
448.841,31.38
449.343,31.38
449.844,31.35
450.345,31.38
450.847,31.38
451.349,31.38
451.850,31.35
452.351,31.38
452.853,31.35
453.355,31.35
453.856,31.38
454.357,31.38
454.859,31.38
455.361,31.38
455.863,31.38
456.363,31.35
456.865,31.38
457.367,31.38
457.869,31.38
458.369,31.38
458.871,31.38
459.373,31.38
459.875,31.35
460.375,31.38
460.877,31.38
461.379,31.38
461.881,31.38
462.381,31.38
462.883,31.41
463.385,31.38
463.887,31.38
464.387,31.35
464.889,31.38
465.391,31.35
465.893,31.35
466.394,31.38
466.895,31.38
467.397,31.38
467.899,31.38
468.401,31.38
468.901,31.35
469.403,31.38
469.905,31.38
470.407,31.38
470.907,31.38
471.409,31.38
471.911,31.35
472.413,31.38
472.913,31.38
473.415,31.38
473.917,31.38
474.419,31.38
474.919,31.38
475.421,31.38
475.923,31.38
476.425,31.38
476.925,31.38
477.427,31.38
477.929,31.38
478.431,31.35
478.931,31.38
479.433,31.38
479.935,31.38
480.437,31.38
480.938,31.38
481.439,31.38
481.941,31.41
482.443,31.38
482.944,31.38
483.445,31.38
483.947,31.38
484.449,31.38
484.950,31.38
485.451,31.41
485.953,31.38
486.455,31.41
486.956,31.38
487.457,31.41
487.959,31.38
488.461,31.41
488.962,31.41
489.463,31.38
489.965,31.41
490.467,31.38
490.968,31.38
491.470,31.41
491.971,31.38
492.473,31.41
492.974,31.41
493.476,31.41
493.977,31.38
494.479,31.41
494.980,31.41
495.482,31.41
495.983,31.41
496.485,31.41
496.986,31.41
497.488,31.41
497.989,31.41
498.491,31.41
498.993,31.41
499.494,31.41
499.995,31.41
500.497,31.41
500.999,31.41
501.500,31.41
502.001,31.45
502.503,31.41
503.005,31.41
503.506,31.41
504.007,31.41
504.509,31.41
505.011,31.41
505.512,31.41
506.014,31.41
506.515,31.41
507.017,31.41
507.518,31.41
508.020,31.41
508.521,31.41
509.023,31.38
509.524,31.38
510.026,31.41
510.527,31.41
511.029,31.41
511.530,31.41
512.032,31.41
512.533,31.41
513.035,31.38
513.536,31.41
514.038,31.41
514.539,31.41
515.041,31.41
515.542,31.41
516.044,31.41
516.545,31.41
517.047,31.41
517.548,31.41
518.050,31.41
518.551,31.41
519.053,31.41
519.554,31.45
520.056,31.45
520.557,31.45
521.059,31.45
521.560,31.45
522.062,31.45
522.564,31.48
523.065,31.45
523.566,31.45
524.068,31.45
524.570,31.45
525.071,31.45
525.572,31.45
526.074,31.48
526.576,31.45
527.077,31.45
527.578,31.45
528.080,31.45
528.582,31.48
529.083,31.48
529.585,31.45
530.086,31.48
530.588,31.48
531.089,31.48
531.591,31.48
532.092,31.48
532.594,31.48
533.095,31.48
533.597,31.48
534.098,31.48
534.600,31.48
535.101,31.51
535.603,31.51
536.104,31.51
536.606,31.51
537.107,31.48
537.609,31.48
538.110,31.48
538.612,31.51
539.113,31.48
539.615,31.48
540.116,31.48
540.618,31.48
541.120,31.48
541.621,31.48
542.122,31.48
542.624,31.48
543.126,31.48
543.627,31.48
544.128,31.45
544.630,31.48
545.132,31.48
545.633,31.48
546.134,31.48
546.636,31.48
547.138,31.45
547.639,31.48
548.140,31.45
548.642,31.48
549.144,31.45
549.645,31.45
550.146,31.45
550.648,31.48
551.150,31.45
551.651,31.45
552.152,31.45
552.654,31.45
553.156,31.45
553.658,31.45
554.158,31.45
554.660,31.45
555.162,31.48
555.664,31.48
556.164,31.45
556.666,31.45
557.168,31.48
557.670,31.48
558.170,31.48
558.672,31.48
559.174,31.45
559.676,31.45
560.177,31.48
560.678,31.48
561.180,31.45
561.682,31.45
562.183,31.48
562.684,31.45
563.186,31.48
563.688,31.45
564.189,31.48
564.690,31.48
565.192,31.48
565.694,31.45
566.195,31.45
566.696,31.48
567.198,31.48
567.700,31.48
568.202,31.48
568.702,31.48
569.204,31.51
569.706,31.51
570.208,31.51
570.708,31.51
571.210,31.51
571.712,31.51
572.214,31.48
572.714,31.51
573.216,31.51
573.718,31.48
574.220,31.48
574.720,31.48
575.222,31.48
575.724,31.51
576.226,31.48
576.726,31.48
577.228,31.48
577.730,31.48
578.232,31.48
578.732,31.48
579.234,31.48
579.736,31.48
580.238,31.48
580.738,31.48
581.240,31.48
581.742,31.48
582.244,31.48
582.745,31.48
583.246,31.45
583.748,31.45
584.250,31.45
584.751,31.45
585.252,31.45
585.754,31.45
586.256,31.45
586.757,31.45
587.258,31.45
587.760,31.45
588.262,31.48
588.764,31.45
589.264,31.45
589.766,31.45
590.268,31.45
590.770,31.45
591.270,31.45
591.772,31.45
592.274,31.45
592.776,31.45
593.276,31.48
593.778,31.48
594.280,31.48
594.782,31.48
595.282,31.48
595.784,31.48
596.286,31.48
596.788,31.48
597.289,31.48
597.790,31.48
598.292,31.48
598.794,31.48
599.295,31.48
599.796,31.48
600.298,31.48
600.800,31.54
601.301,31.48
601.802,31.51
602.304,31.51
602.806,31.48
603.307,31.48
603.808,31.51
604.310,31.51
604.812,31.51
605.313,31.51
605.814,31.51
606.316,31.48
606.818,31.51
607.319,31.51
607.820,31.51
608.322,31.51
608.824,31.51
609.325,31.51
609.827,31.48
610.328,31.51
610.830,31.51
611.331,31.51
611.833,31.51
612.334,31.51
612.836,31.51
613.337,31.54
613.839,31.51
614.340,31.51
614.842,31.51
615.343,31.51
615.845,31.51
616.346,31.51
616.848,31.51
617.349,31.51
617.851,31.51
618.352,31.48
618.854,31.51
619.356,31.48
619.857,31.51
620.359,31.48
620.860,31.48
621.362,31.48
621.863,31.51
622.365,31.48
622.866,31.51
623.368,31.48
623.869,31.48
624.371,31.51
624.872,31.48
625.374,31.48
625.875,31.48
626.377,31.48
626.878,31.48
627.380,31.48
627.881,31.48
628.383,31.48
628.884,31.51
629.386,31.48
629.887,31.48
630.389,31.48
630.890,31.48
631.392,31.48
631.893,31.45
632.395,31.48
632.896,31.48
633.398,31.45
633.899,31.48
634.401,31.48
634.903,31.45
635.404,31.48
635.905,31.48
636.407,31.48
636.909,31.48
637.410,31.48
637.911,31.48
638.413,31.48
638.915,31.48
639.416,31.48
639.917,31.48
640.419,31.48
640.921,31.45
641.422,31.48
641.923,31.48
642.425,31.48
642.927,31.48
643.428,31.48
643.929,31.48
644.431,31.45
644.933,31.48
645.434,31.48
645.935,31.48
646.437,31.48
646.939,31.48
647.441,31.48
647.941,31.48
648.443,31.48
648.945,31.48
649.447,31.51
649.948,31.48
650.449,31.48
650.951,31.51
651.453,31.51
651.954,31.51
652.455,31.51
652.957,31.51
653.459,31.48
653.960,31.48
654.461,31.48
654.963,31.48
655.465,31.48
655.966,31.48
656.467,31.48
656.969,31.48
657.471,31.51
657.972,31.51
658.473,31.51
658.975,31.51
659.477,31.51
659.978,31.48
660.479,31.51
660.981,31.48
661.483,31.51
661.985,31.48
662.485,31.48
662.987,31.48
663.489,31.48
663.991,31.48
664.491,31.48
664.993,31.48
665.495,31.48
665.997,31.48
666.497,31.51
666.999,31.48
667.501,31.48
668.003,31.48
668.503,31.48
669.005,31.48
669.507,31.48
670.009,31.48
670.509,31.51
671.011,31.48
671.513,31.48
672.015,31.48
672.515,31.45
673.017,31.48
673.519,31.48
674.021,31.48
674.521,31.48
675.023,31.48
675.525,31.48
676.027,31.48
676.529,31.48
677.029,31.48
677.531,31.48
678.033,31.48
678.535,31.48
679.035,31.48
679.537,31.48
680.039,31.48
680.541,31.48
681.041,31.48
681.543,31.48
682.045,31.48
682.547,31.48
683.047,31.48
683.549,31.48
684.051,31.48
684.553,31.48
685.053,31.45
685.555,31.48
686.057,31.48
686.559,31.48
687.059,31.48
687.561,31.48
688.063,31.48
688.565,31.48
689.065,31.48
689.567,31.48
690.069,31.48
690.571,31.48
691.071,31.48
691.573,31.51
692.075,31.51
692.577,31.48
693.077,31.51
693.579,31.48
694.081,31.48
694.583,31.48
695.084,31.51
695.585,31.51
696.087,31.51
696.589,31.48
697.090,31.48
697.591,31.51
698.093,31.51
698.595,31.51
699.096,31.51
699.597,31.51
700.099,31.48
700.601,31.48
701.102,31.51
701.603,31.48
702.105,31.51
702.607,31.48
703.108,31.48
703.609,31.48
704.111,31.48
704.613,31.48
705.114,31.48
705.615,31.48
706.117,31.48
706.619,31.48
707.121,31.48
707.621,31.48
708.123,31.48
708.625,31.48
709.127,31.48
709.628,31.48
710.129,31.51
710.631,31.48
711.133,31.48
711.634,31.48
712.135,31.48
712.637,31.48
713.139,31.48
713.640,31.51
714.141,31.51
714.643,31.51
715.145,31.48
715.646,31.48
716.147,31.48
716.649,31.51
717.151,31.51
717.652,31.51
718.153,31.48
718.655,31.48
719.157,31.48
719.658,31.48
720.160,31.48
720.661,31.48
721.163,31.48
721.664,31.48
722.166,31.48
722.667,31.48
723.169,31.48
723.670,31.48
