time,T1,T2,T3
245.5,25.6718517528589,24.1455787323793,23.7143198940167
246,25.6737016831042,24.1480197822132,23.7173370334516
246.5,25.6755402347537,24.1504469474471,23.7203381123097
247,25.6773674775348,24.1528602994961,23.7233231998064
247.5,25.6791834807532,24.1552599095071,23.7262923650708
248,25.6809883132949,24.1576458483584,23.7292456771417
248.5,25.6827820436286,24.1600181866589,23.7321832049655
249,25.6845647398083,24.1623769947477,23.7351050173923
249.5,25.6863364694757,24.1647223426946,23.7380111831733
250,25.6880972998626,24.1670543002986,23.7409017709579
250.5,25.6898472977931,24.1693729370889,23.7437768492905
251,25.6915865296863,24.1716783223233,23.746636486608
251.5,25.6933150615584,24.1739705249894,23.7494807512369
252,25.6950329590251,24.176249613803,23.7523097113905
252.5,25.6967402873041,24.1785156572091,23.7551234351661
253,25.6984371112173,24.1807687233809,23.7579219905428
253.5,25.700123495193,24.1830088802202,23.7607054453785
254,25.7017995032686,24.185236195357,23.7634738674075
254.5,25.7034651990923,24.1874507361495,23.7662273242382
255,25.705120645926,24.1896525696841,23.7689658833502
255.5,25.7067659066472,24.1918417627752,23.7716896120926
256,25.7084010437512,24.1940183819653,23.774398577681
256.5,25.7100261193539,24.196182493525,23.7770928471956
257,25.7116411951931,24.1983341634527,23.7797724875787
257.5,25.7132463326316,24.2004734574753,23.7824375656328
258,25.7148415926589,24.2026004410475,23.7850881480182
258.5,25.7164270358938,24.2047151793524,23.7877243012511
259,25.7180027225861,24.2068177373013,23.7903460917012
259.5,25.7195687126191,24.208908179534,23.7929535855899
260,25.7211250655118,24.2109865704188,23.7955468489885
260.5,25.7226718404207,24.2130529740528,23.7981259478159
261,25.7242090961425,24.2151074542616,23.8006909478367
261.5,25.7257368911158,24.2171500746002,23.8032419146599
262,25.7272552834233,24.2191808983525,23.8057789137364
262.5,25.7287643307939,24.2211999885322,23.8083020103575
263,25.7302640906051,24.2232074078823,23.8108112696533
263.5,25.7317546198846,24.2252032188758,23.8133067565907
264,25.7332359753126,24.2271874837159,23.8157885359721
264.5,25.734708213224,24.2291602643361,23.8182566724336
265,25.7361713896103,24.2311216224008,23.8207112304432
265.5,25.7376255601217,24.2330716193053,23.8231522742996
266,25.739070780069,24.2350103161761,23.8255798681305
266.5,25.7405071044258,24.2369377738716,23.8279940758914
267,25.7419345878304,24.2388540529819,23.8303949613635
267.5,25.7433532845877,24.2407592138299,23.8327825881532
268,25.7447632486716,24.2426533164707,23.83515701969
268.5,25.7461645337264,24.244536420693,23.8375183192255
269,25.7475571930691,24.2464085860186,23.839866549832
269.5,25.7489412796916,24.2482698717034,23.8422017744014
270,25.7503168462619,24.2501203367377,23.8445240556438
270.5,25.7516839451267,24.2519600398465,23.8468334560861
271,25.7530426283132,24.2537890394899,23.8491300380715
271.5,25.7543929475307,24.255607393864,23.8514138637575
272,25.7557349541728,24.2574151609005,23.8536849951155
272.5,25.7570686993193,24.2592123982683,23.8559434939294
273,25.7583942337378,24.260999163373,23.8581894217945
273.5,25.7597116078859,24.262775513358,23.8604228401168
274,25.7610208719127,24.2645415051047,23.8626438101116
274.5,25.7623220756612,24.2662971952332,23.8648523928028
275,25.7636152686694,24.2680426401027,23.867048649022
275.5,25.7649005001728,24.2697778958122,23.8692326394075
276,25.7661778191057,24.2715030182009,23.8714044244033
276.5,25.7674472741036,24.2732180628488,23.8735640642587
277,25.7687089135043,24.2749230850773,23.875711619027
277.5,25.7699627853501,24.2766181399497,23.8778471485648
278,25.7712089373896,24.2783032822719,23.8799707125317
278.5,25.7724474170792,24.2799785665928,23.8820823703889
279,25.7736782715853,24.2816440472053,23.8841821813987
279.5,25.7749015477856,24.2832997781464,23.8862702046244
280,25.7761172922709,24.2849458131981,23.8883464989286
280.5,25.777325551347,24.2865822058881,23.8904111229734
281,25.7785263710366,24.2882090094902,23.8924641352195
281.5,25.7797197970804,24.289826277025,23.8945055939255
282,25.7809058749393,24.2914340612608,23.8965355571474
282.5,25.7820846497959,24.293032414714,23.8985540827384
283,25.7832561665564,24.2946213896496,23.9005612283477
283.5,25.7844204698518,24.2962010380824,23.9025570514207
284,25.7855776040402,24.2977714117771,23.9045416091979
284.5,25.7867276132076,24.2993325622494,23.9065149587152
285,25.7878705411706,24.3008845407665,23.9084771568025
285.5,25.789006431477,24.3024273983478,23.9104282600843
286,25.7901353274081,24.3039611857656,23.9123683249786
286.5,25.7912572719802,24.3054859535458,23.9142974076967
287,25.7923723079458,24.3070017519687,23.916215564243
287.5,25.7934804777957,24.3085086310695,23.9181228504147
288,25.7945818237604,24.3100066406394,23.9200193218012
288.5,25.7956763878115,24.311495830226,23.9219050337841
289,25.7967642116635,24.3129762491339,23.9237800415369
289.5,25.7978453367754,24.3144479464259,23.9256444000244
290,25.7989198043519,24.3159109709234,23.927498164003
290.5,25.7999876553453,24.3173653712073,23.9293413880201
291,25.8010489304567,24.3188111956187,23.9311741264141
291.5,25.802103670138,24.3202484922594,23.9329964333141
292,25.8031519145929,24.3216773089932,23.9348083626398
292.5,25.8041937037786,24.3230976934463,23.9366099681013
293,25.8052290774076,24.3245096930079,23.9384013031992
293.5,25.8062580749486,24.3259133548314,23.940182421224
294,25.8072807356283,24.3273087258349,23.9419533752566
294.5,25.8082970984331,24.3286958527019,23.9437142181678
295,25.8093072021101,24.3300747818826,23.9454650026184
295.5,25.8103110851687,24.3314455595938,23.9472057810591
296,25.8113087858823,24.3328082318205,23.9489366057306
296.5,25.8123003422894,24.3341628443163,23.9506575286632
297,25.8132857921951,24.3355094426042,23.9523686016773
297.5,25.8142651731728,24.3368480719775,23.9540698763832
298,25.8152385225652,24.3381787775005,23.9557614041811
298.5,25.816205877486,24.3395016040095,23.9574432362609
299,25.817167274821,24.3408165961133,23.9591154236029
299.5,25.8181227512299,24.3421237981941,23.9607780169772
300,25.8190723431473,24.3434232544085,23.9624310669441
300.5,25.8200160867842,24.3447150086881,23.9640746238543
301,25.8209540181294,24.3459991047404,23.9657087378486
301.5,25.8218861729508,24.3472755860497,23.9673334588585
302,25.8228125867969,24.3485444958775,23.9689488366059
302.5,25.8237332949978,24.3498058772639,23.9705549206037
303,25.8246483326668,24.351059773028,23.9721517601555
303.5,25.8255577347016,24.352306225769,23.9737394043562
304,25.8264615357859,24.3535452778667,23.9753179020916
304.5,25.8273597703901,24.3547769714825,23.9768873020393
305,25.8282524727732,24.3560013485605,23.9784476526683
305.5,25.8291396769838,24.3572184508277,23.9799990022397
306,25.8300214168615,24.3584283197954,23.9815413988066
306.5,25.8308977260379,24.3596309967597,23.9830748902142
307,25.8317686379384,24.3608265228024,23.9845995241006
307.5,25.8326341857827,24.3620149387921,23.9861153478965
308,25.8334944025868,24.3631962853844,23.9876224088258
308.5,25.834349321164,24.3643706030234,23.9891207539057
309,25.8351989741257,24.3655379319421,23.9906104299472
309.5,25.8360433938833,24.3666983121637,23.992091483555
310,25.836882612649,24.3678517835016,23.9935639611282
310.5,25.8377166624372,24.3689983855611,23.9950279088605
311,25.8385455750655,24.3701381577399,23.9964833727403
311.5,25.8393693821561,24.3712711392287,23.9979303985513
312,25.8401881151371,24.3723973690124,23.999369031873
312.5,25.8410018052432,24.3735168858708,24.0007993180803
313,25.8418104835174,24.3746297283794,24.0022213023448
313.5,25.8426141808119,24.37573593491,24.0036350296345
314,25.8434129277895,24.3768355436323,24.0050405447144
314.5,25.8442067549242,24.3779285925137,24.006437892147
315,25.8449956925032,24.379015119321,24.0078271162923
315.5,25.8457797706273,24.3800951616207,24.0092082613088
316,25.8465590192123,24.3811687567802,24.0105813711533
316.5,25.8473334679902,24.3822359419683,24.0119464895815
317,25.8481031465105,24.3832967541563,24.0133036601488
317.5,25.8488680841407,24.3843512301186,24.0146529262101
318,25.8496283100681,24.3853994064337,24.0159943309207
318.5,25.8503838533005,24.3864413194851,24.0173279172364
319,25.8511347426673,24.3874770054619,24.0186537279143
319.5,25.8518810068209,24.3885065003598,24.019971805513
320,25.8526226742374,24.3895298399818,24.021282192393
320.5,25.8533597732179,24.3905470599393,24.0225849307175
321,25.8540923318896,24.3915581956525,24.0238800624523
321.5,25.8548203782067,24.3925632823516,24.0251676293671
322,25.8555439399516,24.3935623550776,24.026447673035
322.5,25.8562630447357,24.3945554486827,24.0277202348337
323,25.856977720001,24.3955425978318,24.0289853559459
323.5,25.8576879930204,24.3965238370027,24.0302430773594
324,25.8583938908995,24.3974992004874,24.0314934398681
324.5,25.8590954405768,24.3984687223925,24.032736484072
325,25.8597926688255,24.3994324366405,24.0339722503782
325.5,25.8604856022541,24.40039037697,24.0352007790012
326,25.8611742673074,24.4013425769373,24.0364221099632
326.5,25.8618586902677,24.4022890699164,24.037636283095
327,25.8625388972554,24.4032298891005,24.0388433380363
327.5,25.8632149142306,24.4041650675023,24.0400433142363
328,25.8638867669936,24.4050946379552,24.0412362509543
328.5,25.8645544811861,24.4060186331139,24.04242218726
329,25.8652180822919,24.4069370854552,24.0436011620345
329.5,25.8658775956383,24.4078500272788,24.0447732139702
330,25.8665330463968,24.4087574907085,24.0459383815719
330.5,25.8671844595839,24.4096595076923,24.0470967031572
331,25.8678318600624,24.4105561100038,24.0482482168571
331.5,25.8684752725422,24.4114473292428,24.0493929606162
332,25.869114721581,24.4123331968359,24.0505309721938
332.5,25.8697502315856,24.4132137440377,24.0516622891643
333,25.8703818268127,24.4140890019313,24.0527869489173
333.5,25.8710095313697,24.4149590014292,24.0539049886591
334,25.8716333692157,24.4158237732741,24.0550164454124
334.5,25.8722533641625,24.4166833480395,24.0561213560172
335,25.8728695398753,24.417537756131,24.0572197571317
335.5,25.8734819198737,24.4183870277864,24.0583116852325
336,25.8740905275329,24.419231193077,24.059397176615
336.5,25.8746953860838,24.4200702819084,24.0604762673948
337,25.8752965186149,24.4209043240207,24.0615489935074
337.5,25.8758939480721,24.4217333489901,24.0626153907092
338,25.8764876972607,24.422557386229,24.0636754945784
338.5,25.8770777888452,24.4233764649872,24.0647293405149
339,25.8776642453509,24.4241906143524,24.0657769637414
339.5,25.8782470891645,24.4249998632512,24.0668183993041
340,25.8788263425349,24.4258042404498,24.0678536820727
340.5,25.8794020275741,24.4266037745545,24.0688828467418
341,25.879974166258,24.4273984940131,24.0699059278309
341.5,25.8805427804274,24.4281884271149,24.0709229596853
342,25.8811078917887,24.4289736019921,24.0719339764766
342.5,25.8816695219144,24.4297540466201,24.0729390122033
343,25.8822276922447,24.4305297888186,24.0739381006917
343.5,25.8827824240877,24.4313008562522,24.074931275596
344,25.8833337386202,24.4320672764311,24.0759185703995
344.5,25.8838816568889,24.4328290767119,24.0769000184148
345,25.8844261998109,24.4335862842985,24.0778756527846
345.5,25.8849673881746,24.4343389262426,24.0788455064822
346,25.8855052426403,24.4350870294447,24.0798096123124
346.5,25.8860397837415,24.4358306206546,24.0807680029116
347,25.8865710318849,24.4365697264722,24.0817207107492
347.5,25.887099007352,24.4373043733485,24.0826677681275
348,25.8876237302991,24.438034587586,24.0836092071828
348.5,25.8881452207589,24.4387603953394,24.0845450598856
349,25.8886634986402,24.4394818226169,24.0854753580418
349.5,25.8891785837299,24.4401988952801,24.0864001332928
350,25.8896904956927,24.4409116390455,24.0873194171165
350.5,25.8901992540724,24.4416200794846,24.0882332408276
351,25.8907048782925,24.442324242025,24.0891416355786
351.5,25.8912073876569,24.4430241519512,24.0900446323601
352,25.8917068013507,24.4437198344049,24.0909422620017
352.5,25.8922031384409,24.444411314386,24.0918345551725
353,25.8926964178772,24.4450986167534,24.0927215423818
353.5,25.8931866584926,24.4457817662254,24.0936032539794
354,25.8936738790042,24.4464607873807,24.0944797201569
354.5,25.8941580980138,24.447135704659,24.0953509709477
355,25.8946393340088,24.4478065423617,24.0962170362282
355.5,25.8951176053628,24.4484733246526,24.0970779457177
356,25.8955929303361,24.4491360755584,24.0979337289798
356.5,25.8960653270768,24.4497948189699,24.0987844154226
357,25.8965348136213,24.4504495786423,24.0996300342995
357.5,25.8970014078948,24.4511003781957,24.1004706147096
358,25.8974651277122,24.4517472411165,24.1013061855987
358.5,25.8979259907789,24.4523901907574,24.1021367757597
359,25.898384014691,24.4530292503384,24.1029624138331
359.5,25.8988392169364,24.4536644429473,24.1037831283081
360,25.8992916148955,24.4542957915407,24.1045989475228
360.5,25.8997412258416,24.4549233189443,24.105409899665
361,25.9001880669414,24.4555470478539,24.1062160127728
361.5,25.9006321552564,24.4561670008358,24.1070173147353
362,25.9010735077426,24.4567832003276,24.107813833293
362.5,25.9015121412518,24.4573956686389,24.108605596039
363,25.9019480725321,24.4580044279518,24.1093926304188
363.5,25.9023813182285,24.4586095003219,24.1101749637317
364,25.9028118948833,24.4592109076785,24.110952623131
364.5,25.9032398189372,24.4598086718256,24.1117256356247
365,25.9036651067295,24.4604028144424,24.1124940280763
365.5,25.904087774499,24.4609933570842,24.1132578272051
366,25.9045078383845,24.4615803211824,24.1140170595872
366.5,25.9049253144254,24.4621637280461,24.1147717516558
367,25.9053402185623,24.4627435988618,24.1155219297021
367.5,25.9057525666378,24.4633199546947,24.1162676198758
368,25.9061623743968,24.4638928164892,24.1170088481856
368.5,25.9065696574873,24.4644622050691,24.1177456405001
369,25.906974431461,24.4650281411389,24.1184780225482
369.5,25.9073767117737,24.465590645284,24.1192060199198
370,25.9077765137863,24.4661497379714,24.1199296580664
370.5,25.9081738527648,24.4667054395503,24.1206489623018
371,25.9085687438814,24.467257770253,24.1213639578026
371.5,25.9089612022147,24.4678067501951,24.1220746696088
372,25.9093512427508,24.4683523993765,24.1227811226247
372.5,25.9097388803831,24.4688947376815,24.1234833416192
373,25.9101241299134,24.4694337848802,24.1241813512263
373.5,25.9105070060527,24.4699695606282,24.1248751759462
374,25.9108875234209,24.4705020844681,24.1255648401457
374.5,25.9112656965482,24.4710313758292,24.1262503680584
375,25.9116415398752,24.4715574540291,24.126931783786
375.5,25.9120150677536,24.4720803382733,24.1276091112985
376,25.9123862944468,24.4726000476565,24.1282823744347
376.5,25.9127552341302,24.4731166011629,24.1289515969031
377,25.9131219008921,24.473630017667,24.1296168022825
377.5,25.9134863087338,24.4741403159336,24.1302780140224
378,25.9138484715706,24.4746475146194,24.1309352554436
378.5,25.9142084032321,24.4751516322727,24.131588549739
379,25.9145661174625,24.4756526873342,24.132237919974
379.5,25.9149216279216,24.4761506981379,24.1328833890874
380,25.915274948185,24.4766456829113,24.1335249798915
380.5,25.9156260917446,24.4771376597763,24.1341627150731
381,25.9159750720094,24.4776266467492,24.134796617194
381.5,25.9163219023057,24.4781126617422,24.1354267086917
382,25.9166665958777,24.478595722563,24.1360530118794
382.5,25.9170091658881,24.4790758469159,24.1366755489476
383,25.9173496254185,24.4795530524025,24.1372943419638
383.5,25.9176879874701,24.4800273565215,24.1379094128734
384,25.9180242649637,24.4804987766704,24.1385207835004
384.5,25.9183584707408,24.4809673301448,24.139128475548
385,25.9186906175638,24.4814330341401,24.1397325105987
385.5,25.9190207181162,24.4818959057511,24.1403329101157
386,25.9193487850038,24.4823559619732,24.1409296954425
386.5,25.9196748307546,24.4828132197027,24.1415228878045
387,25.9199988678193,24.4832676957373,24.1421125083088
387.5,25.920320908572,24.4837194067767,24.1426985779449
388,25.9206409653107,24.4841683694231,24.1432811175858
388.5,25.9209590502576,24.4846146001819,24.1438601479879
389,25.9212751755596,24.4850581154618,24.1444356897919
389.5,25.9215893532887,24.4854989315759,24.1450077635233
390,25.9219015954428,24.4859370647419,24.1455763895931
390.5,25.9222119139456,24.4863725310825,24.1461415882981
391,25.9225203206475,24.4868053466263,24.1467033798215
391.5,25.9228268273261,24.487235527308,24.147261784234
392,25.923131445686,24.487663088969,24.1478168214933
392.5,25.9234341873603,24.4880880473581,24.1483685114459
393,25.9237350639099,24.4885104181316,24.1489168738265
393.5,25.9240340868248,24.4889302168543,24.1494619282593
394,25.9243312675242,24.4893474589996,24.1500036942585
394.5,25.9246266173569,24.4897621599504,24.1505421912284
395,25.9249201476018,24.4901743349991,24.1510774384642
395.5,25.9252118694684,24.4905839993485,24.1516094551529
396,25.9255017940972,24.4909911681123,24.1521382603731
396.5,25.9257899325598,24.4913958563152,24.1526638730963
397,25.92607629586,24.4917980788939,24.1531863121869
397.5,25.9263608949335,24.4921978506972,24.1537055964029
398,25.9266437406489,24.4925951864868,24.1542217443965
398.5,25.9269248438076,24.4929901009374,24.1547347747148
399,25.9272042151446,24.4933826086376,24.1552447057997
399.5,25.9274818653288,24.4937727240901,24.1557515559893
400,25.9277578049634,24.4941604617123,24.1562553435178
400.5,25.9280320445863,24.4945458358367,24.156756086516
401,25.9283045946703,24.4949288607115,24.1572538030125
401.5,25.9285754656239,24.4953095505009,24.1577485109332
402,25.9288446677915,24.4956879192857,24.158240228103
402.5,25.9291122114535,24.4960639810637,24.1587289722451
403,25.9293781068274,24.4964377497502,24.1592147609825
403.5,25.9296423640675,24.4968092391785,24.159697611838
404,25.9299049932655,24.4971784631003,24.1601775422349
404.5,25.9301660044511,24.497545435186,24.1606545694973
405,25.9304254075921,24.4979101690257,24.161128710851
405.5,25.9306832125951,24.4982726781288,24.1615999834236
406,25.9309394293054,24.4986329759253,24.1620684042451
406.5,25.9311940675078,24.4989910757657,24.1625339902488
407,25.931447136927,24.4993469909218,24.1629967582711
407.5,25.9316986472274,24.4997007345866,24.1634567250525
408,25.9319486080141,24.5000523198756,24.1639139072382
408.5,25.9321970288332,24.5004017598264,24.1643683213781
409,25.9324439191717,24.5007490673995,24.1648199839277
409.5,25.9326892884583,24.501094255479,24.1652689112483
410,25.9329331460636,24.5014373368724,24.1657151196079
410.5,25.9331755013005,24.5017783243117,24.1661586251813
411,25.9334163634246,24.5021172304533,24.1665994440506
411.5,25.9336557416342,24.5024540678787,24.167037592206
412,25.9338936450713,24.502788849095,24.167473085546
412.5,25.9341300828213,24.5031215865349,24.1679059398779
413,25.9343650639139,24.5034522925578,24.1683361709186
413.5,25.934598597323,24.5037809794494,24.1687637942945
414,25.9348306919673,24.5041076594229,24.1691888255425
414.5,25.9350613567104,24.5044323446189,24.1696112801101
415,25.9352906003615,24.5047550471059,24.1700311733563
415.5,25.9355184316755,24.505075778881,24.1704485205516
416,25.9357448593533,24.5053945518699,24.1708633368787
416.5,25.9359698920422,24.5057113779275,24.1712756374329
417,25.9361935383362,24.5060262688384,24.1716854372228
417.5,25.9364158067766,24.5063392363171,24.1720927511703
418,25.9366367058517,24.5066502920086,24.1724975941116
418.5,25.9368562439979,24.5069594474885,24.1728999807971
419,25.9370744295994,24.5072667142639,24.1732999258923
419.5,25.9372912709888,24.5075721037731,24.1736974439781
420,25.9375067764473,24.5078756273868,24.1740925495511
420.5,25.9377209542053,24.5081772964076,24.1744852570243
421,25.9379338124423,24.5084771220712,24.1748755807274
421.5,25.9381453592874,24.5087751155463,24.1752635349074
422,25.9383556028197,24.5090712879351,24.1756491337285
422.5,25.9385645510687,24.5093656502738,24.1760323912736
423,25.938772212014,24.5096582135328,24.1764133215436
423.5,25.9389785935866,24.509948988617,24.1767919384585
424,25.9391837036682,24.5102379863666,24.1771682558577
424.5,25.939387550092,24.5105252175571,24.1775422875005
425,25.9395901406433,24.5108106928996,24.1779140470663
425.5,25.9397914830589,24.5110944230417,24.1782835481551
426,25.9399915850285,24.5113764185672,24.1786508042883
426.5,25.940190454194,24.5116566899968,24.1790158289085
427,25.9403880981504,24.5119352477887,24.1793786353804
427.5,25.9405845244459,24.5122121023383,24.1797392369912
428,25.9407797405821,24.5124872639793,24.1800976469506
428.5,25.9409737540147,24.5127607429835,24.1804538783918
429,25.9411665721531,24.5130325495614,24.1808079443714
429.5,25.9413582023612,24.5133026938627,24.1811598578703
430,25.9415486519576,24.5135711859763,24.1815096317936
430.5,25.9417379282157,24.5138380359308,24.1818572789713
431,25.9419260383643,24.514103253695,24.182202812159
431.5,25.9421129895873,24.5143668491781,24.1825462440375
432,25.9422987890248,24.5146288322299,24.1828875872141
432.5,25.9424834437724,24.5148892126416,24.1832268542223
433,25.9426669608826,24.5151480001455,24.1835640575227
433.5,25.9428493473638,24.5154052044159,24.1838992095031
434,25.9430306101818,24.5156608350693,24.184232322479
434.5,25.9432107562591,24.5159149016645,24.1845634086941
435,25.9433897924757,24.5161674137031,24.1848924803204
435.5,25.9435677256693,24.5164183806299,24.1852195494589
436,25.9437445626352,24.5166678118331,24.1855446281398
436.5,25.9439203101272,24.5169157166446,24.185867728323
437,25.9440949748573,24.5171621043407,24.1861888618986
437.5,25.9442685634961,24.5174069841418,24.1865080406868
438,25.9444410826731,24.5176503652131,24.1868252764388
438.5,25.9446125389772,24.5178922566652,24.187140580837
439,25.9447829389565,24.5181326675537,24.1874539654954
439.5,25.9449522891188,24.5183716068801,24.1877654419599
440,25.9451205959317,24.5186090835919,24.1880750217087
440.5,25.9452878658232,24.518845106583,24.1883827161528
441,25.9454541051815,24.5190796846939,24.1886885366362
441.5,25.9456193203555,24.519312826712,24.1889924944363
442,25.9457835176551,24.5195445413721,24.1892946007645
442.5,25.9459467033511,24.5197748373564,24.1895948667662
443,25.9461088836759,24.5200037232953,24.1898933035214
443.5,25.9462700648233,24.5202312077671,24.190189922045
444,25.9464302529492,24.5204572992987,24.1904847332873
444.5,25.9465894541713,24.5206820063659,24.1907777481341
445,25.9467476745698,24.5209053373933,24.1910689774073
445.5,25.9469049201873,24.5211273007552,24.191358431865
446,25.9470611970293,24.5213479047755,24.191646122202
446.5,25.9472165110643,24.521567157728,24.1919320590505
447,25.9473708682239,24.5217850678368,24.1922162529796
447.5,25.9475242744034,24.5220016432766,24.1924987144966
448,25.9476767354614,24.522216892173,24.1927794540467
448.5,25.9478282572207,24.5224308226026,24.1930584820136
449,25.9479788454683,24.5226434425936,24.1933358087197
449.5,25.9481285059552,24.5228547601258,24.1936114444266
450,25.9482772443974,24.5230647831309,24.1938853993356
450.5,25.9484250664753,24.5232735194932,24.1941576835874
451,25.9485719778345,24.5234809770493,24.1944283072633
451.5,25.9487179840859,24.5236871635886,24.1946972803848
452,25.9488630908056,24.5238920868538,24.1949646129143
452.5,25.9490073035355,24.5240957545408,24.1952303147555
453,25.9491506277833,24.5242981742994,24.1954943957534
453.5,25.949293069023,24.524499353733,24.195756865695
454,25.9494346326944,24.5246993003995,24.1960177343092
454.5,25.9495753242042,24.5248980218112,24.1962770112678
455,25.9497151489257,24.525095525435,24.1965347061849
455.5,25.9498541121989,24.525291818693,24.1967908286182
456,25.9499922193312,24.5254869089624,24.1970453880684
456.5,25.9501294755972,24.5256808035761,24.1972983939805
457,25.9502658862388,24.5258735098227,24.197549855743
457.5,25.9504014564658,24.5260650349468,24.1977997826893
458,25.9505361914559,24.5262553861495,24.1980481840972
458.5,25.950670096355,24.5264445705882,24.1982950691898
459,25.950803176277,24.5266325953774,24.1985404471352
459.5,25.9509354363045,24.5268194675886,24.1987843270474
460,25.9510668814888,24.5270051942506,24.1990267179863
460.5,25.9511975168501,24.5271897823497,24.1992676289581
461,25.9513273473775,24.5273732388303,24.1995070689156
461.5,25.9514563780294,24.5275555705946,24.1997450467583
462,25.951584613734,24.5277367845032,24.1999815713332
462.5,25.9517120593886,24.5279168873755,24.2002166514344
463,25.9518387198607,24.5280958859895,24.200450295804
463.5,25.9519645999877,24.5282737870824,24.2006825131323
464,25.9520897045772,24.5284505973505,24.2009133120577
464.5,25.9522140384072,24.5286263234499,24.2011427011674
465,25.9523376062262,24.5288009719963,24.2013706889975
465.5,25.9524604127535,24.5289745495657,24.2015972840336
466,25.9525824626794,24.529147062694,24.2018224947105
466.5,25.9527037606652,24.5293185178779,24.202046329413
467,25.9528243113435,24.5294889215747,24.202268796476
467.5,25.9529441193184,24.5296582802026,24.2024899041848
468,25.9530631891655,24.5298266001411,24.2027096607755
468.5,25.9531815254324,24.5299938877312,24.2029280744349
469,25.9532991326385,24.5301601492754,24.2031451533013
469.5,25.9534160152756,24.5303253910382,24.2033609054645
470,25.9535321778077,24.5304896192461,24.2035753389661
470.5,25.9536476246711,24.530652840088,24.2037884617995
471,25.9537623602751,24.5308150597154,24.2040002819109
471.5,25.9538763890016,24.5309762842425,24.204210807199
472,25.9539897152056,24.5311365197465,24.2044200455151
472.5,25.9541023432154,24.531295772268,24.2046280046642
473,25.9542142773323,24.5314540478107,24.2048346924043
473.5,25.9543255218314,24.5316113523422,24.2050401164473
474,25.9544360809613,24.531767691794,24.2052442844591
474.5,25.9545459589446,24.5319230720616,24.2054472040599
475,25.9546551599776,24.5320774990047,24.2056488828242
475.5,25.9547636882311,24.5322309784477,24.2058493282814
476,25.9548715478499,24.5323835161796,24.2060485479161
476.5,25.9549787429534,24.5325351179545,24.2062465491678
477,25.9550852776356,24.5326857894914,24.2064433394319
477.5,25.9551911559654,24.5328355364748,24.2066389260595
478,25.9552963819863,24.5329843645548,24.2068333163577
478.5,25.9554009597173,24.533132279347,24.20702651759
479,25.9555048931524,24.5332792864333,24.2072185369765
479.5,25.9556081862609,24.5334253913616,24.2074093816939
480,25.955710842988,24.5335705996462,24.2075990588763
480.5,25.9558128672543,24.5337149167679,24.2077875756148
481,25.9559142629563,24.5338583481743,24.2079749389584
481.5,25.9560150339665,24.5340008992801,24.2081611559136
482,25.9561151841335,24.534142575467,24.2083462334451
482.5,25.9562147172825,24.5342833820841,24.2085301784759
483,25.9563136372146,24.5344233244481,24.2087129978876
483.5,25.956411947708,24.5345624078434,24.2088946985204
484,25.9565096525172,24.5347006375223,24.2090752871738
484.5,25.9566067553739,24.5348380187054,24.2092547706063
485,25.9567032599867,24.5349745565815,24.2094331555361
485.5,25.9567991700411,24.5351102563078,24.2096104486409
486,25.9568944892004,24.5352451230105,24.2097866565586
486.5,25.9569892211048,24.5353791617843,24.2099617858872
487,25.9570833693725,24.5355123776934,24.2101358431851
487.5,25.9571769375991,24.5356447757708,24.2103088349715
488,25.9572699293583,24.5357763610194,24.2104807677263
488.5,25.9573623482016,24.5359071384114,24.2106516478907
489,25.9574541976586,24.5360371128889,24.210821481867
489.5,25.9575454812374,24.536166289364,24.2109902760195
490,25.9576362024242,24.5362946727189,24.2111580366738
490.5,25.9577263646839,24.5364222678064,24.2113247701179
491,25.95781597146,24.5365490794494,24.2114904826018
491.5,25.9579050261748,24.5366751124418,24.2116551803381
492,25.9579935322295,24.5368003715483,24.211818869502
492.5,25.9580814930042,24.5369248615046,24.2119815562318
493,25.9581689118585,24.5370485870177,24.2121432466285
493.5,25.9582557921311,24.537171552766,24.2123039467569
494,25.95834213714,24.5372937633994,24.212463662645
494.5,25.9584279501831,24.5374152235394,24.2126224002848
495,25.9585132345378,24.5375359377798,24.2127801656321
495.5,25.9585979934611,24.537655910686,24.2129369646069
496,25.9586822301903,24.5377751467961,24.2130928030938
496.5,25.9587659479426,24.5378936506202,24.2132476869417
497,25.9588491499153,24.5380114266412,24.2134016219645
497.5,25.9589318392861,24.5381284793147,24.2135546139411
498,25.9590140192131,24.5382448130692,24.2137066686156
498.5,25.9590956928349,24.5383604323062,24.2138577916974
499,25.9591768632709,24.5384753414006,24.2140079888618
499.5,25.9592575336211,24.5385895447004,24.2141572657497
500,25.9593377069666,24.5387030465274,24.2143056279681
500.5,25.9594173863692,24.538815851177,24.2144530810902
501,25.9594965748722,24.5389279629184,24.2145996306557
501.5,25.9595752755,24.539039385995,24.214745282171
502,25.9596534912583,24.5391501246242,24.214890041109
502.5,25.9597312251343,24.5392601829979,24.21503391291
503,25.9598084800969,24.5393695652822,24.2151769029813
503.5,25.9598852590967,24.5394782756181,24.2153190166977
504,25.9599615650659,24.5395863181214,24.2154602594014
504.5,25.960037400919,24.5396936968826,24.2156006364026
505,25.9601127695522,24.5398004159675,24.2157401529795
505.5,25.9601876738441,24.5399064794171,24.2158788143782
506,25.9602621166554,24.5400118912478,24.2160166258135
506.5,25.9603361008293,24.5401166554515,24.2161535924685
