temps_s,T1_C,T2_C,T3_C,T3_estimT2,T3_estimT1,T3_moy,erreur,commande_u
376.001,31.76,29.96,29.59,28.76,27.12,27.94,0.0591,10.35
376.501,31.76,29.96,29.59,28.76,27.12,27.94,0.0588,10.35
377.001,31.76,29.96,29.59,28.76,27.12,27.94,0.0586,10.35
377.501,31.76,29.96,29.59,28.76,27.12,27.94,0.0583,10.35
378.001,31.76,29.96,29.59,28.76,27.12,27.94,0.0581,10.35
378.501,31.76,29.96,29.59,28.76,27.12,27.94,0.0578,10.35
379.001,31.79,29.96,29.59,28.76,27.12,27.94,0.0576,10.35
379.501,31.79,29.96,29.59,28.76,27.12,27.94,0.0573,10.34
380.001,31.79,29.96,29.59,28.76,27.12,27.94,0.0570,10.34
380.501,31.79,29.96,29.59,28.76,27.12,27.94,0.0567,10.34
381.001,31.79,29.96,29.59,28.76,27.12,27.94,0.0564,10.34
381.501,31.79,29.99,29.59,28.76,27.12,27.94,0.0560,10.33
382.001,31.79,29.99,29.59,28.77,27.12,27.94,0.0554,10.33
382.501,31.79,29.99,29.59,28.77,27.12,27.95,0.0548,10.32
383.001,31.79,29.99,29.59,28.77,27.12,27.95,0.0543,10.32
383.501,31.79,29.99,29.59,28.77,27.12,27.95,0.0538,10.31
384.001,31.79,29.99,29.59,28.77,27.12,27.95,0.0532,10.31
384.501,31.79,29.99,29.59,28.77,27.12,27.95,0.0527,10.30
385.001,31.82,29.99,29.62,28.77,27.12,27.95,0.0522,10.30
385.501,31.82,29.99,29.62,28.77,27.12,27.95,0.0516,10.29
386.001,31.82,29.99,29.62,28.77,27.12,27.95,0.0510,10.29
386.501,31.82,29.99,29.62,28.77,27.12,27.95,0.0505,10.28
387.001,31.82,29.99,29.62,28.78,27.12,27.95,0.0499,10.28
387.501,31.82,29.99,29.62,28.78,27.13,27.95,0.0494,10.27
388.001,31.82,29.99,29.62,28.78,27.13,27.95,0.0488,10.27
388.501,31.82,29.99,29.62,28.78,27.13,27.95,0.0483,10.27
389.001,31.82,29.99,29.62,28.78,27.13,27.95,0.0478,10.26
389.501,31.82,29.99,29.62,28.78,27.13,27.95,0.0473,10.26
390.001,31.82,29.99,29.62,28.78,27.13,27.95,0.0468,10.25
390.501,31.82,29.99,29.62,28.78,27.13,27.95,0.0463,10.25
391.001,31.82,29.99,29.62,28.78,27.13,27.95,0.0458,10.24
391.501,31.82,29.99,29.62,28.78,27.13,27.95,0.0454,10.24
392.001,31.82,29.99,29.62,28.78,27.13,27.96,0.0449,10.23
392.501,31.82,29.99,29.62,28.78,27.13,27.96,0.0445,10.23
393.001,31.82,29.99,29.62,28.78,27.13,27.96,0.0440,10.23
393.501,31.82,29.99,29.62,28.79,27.13,27.96,0.0436,10.22
394.001,31.82,29.99,29.62,28.79,27.13,27.96,0.0431,10.22
394.501,31.82,29.99,29.62,28.79,27.13,27.96,0.0427,10.22
395.001,31.82,29.99,29.62,28.79,27.13,27.96,0.0423,10.21
395.501,31.86,29.99,29.62,28.79,27.13,27.96,0.0419,10.21
396.001,31.86,29.99,29.62,28.79,27.13,27.96,0.0414,10.20
396.501,31.86,29.99,29.62,28.79,27.13,27.96,0.0409,10.20
397.001,31.86,30.02,29.62,28.79,27.13,27.96,0.0403,10.19
397.501,31.86,30.02,29.62,28.79,27.13,27.96,0.0395,10.19
398.001,31.86,30.02,29.62,28.79,27.13,27.96,0.0388,10.18
398.501,31.86,30.02,29.66,28.79,27.13,27.96,0.0380,10.17
399.001,31.86,30.02,29.66,28.79,27.13,27.96,0.0373,10.16
399.501,31.86,30.02,29.66,28.80,27.13,27.96,0.0366,10.16
400.001,31.86,30.02,29.66,28.80,27.13,27.96,0.0359,10.15
400.501,31.82,30.02,29.66,28.80,27.13,27.96,0.0353,10.14
401.001,31.82,29.99,29.62,28.80,27.13,27.97,0.0349,10.14
401.501,31.82,29.99,29.62,28.80,27.13,27.97,0.0346,10.14
402.001,31.82,29.99,29.62,28.80,27.13,27.97,0.0343,10.14
402.501,31.82,29.99,29.62,28.80,27.13,27.97,0.0340,10.13
403.001,31.79,29.99,29.62,28.80,27.13,27.97,0.0338,10.13
403.501,31.79,29.99,29.66,28.80,27.13,27.97,0.0336,10.13
404.001,31.79,29.99,29.66,28.80,27.13,27.97,0.0334,10.13
404.501,31.79,29.99,29.66,28.80,27.13,27.97,0.0332,10.13
405.001,31.79,29.99,29.66,28.80,27.13,27.97,0.0331,10.13
405.501,31.79,29.99,29.66,28.80,27.13,27.97,0.0329,10.13
406.001,31.79,29.99,29.66,28.80,27.13,27.97,0.0327,10.12
406.501,31.79,29.99,29.66,28.80,27.13,27.97,0.0326,10.12
407.001,31.79,29.99,29.66,28.80,27.13,27.97,0.0324,10.12
407.501,31.79,29.99,29.66,28.80,27.13,27.97,0.0323,10.12
408.001,31.82,29.99,29.66,28.80,27.13,27.97,0.0321,10.12
408.501,31.82,29.99,29.66,28.80,27.13,27.97,0.0318,10.12
409.001,31.82,29.99,29.66,28.80,27.13,27.97,0.0316,10.12
409.501,31.82,29.99,29.66,28.80,27.13,27.97,0.0314,10.11
410.001,31.82,29.99,29.66,28.80,27.13,27.97,0.0312,10.11
410.501,31.82,29.99,29.66,28.80,27.13,27.97,0.0309,10.11
411.001,31.82,29.99,29.66,28.80,27.13,27.97,0.0307,10.11
411.501,31.82,29.99,29.66,28.81,27.13,27.97,0.0305,10.11
412.001,31.79,29.99,29.66,28.81,27.13,27.97,0.0303,10.11
412.501,31.79,29.99,29.62,28.81,27.13,27.97,0.0302,10.11
413.001,31.79,29.99,29.66,28.81,27.13,27.97,0.0301,10.10
413.501,31.79,29.99,29.66,28.81,27.13,27.97,0.0300,10.10
414.001,31.79,29.99,29.66,28.81,27.13,27.97,0.0299,10.10
414.501,31.79,29.99,29.66,28.81,27.13,27.97,0.0298,10.10
415.001,31.79,29.99,29.66,28.81,27.13,27.97,0.0297,10.10
