temps_s,T1_C,T2_C,T3_C
876.328,47.50,42.28,40.80
876.832,47.50,42.28,40.83
877.336,47.50,42.28,40.83
877.839,47.50,42.28,40.83
878.343,47.50,42.25,40.83
878.845,47.50,42.28,40.83
879.349,47.50,42.25,40.83
879.852,47.50,42.25,40.83
880.356,47.50,42.25,40.83
880.860,47.50,42.28,40.80
881.362,47.50,42.28,40.80
881.866,47.50,42.25,40.80
882.369,47.50,42.25,40.80
882.873,47.50,42.25,40.80
883.375,47.50,42.25,40.80
883.879,47.50,42.25,40.80
884.382,47.50,42.28,40.80
884.886,47.50,42.25,40.80
885.390,47.50,42.25,40.76
885.892,47.50,42.25,40.76
886.396,47.50,42.25,40.76
886.899,47.50,42.25,40.76
887.403,47.54,42.25,40.76
887.906,47.50,42.25,40.76
888.409,47.50,42.25,40.76
888.913,47.50,42.25,40.72
889.416,47.50,42.25,40.72
889.920,47.50,42.25,40.72
890.423,47.54,42.18,40.72
890.926,47.54,42.21,40.72
891.429,47.54,42.21,40.72
891.933,47.54,42.21,40.72
892.437,47.50,42.21,40.72
892.940,47.50,42.21,40.72
893.443,47.50,42.21,40.72
893.946,47.50,42.21,40.72
894.450,47.50,42.25,40.72
894.953,47.50,42.25,40.72
895.457,47.50,42.25,40.72
895.959,47.50,42.25,40.72
896.463,47.50,42.25,40.72
896.967,47.50,42.25,40.72
897.470,47.50,42.25,40.72
897.974,47.50,42.25,40.72
898.476,47.50,42.25,40.72
898.980,47.50,42.21,40.72
899.483,47.50,42.25,40.72
899.987,47.54,42.21,40.72
900.491,47.50,42.21,40.72
900.993,47.50,42.25,40.72
901.497,47.50,42.25,40.72
902.000,47.50,42.25,40.72
902.504,47.50,42.21,40.72
903.007,47.54,42.25,40.72
903.510,47.50,42.25,40.72
904.014,47.50,42.25,40.76
904.517,47.50,42.25,40.76
905.021,47.50,42.25,40.76
905.524,47.50,42.25,40.76
906.027,47.50,42.25,40.76
906.530,47.50,42.25,40.76
907.034,47.50,42.21,40.72
907.537,47.50,42.21,40.76
908.041,47.50,42.25,40.76
908.544,47.50,42.25,40.76
909.047,47.50,42.25,40.76
909.551,47.50,42.25,40.76
910.054,47.50,42.21,40.76
910.558,47.50,42.21,40.76
911.060,47.50,42.18,40.76
911.564,47.50,42.18,40.76
912.068,47.54,42.21,40.76
912.571,47.50,42.21,40.80
913.075,47.50,42.18,40.80
913.577,47.50,42.21,40.76
914.081,47.50,42.21,40.76
914.584,47.50,42.18,40.76
915.088,47.50,42.18,40.76
915.592,47.50,42.21,40.76
916.094,47.50,42.21,40.76
916.598,47.50,42.18,40.76
917.101,47.50,42.21,40.76
917.605,47.50,42.21,40.76
918.108,47.50,42.25,40.76
918.611,47.50,42.25,40.76
919.114,47.54,42.25,40.76
919.618,47.50,42.25,40.76
920.122,47.50,42.25,40.76
920.625,47.50,42.25,40.76
921.128,47.50,42.25,40.76
921.631,47.50,42.25,40.76
922.135,47.50,42.28,40.76
922.638,47.50,42.25,40.76
923.141,47.50,42.28,40.76
923.645,47.50,42.28,40.76
924.148,47.50,42.25,40.76
924.652,47.50,42.25,40.76
925.155,47.50,42.25,40.76
925.658,47.50,42.25,40.80
926.161,47.50,42.25,40.76
926.665,47.50,42.25,40.76
927.169,47.50,42.25,40.76
927.672,47.50,42.25,40.76
928.175,47.50,42.25,40.76
928.678,47.50,42.21,40.76
929.182,47.50,42.21,40.76
929.685,47.50,42.21,40.76
930.189,47.50,42.18,40.76
930.692,47.50,42.18,40.76
931.195,47.50,42.18,40.76
931.699,47.50,42.18,40.80
932.202,47.50,42.21,40.80
932.706,47.50,42.25,40.80
933.208,47.54,42.25,40.80
933.712,47.50,42.25,40.80
934.215,47.50,42.25,40.80
934.719,47.50,42.25,40.80
935.223,47.50,42.25,40.80
935.725,47.50,42.25,40.80
936.229,47.50,42.25,40.80
936.732,47.54,42.25,40.80
937.236,47.50,42.28,40.80
937.739,47.50,42.25,40.80
938.242,47.50,42.25,40.80
938.746,47.50,42.25,40.80
939.249,47.50,42.25,40.80
939.753,47.50,42.28,40.80
940.256,47.50,42.28,40.80
940.759,47.50,42.25,40.80
941.262,47.50,42.28,40.80
941.766,47.50,42.28,40.80
942.269,47.50,42.28,40.80
942.773,47.50,42.28,40.80
943.276,47.50,42.25,40.80
943.779,47.50,42.25,40.80
944.283,47.50,42.28,40.80
944.786,47.50,42.25,40.80
945.290,47.50,42.25,40.80
945.792,47.50,42.25,40.80
946.296,47.50,42.25,40.80
946.799,47.50,42.25,40.80
947.303,47.50,42.25,40.80
947.807,47.50,42.25,40.80
948.309,47.50,42.25,40.80
948.813,47.50,42.25,40.80
949.316,47.50,42.25,40.80
949.820,47.50,42.25,40.80
950.323,47.50,42.25,40.80
950.826,47.50,42.25,40.80
951.329,47.50,42.25,40.80
951.833,47.50,42.25,40.80
952.337,47.50,42.25,40.80
952.840,47.50,42.25,40.80
953.343,47.50,42.25,40.80
953.846,47.50,42.28,40.80
954.350,47.50,42.28,40.80
954.853,47.50,42.25,40.80
955.357,47.50,42.28,40.80
955.860,47.54,42.25,40.80
956.363,47.50,42.28,40.80
956.867,47.50,42.28,40.80
957.370,47.50,42.28,40.80
957.874,47.50,42.28,40.76
958.376,47.50,42.25,40.76
958.880,47.50,42.28,40.76
959.383,47.50,42.28,40.76
959.887,47.50,42.28,40.76
960.391,47.54,42.25,40.72
960.893,47.50,42.25,40.72
961.397,47.50,42.25,40.72
961.900,47.50,42.25,40.72
962.404,47.50,42.25,40.72
962.906,47.50,42.25,40.72
963.410,47.50,42.21,40.72
963.914,47.50,42.21,40.69
964.417,47.50,42.21,40.69
964.921,47.50,42.21,40.69
965.423,47.50,42.21,40.72
965.927,47.50,42.18,40.69
966.430,47.54,42.18,40.69
966.934,47.50,42.18,40.72
967.437,47.50,42.18,40.69
967.940,47.50,42.18,40.69
968.444,47.50,42.18,40.69
968.947,47.50,42.21,40.69
969.451,47.50,42.18,40.69
969.954,47.50,42.21,40.69
970.457,47.50,42.18,40.69
970.960,47.50,42.18,40.69
971.464,47.50,42.21,40.69
971.968,47.50,42.18,40.69
972.471,47.50,42.18,40.69
972.974,47.50,42.18,40.69
973.477,47.50,42.18,40.72
973.981,47.50,42.18,40.72
974.484,47.50,42.21,40.72
974.988,47.50,42.21,40.72
975.491,47.50,42.21,40.72
975.994,47.50,42.21,40.76
976.498,47.50,42.21,40.76
