temps_s,T1_C,T2_C,T3_C
876.300,11.02,12.36,13.04
876.802,10.98,12.36,13.00
877.306,10.98,12.36,13.00
877.809,10.98,12.36,13.00
878.313,10.98,12.36,13.00
878.816,10.98,12.36,13.00
879.319,11.02,12.36,13.00
879.822,10.98,12.36,13.00
880.326,10.98,12.36,13.00
880.829,11.02,12.36,13.00
881.333,10.98,12.36,13.00
881.836,10.98,12.36,13.00
882.339,10.98,12.32,13.00
882.843,10.98,12.36,13.00
883.346,10.98,12.36,13.00
883.850,10.98,12.36,13.00
884.352,10.98,12.36,13.00
884.856,10.98,12.36,13.00
885.359,10.98,12.36,13.00
885.863,10.98,12.36,13.00
886.366,10.98,12.36,13.00
886.869,10.98,12.36,13.00
887.373,10.98,12.32,13.00
887.876,10.98,12.36,13.00
888.380,10.98,12.36,13.00
888.883,11.02,12.36,13.04
889.386,10.98,12.36,13.04
889.889,10.98,12.32,13.04
890.393,10.98,12.36,13.04
890.896,10.98,12.36,13.04
891.400,10.98,12.36,13.04
891.902,11.02,12.36,13.04
892.406,10.98,12.36,13.04
892.909,11.02,12.36,13.04
893.413,10.98,12.36,13.08
893.917,11.02,12.36,13.04
894.419,10.98,12.36,13.04
894.923,10.98,12.36,13.04
895.426,10.98,12.32,13.04
895.930,10.98,12.36,13.04
896.433,10.98,12.36,13.04
896.936,10.98,12.36,13.04
897.439,10.98,12.32,13.04
897.943,10.98,12.36,13.04
898.446,10.98,12.36,13.00
898.949,10.98,12.36,13.00
899.452,10.98,12.36,13.00
899.956,10.98,12.36,13.00
900.460,10.98,12.36,13.00
900.963,10.98,12.36,13.00
901.466,10.98,12.36,13.00
901.969,10.98,12.36,13.00
902.473,10.98,12.36,13.00
902.976,11.02,12.36,13.00
903.480,10.98,12.36,13.00
903.982,10.98,12.36,13.00
904.486,10.98,12.36,13.00
904.989,10.98,12.36,13.00
905.493,10.98,12.36,13.00
905.996,10.98,12.36,13.00
906.499,10.98,12.36,13.00
907.003,10.98,12.36,13.00
907.506,10.98,12.36,13.00
908.010,10.98,12.36,13.00
908.513,10.98,12.36,13.00
909.016,10.98,12.36,13.00
909.519,10.98,12.36,13.00
910.023,10.98,12.36,13.00
910.526,10.98,12.36,13.00
911.030,11.02,12.36,13.00
911.532,10.98,12.36,13.00
912.036,10.98,12.36,13.00
912.539,10.98,12.36,13.00
913.043,10.98,12.36,13.00
913.547,10.98,12.36,13.00
914.049,10.98,12.36,13.00
914.553,10.98,12.36,13.00
915.056,10.98,12.36,13.00
915.560,10.98,12.36,13.00
916.063,10.98,12.36,13.00
916.566,11.02,12.36,13.00
917.069,10.98,12.36,13.00
917.573,10.98,12.36,13.00
918.076,10.98,12.36,13.00
918.580,10.98,12.36,12.96
919.082,10.98,12.32,13.00
919.586,10.98,12.36,13.00
920.090,10.98,12.36,12.96
920.593,10.98,12.36,13.00
921.097,10.98,12.36,12.96
921.599,10.98,12.36,12.96
922.103,10.98,12.32,13.00
922.606,10.98,12.36,13.00
923.110,10.98,12.36,13.00
923.613,10.98,12.36,13.00
924.116,10.98,12.36,13.00
924.619,10.98,12.36,13.00
925.123,10.98,12.36,13.00
925.626,10.98,12.36,13.00
926.130,11.02,12.36,13.00
926.633,10.98,12.36,13.00
927.136,10.98,12.36,13.00
927.640,10.98,12.36,13.00
928.143,10.98,12.36,13.00
928.647,10.98,12.36,13.00
929.149,10.98,12.36,13.00
929.653,10.98,12.36,13.00
930.156,10.98,12.36,13.00
930.660,10.98,12.36,13.00
931.162,10.98,12.36,13.00
931.666,10.98,12.36,13.00
932.170,10.98,12.36,13.00
932.673,10.98,12.36,13.00
933.177,10.98,12.36,13.00
933.679,10.98,12.36,13.00
934.183,10.98,12.36,13.00
934.686,10.98,12.36,13.00
935.190,10.98,12.36,13.00
935.693,10.98,12.36,13.00
936.196,10.98,12.36,13.00
936.699,10.98,12.36,13.00
937.203,10.98,12.36,13.00
937.706,10.98,12.36,13.00
938.210,10.98,12.36,13.00
938.713,10.98,12.36,13.00
939.216,10.98,12.36,13.00
939.720,11.02,12.36,13.00
940.223,10.98,12.36,13.00
940.727,11.02,12.36,13.00
941.229,11.02,12.36,13.00
941.733,10.98,12.36,13.04
942.236,10.98,12.36,13.04
942.740,11.02,12.36,13.04
943.243,10.98,12.36,13.04
943.746,10.98,12.36,13.04
944.250,11.02,12.36,13.04
944.753,10.98,12.32,13.04
945.257,10.98,12.36,13.04
945.760,10.98,12.36,13.04
946.263,10.98,12.36,13.04
946.766,10.98,12.36,13.04
947.270,10.98,12.36,13.08
947.773,10.98,12.36,13.08
948.277,10.98,12.36,13.08
948.779,10.98,12.36,13.04
949.283,10.98,12.32,13.04
949.786,10.98,12.36,13.08
950.290,10.98,12.36,13.08
950.794,10.98,12.32,13.08
951.296,10.98,12.36,13.08
951.800,10.98,12.36,13.08
952.303,10.98,12.36,13.08
952.807,10.98,12.36,13.08
953.310,10.98,12.36,13.08
953.813,10.98,12.36,13.08
954.316,10.98,12.36,13.08
954.820,10.98,12.36,13.08
955.323,10.98,12.36,13.08
955.827,10.98,12.36,13.08
956.329,10.98,12.36,13.08
956.833,10.98,12.36,13.08
957.337,10.98,12.36,13.08
957.840,10.98,12.36,13.12
958.344,10.98,12.36,13.12
