Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM)
458.8546255,30,0,9.37,12.62,13.6,,13.6,-40
459.3802085,30,0,9.37,12.62,13.64,,13.64,-40
459.8652287,30,0,9.37,12.62,13.64,,13.64,-40
460.3617773,30,0,9.41,12.62,13.6,,13.6,-40
460.8730216,30,0,9.41,12.62,13.56,,13.56,-40
461.369817,30,0,9.37,12.66,13.6,,13.6,-40
461.8808782,30,0,9.41,12.62,13.56,,13.56,-40
462.3873525,30,0,9.37,12.62,13.6,,13.6,-40
462.8862314,30,0,9.37,12.62,13.6,,13.6,-40
463.3811102,30,0,9.37,12.62,13.56,,13.56,-40
463.8861542,30,0,9.41,12.62,13.6,,13.6,-40
464.3941011,30,0,9.37,12.62,13.6,,13.6,-40
464.8847458,30,0,9.37,12.62,13.56,,13.56,-40
465.3930736,30,0,9.37,12.59,13.6,,13.6,-40
465.8867295,30,0,9.37,12.59,13.6,,13.6,-40
466.3873327,30,0,9.32,12.62,13.6,,13.6,-40
466.8929181,30,0,9.37,12.62,13.64,,13.64,-40
467.3880672,30,0,9.32,12.59,13.6,,13.6,-40
467.8810999,30,0,9.37,12.59,13.56,,13.56,-40
468.4021661,30,0,9.37,12.59,13.56,,13.56,-40
468.8946939,30,0,9.32,12.55,13.56,,13.56,-40
469.3968296,30,0,9.32,12.59,13.56,,13.56,-40
469.9031894,30,0,9.32,12.59,13.6,,13.6,-40
470.3973789,30,0,9.32,12.59,13.6,,13.6,-40
470.9094369,30,0,9.28,12.55,13.56,,13.56,-40
471.3995969,30,0,9.28,12.59,13.6,,13.6,-40
471.9094982,30,0,9.28,12.59,13.56,,13.56,-40
472.4019959,30,0,9.23,12.55,13.56,,13.56,-40
472.8965318,30,0,9.28,12.55,13.56,,13.56,-40
473.4056046,30,0,9.28,12.55,13.56,,13.56,-40
473.9032631,30,0,9.32,12.55,13.52,,13.52,-40
474.4231451,30,0,9.32,12.55,13.52,,13.52,-40
474.9209063,30,0,9.28,12.51,13.56,,13.56,-40
475.4091797,30,0,9.32,12.51,13.52,,13.52,-40
475.9220116,30,0,9.28,12.55,13.52,,13.52,-40
476.4155269,30,0,9.28,12.55,13.56,,13.56,-40
476.9215934,30,0,9.28,12.51,13.52,,13.52,-40
477.4185619,30,0,9.28,12.55,13.52,,13.52,-40
477.9192197,30,0,9.23,12.55,13.56,,13.56,-40
478.4230962,30,0,9.23,12.55,13.52,,13.52,-40
478.932719,30,0,9.23,12.51,13.52,,13.52,-40
479.4193537,30,0,9.23,12.55,13.52,,13.52,-40
479.9352508,30,0,9.28,12.51,13.52,,13.52,-40
480.4299476,30,0,9.28,12.51,13.48,,13.48,-40
480.9377284,30,0,9.28,12.51,13.52,,13.52,-40
481.4364185,30,0,9.23,12.51,13.52,,13.52,-40
481.9377229,30,0,9.28,12.51,13.52,,13.52,-40
482.4286945,30,0,9.23,12.47,13.48,,13.48,-40
482.9398258,30,0,9.28,12.47,13.52,,13.52,-40
483.4334869,30,0,9.28,12.47,13.48,,13.48,-40
483.9354515,30,0,9.28,12.51,13.52,,13.52,-40
484.4483893,30,0,9.23,12.47,13.48,,13.48,-40
484.9446909,30,0,9.23,12.47,13.52,,13.52,-40
485.4499326,30,0,9.23,12.51,13.44,,13.44,-40
485.9384713,30,0,9.23,12.51,13.52,,13.52,-40
486.449816,30,0,9.23,12.47,13.44,,13.44,-40
486.9369054,30,0,9.19,12.51,13.48,,13.48,-40
487.4536326,30,0,9.23,12.47,13.48,,13.48,-40
487.936029,30,0,9.23,12.47,13.44,,13.44,-40
488.4562647,30,0,9.23,12.47,13.48,,13.48,-40
488.9503744,30,0,9.23,12.47,13.44,,13.44,-40
489.4520807,30,0,9.23,12.47,13.44,,13.44,-40
489.9485011,30,0,9.23,12.43,13.48,,13.48,-40
490.456697,30,0,9.19,12.47,13.48,,13.48,-40
490.964247,30,0,9.23,12.43,13.44,,13.44,-40
491.4576466,30,0,9.19,12.43,13.44,,13.44,-40
491.9695573,30,0,9.19,12.43,13.4,,13.4,-40
492.4449801,30,0,9.19,12.43,13.4,,13.4,-40
492.9725239,30,0,9.23,12.43,13.44,,13.44,-40
493.464638,30,0,9.19,12.4,13.44,,13.44,-40
493.9720085,30,0,9.19,12.43,13.44,,13.44,-40
494.4652045,30,0,9.19,12.43,13.4,,13.4,-40
494.9683957,30,0,9.19,12.4,13.36,,13.36,-40
495.4684231,30,0,9.19,12.4,13.4,,13.4,-40
495.9783514,30,0,9.19,12.4,13.36,,13.36,-40
496.4665112,30,0,9.19,12.4,13.4,,13.4,-40
496.9625371,30,0,9.19,12.4,13.4,,13.4,-40
497.4728537,30,0,9.19,12.4,13.4,,13.4,-40
497.9792438,30,0,9.19,12.4,13.36,,13.36,-40
498.473063,30,0,9.14,12.4,13.4,,13.4,-40
498.9833057,30,0,9.19,12.4,13.4,,13.4,-40
499.4734797,30,0,9.14,12.4,13.4,,13.4,-40
499.9832065,30,0,9.19,12.43,13.4,,13.4,-40
500.4680257,30,0,9.19,12.4,13.4,,13.4,-40
500.9878795,30,0,9.19,12.4,13.36,,13.36,-40
501.4931536,30,0,9.14,12.4,13.36,,13.36,-40
501.983808,30,0,9.14,12.4,13.4,,13.4,-40
502.4933662,30,0,9.14,12.36,13.36,,13.36,-40
502.9881523,30,0,9.14,12.36,13.32,,13.32,-40
503.4781723,30,0,9.19,12.4,13.36,,13.36,-40
503.9882131,30,0,9.1,12.4,13.36,,13.36,-40
504.4980879,30,0,9.14,12.36,13.36,,13.36,-40
504.9872878,30,0,9.14,12.36,13.32,,13.32,-40
505.4950988,30,0,9.14,12.36,13.36,,13.36,-40
506.0017898,30,0,9.14,12.4,13.32,,13.32,-40
506.4927702,30,0,9.14,12.36,13.32,,13.32,-40
506.9999185,30,0,9.19,12.36,13.36,,13.36,-40
507.4863987,30,0,9.14,12.4,13.36,,13.36,-40
508.0018871,30,0,9.14,12.36,13.32,,13.32,-40
508.4883592,30,0,9.14,12.36,13.32,,13.32,-40
508.9926558,30,0,9.1,12.36,13.32,,13.32,-40
509.5151575,30,0,9.19,12.36,13.32,,13.32,-40
510.0074341,30,0,9.14,12.36,13.28,,13.28,-40
510.5104911,30,0,9.14,12.36,13.28,,13.28,-40
511.0071452,30,0,9.14,12.4,13.32,,13.32,-40
511.5167928,30,0,9.14,12.4,13.32,,13.32,-40
511.9928467,30,0,9.14,12.36,13.28,,13.28,-40
512.5111315,30,0,9.14,12.36,13.28,,13.28,-40
513.010586,30,0,9.1,12.4,13.28,,13.28,-40
513.5122528,30,0,9.1,12.36,13.24,,13.24,-40
514.0111532,30,0,9.14,12.36,13.28,,13.28,-40
514.5183094,30,0,9.14,12.36,13.28,,13.28,-40
514.9998035,30,0,9.14,12.36,13.24,,13.24,-40
515.5060909,30,0,9.19,12.36,13.24,,13.24,-40
516.0139492,30,0,9.14,12.36,13.28,,13.28,-40
516.5146105,30,0,9.14,12.36,13.24,,13.24,-40
517.029057,30,0,9.14,12.36,13.28,,13.28,-40
517.5265632,30,0,9.14,12.36,13.24,,13.24,-40
518.0209584,30,0,9.14,12.36,13.28,,13.28,-40
518.5205235,30,0,9.14,12.32,13.2,,13.2,-40
519.026299,30,0,9.14,12.36,13.24,,13.24,-40
519.5376225,30,0,9.1,12.36,13.24,,13.24,-40
520.0310225,30,0,9.1,12.36,13.24,,13.24,-40
520.519676,30,0,9.14,12.36,13.28,,13.28,-40
521.0456994,30,0,9.14,12.36,13.24,,13.24,-40
521.5355873,30,0,9.14,12.36,13.24,,13.24,-40
522.0461032,30,0,9.14,12.36,13.24,,13.24,-40
522.5373647,30,0,9.14,12.36,13.24,,13.24,-40
523.0423579,30,0,9.14,12.36,13.24,,13.24,-40
523.5443866,30,0,9.14,12.4,13.24,,13.24,-40
524.0462022,30,0,9.1,12.36,13.24,,13.24,-40
524.5365074,30,0,9.14,12.36,13.24,,13.24,-40
525.0446286,30,0,9.1,12.36,13.2,,13.2,-40
525.5436833,30,0,9.14,12.4,13.24,,13.24,-40
526.0445485,30,0,9.14,12.32,13.2,,13.2,-40
526.556936,30,0,9.1,12.36,13.24,,13.24,-40
527.0377464,30,0,9.1,12.36,13.24,,13.24,-40
527.5345628,30,0,9.14,12.36,13.2,,13.2,-40
528.050797,30,0,9.14,12.36,13.2,,13.2,-40
528.5599887,30,0,9.14,12.36,13.2,,13.2,-40
529.0670617,30,0,9.05,12.32,13.2,,13.2,-40
529.5645711,30,0,9.14,12.36,13.24,,13.24,-40
530.0463316,30,0,9.14,12.36,13.24,,13.24,-40
530.5638645,30,0,9.14,12.32,13.2,,13.2,-40
531.0576394,30,0,9.14,12.36,13.2,,13.2,-40
531.5594907,30,0,9.14,12.32,13.2,,13.2,-40
532.0548179,30,0,9.19,12.36,13.2,,13.2,-40
532.5598536,30,0,9.14,12.32,13.2,,13.2,-40
533.0448742,30,0,9.19,12.36,13.2,,13.2,-40
533.5690792,30,0,9.14,12.36,13.2,,13.2,-40
534.0772312,30,0,9.14,12.36,13.2,,13.2,-40
534.5668972,30,0,9.14,12.36,13.2,,13.2,-40
535.0787461,30,0,9.14,12.32,13.2,,13.2,-40
535.5719123,30,0,9.14,12.36,13.2,,13.2,-40
536.0799904,30,0,9.14,12.32,13.24,,13.24,-40
536.5743415,30,0,9.19,12.36,13.2,,13.2,-40
537.0783448,30,0,9.14,12.36,13.2,,13.2,-40
537.5748296,30,0,9.1,12.36,13.16,,13.16,-40
538.0759003,30,0,9.14,12.36,13.2,,13.2,-40
538.5816674,30,0,9.14,12.36,13.2,,13.2,-40
539.0742886,30,0,9.14,12.36,13.2,,13.2,-40
539.585355,30,0,9.14,12.36,13.2,,13.2,-40
540.0925186,30,0,9.14,12.36,13.2,,13.2,-40
540.5734308,30,0,9.1,12.36,13.2,,13.2,-40
541.0916739,30,0,9.1,12.36,13.16,,13.16,-40
541.5909905,30,0,9.1,12.36,13.16,,13.16,-40
542.0785706,30,0,9.1,12.36,13.16,,13.16,-40
542.5915823,30,0,9.1,12.36,13.2,,13.2,-40
543.0947614,30,0,9.1,12.32,13.2,,13.2,-40
543.591259,30,0,9.1,12.36,13.16,,13.16,-40
544.0940666,30,0,9.1,12.36,13.16,,13.16,-40
544.5899503,30,0,9.1,12.32,13.16,,13.16,-40
545.0940239,30,0,9.1,12.32,13.2,,13.2,-40
545.592648,30,0,9.05,12.36,13.16,,13.16,-40
546.0914488,30,0,9.1,12.32,13.2,,13.2,-40
546.5982444,30,0,9.05,12.36,13.2,,13.2,-40
547.1126144,30,0,9.1,12.36,13.16,,13.16,-40
547.605649,30,0,9.05,12.36,13.16,,13.16,-40
548.1117094,30,0,9.05,12.36,13.16,,13.16,-40
548.5930674,30,0,9.05,12.36,13.16,,13.16,-40
549.1098762,30,0,9.05,12.36,13.2,,13.2,-40
549.605325,30,0,9.05,12.36,13.16,,13.16,-40
550.1087017,30,0,9.05,12.36,13.16,,13.16,-40
550.6109219,30,0,9.05,12.36,13.2,,13.2,-40
551.1098344,30,0,9.05,12.36,13.16,,13.16,-40
551.6094277,30,0,9.05,12.36,13.12,,13.12,-40
552.1114359,30,0,9.1,12.32,13.16,,13.16,-40
552.6043727,30,0,9.1,12.36,13.12,,13.12,-40
553.1296079,30,0,9.05,12.4,13.12,,13.12,-40
553.6222997,30,0,9.05,12.36,13.08,,13.08,-40
554.1269567,30,0,9.05,12.36,13.12,,13.12,-40
554.625,30,0,9.05,12.36,13.16,,13.16,-40
555.1267862,30,0,9.05,12.36,13.16,,13.16,-40
555.6244824,30,0,9.05,12.32,13.2,,13.2,-40
556.1269224,30,0,9.05,12.36,13.16,,13.16,-40
556.6261544,30,0,9.05,12.36,13.16,,13.16,-40
557.1376998,30,0,9.05,12.36,13.16,,13.16,-40
557.6283913,30,0,9.05,12.4,13.12,,13.12,-40
558.1381378,30,0,9.05,12.36,13.16,,13.16,-40
558.635668,30,0,9.01,12.36,13.12,,13.12,-40
559.1371129,30,0,9.05,12.32,13.12,,13.12,-40
559.6209126,30,0,9.01,12.36,13.12,,13.12,-40
560.1450648,30,0,9.05,12.4,13.12,,13.12,-40
560.6256754,30,0,9.05,12.32,13.16,,13.16,-40
561.1432297,30,0,9.05,12.36,13.12,,13.12,-40
561.6388922,30,0,9.05,12.36,13.16,,13.16,-40
562.1441915,30,0,9.05,12.36,13.12,,13.12,-40
562.6489878,30,0,9.05,12.36,13.12,,13.12,-40
563.1403575,30,0,9.05,12.36,13.12,,13.12,-40
563.6387634,30,0,9.01,12.36,13.12,,13.12,-40
564.1342461,30,0,9.01,12.32,13.12,,13.12,-40
564.6342182,30,0,9.05,12.36,13.12,,13.12,-40
565.1444592,30,0,9.05,12.32,13.12,,13.12,-40
565.6427739,30,0,9.05,12.36,13.12,,13.12,-40
566.1424403,30,0,9.05,12.36,13.08,,13.08,-40
566.6446276,30,0,9.05,12.32,13.12,,13.12,-40
567.1451349,30,0,9.05,12.32,13.12,,13.12,-40
567.6448035,30,0,9.05,12.36,13.12,,13.12,-40
568.1461949,30,0,9.01,12.36,13.08,,13.08,-40
568.6569829,30,0,9.05,12.32,13.08,,13.08,-40
569.1485682,30,0,9.05,12.36,13.12,,13.12,-40
569.6473386,30,0,9.1,12.36,13.08,,13.08,-40
570.1581678,30,0,9.05,12.36,13.08,,13.08,-40
570.6574469,30,0,9.05,12.36,13.12,,13.12,-40
571.1557937,30,0,9.05,12.36,13.08,,13.08,-40
571.6550531,30,0,9.01,12.36,13.08,,13.08,-40
572.1567612,30,0,9.05,12.32,13.08,,13.08,-40
572.6546879,30,0,9.05,12.36,13.12,,13.12,-40
573.157357,30,0,9.01,12.36,13.12,,13.12,-40
573.6644354,30,0,9.01,12.36,13.12,,13.12,-40
574.1657498,30,0,9.05,12.36,13.08,,13.08,-40
574.6680489,30,0,9.05,12.36,13.08,,13.08,-40
575.1742711,30,0,9.05,12.32,13.12,,13.12,-40
575.6491349,30,0,9.01,12.36,13.08,,13.08,-40
576.1842515,30,0,9.05,12.36,13.08,,13.08,-40
576.6602011,30,0,9.01,12.32,13.08,,13.08,-40
577.1811712,30,0,9.05,12.32,13.08,,13.08,-40
577.6847615,30,0,9.05,12.36,13.08,,13.08,-40
578.1691089,30,0,9.01,12.4,13.08,,13.08,-40
578.6792471,30,0,9.05,12.32,13.12,,13.12,-40
579.1780736,30,0,9.01,12.36,13.08,,13.08,-40
579.6790826,30,0,9.05,12.36,13.08,,13.08,-40
580.1808791,30,0,9.01,12.36,13.08,,13.08,-40
580.6832697,30,0,9.05,12.32,13.08,,13.08,-40
581.1796267,30,0,9.05,12.36,13.08,,13.08,-40
581.6881402,30,0,9.05,12.36,13.08,,13.08,-40
582.1904228,30,0,9.1,12.36,13.08,,13.08,-40
582.6824508,30,0,9.1,12.36,13.08,,13.08,-40
583.1836119,30,0,9.05,12.36,13.04,,13.04,-40
583.6853344,30,0,9.05,12.36,13.08,,13.08,-40
584.1867726,30,0,9.05,12.32,13.08,,13.08,-40
584.6853206,30,0,9.05,12.32,13.08,,13.08,-40
585.1871197,30,0,9.01,12.36,13.08,,13.08,-40
585.6873734,30,0,9.05,12.36,13.08,,13.08,-40
586.1959507,30,0,9.05,12.36,13.08,,13.08,-40
586.693033,30,0,9.05,12.36,13.08,,13.08,-40
587.1942854,30,0,9.05,12.36,13.08,,13.08,-40
587.6959558,30,0,9.05,12.4,13.08,,13.08,-40
588.1948397,30,0,9.05,12.36,13.08,,13.08,-40
588.716677,30,0,9.05,12.36,13.04,,13.04,-40
589.2212453,30,0,9.05,12.36,13.04,,13.04,-40
589.7007427,30,0,9.05,12.36,13.04,,13.04,-40
590.217871,30,0,9.05,12.32,13.04,,13.04,-40
590.7022128,30,0,9.1,12.36,13.04,,13.04,-40
591.2208166,30,0,9.1,12.36,13.08,,13.08,-40
591.7092903,30,0,9.1,12.36,13.08,,13.08,-40
592.2159817,30,0,9.05,12.36,13.08,,13.08,-40
592.7159913,30,0,9.14,12.36,13.08,,13.08,-40
593.2103748,30,0,9.14,12.36,13.04,,13.04,-40
593.7308536,30,0,9.14,12.36,13.08,,13.08,-40
594.2184682,30,0,9.14,12.36,13.08,,13.08,-40
594.7130811,30,0,9.19,12.36,13.08,,13.08,-40
595.2343123,30,0,9.14,12.36,13.08,,13.08,-40
595.717495,30,0,9.19,12.32,13.04,,13.04,-40
596.2316771,30,0,9.19,12.36,13.08,,13.08,-40
596.7364521,30,0,9.19,12.36,13.04,,13.04,-40
597.2300963,30,0,9.19,12.4,13.08,,13.08,-40
597.7336683,30,0,9.19,12.32,13.12,,13.12,-40
598.234843,30,0,9.14,12.36,13.08,,13.08,-40
598.7305686,30,0,9.14,12.36,13.08,,13.08,-40
599.2335615,30,0,9.14,12.36,13.08,,13.08,-40
599.7280858,30,0,9.14,12.32,13.08,,13.08,-40
600.2491624,30,0,9.1,12.36,13.04,,13.04,-40
600.7539594,30,0,9.14,12.32,13.08,,13.08,-40
601.2297935,30,0,9.14,12.32,13.04,,13.04,-40
601.7352407,30,0,9.1,12.36,13.04,,13.04,-40
602.2340484,30,0,9.14,12.36,13.08,,13.08,-40
602.9525068,30,0,9.14,12.4,13.08,,13.08,-40
603.383312,30,0,9.14,12.36,13.04,,13.04,-40
603.7451749,30,0,9.14,12.36,13.08,,13.08,-40
604.2494104,30,0,9.1,12.36,13.08,,13.08,-40
604.7546575,30,0,9.14,12.36,13.08,,13.08,-40
605.2411568,30,0,9.14,12.36,13.08,,13.08,-40
605.7459924,30,0,9.1,12.36,13.08,,13.08,-40
606.2425148,30,0,9.1,12.36,13.08,,13.08,-40
606.7625413,30,0,9.14,12.36,13.04,,13.04,-40
607.2674618,30,0,9.14,12.4,13.04,,13.04,-40
607.7638717,30,0,9.1,12.36,13.08,,13.08,-40
608.2657912,30,0,9.14,12.32,13.04,,13.04,-40
608.7685182,30,0,9.14,12.36,13.04,,13.04,-40
609.2635424,30,0,9.14,12.36,13.08,,13.08,-40
609.7662976,30,0,9.14,12.4,13.04,,13.04,-40
610.263768,30,0,9.14,12.36,13.08,,13.08,-40
610.7562711,30,0,9.1,12.36,13.04,,13.04,-40
611.2796037,30,0,9.1,12.36,13.04,,13.04,-40
611.7702491,30,0,9.1,12.36,13.08,,13.08,-40
612.2636855,30,0,9.1,12.36,13.04,,13.04,-40
612.7825828,30,0,9.1,12.36,13.04,,13.04,-40
613.266398,30,0,9.14,12.36,13.04,,13.04,-40
613.784435,30,0,9.1,12.36,13.08,,13.08,-40
614.2655447,30,0,9.1,12.36,13.04,,13.04,-40
614.7778442,30,0,9.1,12.36,13.08,,13.08,-40
