Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM)
167.5949273109436,23.0,0.0,27.71,26.19,25.77,,25.77,10.0
168.1096727848053,23.0,0.0,27.71,26.19,25.77,,25.77,10.0
168.61042666435242,23.0,0.0,27.71,26.19,25.8,,25.8,10.0
169.10983610153198,23.0,0.0,27.71,26.19,25.8,,25.8,10.0
169.60981607437134,23.0,0.0,27.71,26.23,25.8,,25.8,10.0
170.1186010837555,23.0,0.0,27.71,26.23,25.8,,25.8,10.0
170.63064122200012,23.0,0.0,27.71,26.23,25.8,,25.8,10.0
171.11173629760742,23.0,0.0,27.71,26.23,25.8,,25.8,10.0
171.63237190246582,23.0,0.0,27.71,26.23,25.84,,25.84,10.0
172.12315583229065,23.0,0.0,27.71,26.26,25.84,,25.84,10.0
172.62707090377808,23.0,0.0,27.76,26.23,25.84,,25.84,10.0
173.13103246688843,23.0,0.0,27.76,26.23,25.84,,25.84,10.0
173.62745904922485,23.0,0.0,27.76,26.26,25.84,,25.84,10.0
174.12850975990295,23.0,0.0,27.76,26.26,25.84,,25.84,10.0
174.63175868988037,23.0,0.0,27.76,26.26,25.87,,25.87,10.0
175.14141368865967,23.0,0.0,27.76,26.26,25.87,,25.87,10.0
175.62725138664246,23.0,0.0,27.76,26.26,25.87,,25.87,10.0
176.14288425445557,23.0,0.0,27.76,26.26,25.87,,25.87,10.0
176.63492846488953,23.0,0.0,27.76,26.26,25.87,,25.87,10.0
177.1432867050171,23.0,0.0,27.76,26.26,25.87,,25.87,10.0
177.642174243927,23.0,0.0,27.76,26.29,25.87,,25.87,10.0
178.13980722427368,23.0,0.0,27.76,26.29,25.91,,25.91,10.0
178.64240837097168,23.0,0.0,27.76,26.29,25.91,,25.91,10.0
179.13915467262268,23.0,0.0,27.76,26.29,25.91,,25.91,10.0
179.652405500412,23.0,0.0,27.8,26.29,25.91,,25.91,10.0
180.14220809936523,23.0,0.0,27.76,26.32,25.91,,25.91,10.0
180.64181756973267,23.0,0.0,27.76,26.32,25.91,,25.91,10.0
181.13550114631653,23.0,0.0,27.8,26.32,25.91,,25.91,10.0
181.64497590065002,23.0,0.0,27.8,26.32,25.91,,25.91,10.0
182.14305233955383,23.0,0.0,27.8,26.32,25.94,,25.94,10.0
182.65742683410645,23.0,0.0,27.8,26.32,25.94,,25.94,10.0
183.1583161354065,23.0,0.0,27.8,26.32,25.94,,25.94,10.0
