time,sortie
392.5,29.9100783691914
393,29.910290636711
393.5,29.9105022877013
394,29.9107133254405
394.5,29.9109237531746
395,29.9111335741175
395.5,29.9113427914518
396,29.9115514083287
396.5,29.9117594278688
397,29.9119668531624
397.5,29.9121736872695
398,29.9123799332206
398.5,29.9125855940168
399,29.9127906726304
399.5,29.912995172005
400,29.9131990950558
400.5,29.9134024446704
401,29.9136052237085
401.5,29.9138074350026
402,29.9140090813585
402.5,29.9142101655551
403,29.9144106903452
403.5,29.9146106584557
404,29.9148100725876
404.5,29.9150089354167
405,29.9152072495938
405.5,29.915405017745
406,29.9156022424717
406.5,29.9157989263514
407,29.9159950719377
407.5,29.9161906817606
408,29.9163857583268
408.5,29.91658030412
409,29.9167743216011
409.5,29.9169678132087
410,29.9171607813591
410.5,29.9173532284466
411,29.917545156844
411.5,29.9177365689027
412,29.9179274669527
412.5,29.9181178533033
413,29.9183077302433
413.5,29.9184971000407
414,29.9186859649438
414.5,29.9188743271807
415,29.9190621889598
415.5,29.9192495524701
416,29.9194364198817
416.5,29.9196227933452
417,29.9198086749928
417.5,29.919994066938
418,29.9201789712762
418.5,29.9203633900844
419,29.920547325422
419.5,29.9207307793305
420,29.9209137538342
420.5,29.9210962509398
421,29.9212782726374
421.5,29.9214598208998
422,29.9216408976836
422.5,29.9218215049285
423,29.9220016445584
423.5,29.9221813184807
424,29.9223605285872
424.5,29.9225392767541
425,29.9227175648418
425.5,29.9228953946956
426,29.9230727681457
426.5,29.9232496870071
427,29.9234261530802
427.5,29.9236021681508
428,29.9237777339903
428.5,29.9239528523556
429,29.9241275249898
429.5,29.9243017536218
430,29.924475539967
430.5,29.9246488857269
431,29.9248217925899
431.5,29.9249942622306
432,29.925166296311
432.5,29.9253378964798
433,29.9255090643729
433.5,29.9256798016136
434,29.9258501098126
434.5,29.9260199905683
435,29.9261894454666
435.5,29.9263584760816
436,29.9265270839754
436.5,29.9266952706979
437,29.9268630377878
437.5,29.927030386772
438,29.9271973191659
438.5,29.9273638364738
439,29.9275299401888
439.5,29.9276956317928
440,29.927860912757
440.5,29.9280257845417
441,29.9281902485966
441.5,29.9283543063609
442,29.9285179592632
442.5,29.9286812087219
443,29.9288440561454
443.5,29.9290065029318
444,29.9291685504694
444.5,29.9293302001366
445,29.929491453302
445.5,29.9296523113247
446,29.9298127755544
446.5,29.929972847331
447,29.9301325279857
447.5,29.9302918188399
448,29.9304507212064
448.5,29.9306092363888
449,29.9307673656817
449.5,29.9309251103713
450,29.9310824717348
450.5,29.9312394510408
451,29.9313960495497
451.5,29.9315522685132
452,29.9317081091748
452.5,29.9318635727699
453,29.9320186605257
453.5,29.9321733736614
454,29.9323277133881
454.5,29.9324816809094
455,29.9326352774207
455.5,29.93278850411
456,29.9329413621578
456.5,29.9330938527368
457,29.9332459770125
457.5,29.9333977361428
458,29.9335491312787
458.5,29.9337001635638
459,29.9338508341345
459.5,29.9340011441204
460,29.9341510946439
460.5,29.9343006868207
461,29.9344499217596
461.5,29.9345988005628
462,29.9347473243257
462.5,29.9348954941371
463,29.9350433110794
463.5,29.9351907762286
464,29.935337890654
464.5,29.935484655419
465,29.9356310715805
465.5,29.9357771401892
466,29.93592286229
466.5,29.9360682389213
467,29.9362132711159
467.5,29.9363579599005
468,29.9365023062959
468.5,29.9366463113173
469,29.936789975974
469.5,29.9369333012697
470,29.9370762882024
470.5,29.9372189377646
471,29.9373612509433
471.5,29.9375032287202
472,29.9376448720713
472.5,29.9377861819675
473,29.9379271593744
473.5,29.9380678052523
474,29.9382081205564
474.5,29.9383481062368
475,29.9384877632384
475.5,29.9386270925013
476,29.9387660949605
476.5,29.9389047715461
477,29.9390431231834
477.5,29.9391811507928
478,29.93931885529
478.5,29.9394562375859
479,29.9395932985869
479.5,29.9397300391947
480,29.9398664603063
480.5,29.9400025628144
481,29.940138347607
481.5,29.9402738155677
482,29.9404089675758
482.5,29.9405438045062
483,29.9406783272295
483.5,29.940812536612
484,29.9409464335157
484.5,29.9410800187987
485,29.9412132933145
485.5,29.9413462579129
486,29.9414789134394
486.5,29.9416112607356
487,29.941743300639
487.5,29.9418750339833
488,29.942006461598
488.5,29.9421375843091
489,29.9422684029386
489.5,29.9423989183045
490,29.9425291312213
490.5,29.9426590424996
491,29.9427886529464
491.5,29.9429179633651
492,29.9430469745553
492.5,29.943175687313
493,29.9433041024308
493.5,29.9434322206977
494,29.9435600428991
494.5,29.9436875698171
495,29.9438148022302
495.5,29.9439417409137
496,29.9440683866393
496.5,29.9441947401755
497,29.9443208022875
497.5,29.9444465737371
498,29.944572055283
498.5,29.9446972476805
499,29.9448221516818
499.5,29.944946768036
500,29.9450710974888
500.5,29.9451951407833
501,29.9453188986589
501.5,29.9454423718523
502,29.9455655610971
502.5,29.945688467124
503,29.9458110906604
503.5,29.9459334324312
504,29.9460554931579
504.5,29.9461772735594
505,29.9462987743517
505.5,29.9464199962479
506,29.9465409399581
506.5,29.9466616061898
507,29.9467819956477
507.5,29.9469021090337
508,29.9470219470469
508.5,29.9471415103839
509,29.9472607997382
509.5,29.947379815801
510,29.9474985592608
510.5,29.9476170308033
511,29.9477352311117
511.5,29.9478531608666
512,29.9479708207461
512.5,29.9480882114255
513,29.948205333578
513.5,29.948322187874
514,29.9484387749814
514.5,29.9485550955657
515,29.94867115029
515.5,29.948786939815
516,29.9489024647988
516.5,29.9490177258973
517,29.949132723764
517.5,29.94924745905
518,29.9493619324039
518.5,29.9494761444724
519,29.9495900958996
519.5,29.9497037873272
520,29.949817219395
520.5,29.9499303927402
521,29.950043307998
521.5,29.9501559658013
522,29.9502683667809
522.5,29.9503805115651
523,29.9504924007804
523.5,29.950604035051
524,29.9507154149989
524.5,29.9508265412441
525,29.9509374144044
525.5,29.9510480350955
526,29.9511584039311
526.5,29.9512685215229
527,29.9513783884803
527.5,29.9514880054109
528,29.9515973729202
528.5,29.9517064916117
529,29.9518153620869
529.5,29.9519239849454
530,29.9520323607846
530.5,29.9521404902002
531,29.9522483737858
531.5,29.9523560121334
532,29.9524634058325
532.5,29.9525705554713
533,29.9526774616357
533.5,29.9527841249099
534,29.9528905458763
534.5,29.9529967251153
535,29.9531026632055
535.5,29.9532083607237
536,29.953313818245
536.5,29.9534190363424
537,29.9535240155875
537.5,29.9536287565497
538,29.953733259797
538.5,29.9538375258954
539,29.9539415554093
539.5,29.9540453489013
540,29.9541489069322
540.5,29.9542522300612
541,29.9543553188458
541.5,29.9544581738418
542,29.9545607956032
542.5,29.9546631846823
543,29.9547653416301
543.5,29.9548672669955
544,29.9549689613261
544.5,29.9550704251675
545,29.9551716590641
545.5,29.9552726635584
546,29.9553734391913
546.5,29.9554739865022
547,29.955574306029
547.5,29.9556743983078
548,29.9557742638732
548.5,29.9558739032584
549,29.9559733169948
549.5,29.9560725056125
550,29.9561714696399
550.5,29.9562702096039
551,29.9563687260299
551.5,29.9564670194418
552,29.9565650903621
552.5,29.9566629393116
553,29.9567605668097
553.5,29.9568579733745
554,29.9569551595222
554.5,29.9570521257681
555,29.9571488726256
555.5,29.9572454006068
556,29.9573417102225
556.5,29.9574378019819
557,29.9575336763927
557.5,29.9576293339615
558,29.9577247751931
558.5,29.9578200005913
559,29.9579150106581
559.5,29.9580098058945
560,29.9581043867999
560.5,29.9581987538722
561,29.9582929076083
561.5,29.9583868485035
562,29.9584805770517
562.5,29.9585740937455
563,29.9586673990764
563.5,29.9587604935342
564,29.9588533776075
564.5,29.9589460517838
565,29.9590385165489
565.5,29.9591307723877
566,29.9592228197834
566.5,29.9593146592182
567,29.9594062911729
567.5,29.959497716127
568,29.9595889345587
568.5,29.9596799469451
569,29.9597707537618
569.5,29.9598613554833
570,29.9599517525828
570.5,29.9600419455322
571,29.9601319348021
571.5,29.9602217208622
572,29.9603113041806
572.5,29.9604006852243
573,29.9604898644591
573.5,29.9605788423495
574,29.9606676193589
574.5,29.9607561959495
575,29.9608445725822
575.5,29.9609327497167
576,29.9610207278117
576.5,29.9611085073244
577,29.9611960887111
577.5,29.9612834724269
578,29.9613706589255
578.5,29.9614576486596
579,29.9615444420808
579.5,29.9616310396395
580,29.9617174417848
580.5,29.9618036489648
581,29.9618896616265
581.5,29.9619754802156
582,29.9620611051769
582.5,29.9621465369538
583,29.9622317759887
583.5,29.962316822723
584,29.9624016775967
584.5,29.9624863410491
585,29.962570813518
585.5,29.9626550954403
586,29.9627391872517
586.5,29.962823089387
587,29.9629068022796
587.5,29.9629903263622
588,29.963073662066
588.5,29.9631568098215
589,29.9632397700578
589.5,29.9633225432033
590,29.963405129685
590.5,29.963487529929
591,29.9635697443603
591.5,29.9636517734028
592,29.9637336174796
592.5,29.9638152770124
593,29.963896752422
593.5,29.9639780441284
594,29.9640591525501
594.5,29.964140078105
595,29.9642208212097
595.5,29.9643013822799
596,29.9643817617304
596.5,29.9644619599746
597,29.9645419774252
597.5,29.964621814494
598,29.9647014715914
598.5,29.9647809491271
599,29.9648602475098
599.5,29.964939367147
600,29.9650183084453
600.5,29.9650970718105
601,29.9651756576472
601.5,29.965254066359
602,29.9653322983487
602.5,29.965410354018
603,29.9654882337677
603.5,29.9655659379975
604,29.9656434671063
604.5,29.9657208214919
605,29.9657980015513
605.5,29.9658750076803
606,29.9659518402741
606.5,29.9660284997266
607,29.9661049864309
607.5,29.9661813007793
608,29.966257443163
608.5,29.9663334139721
609,29.9664092135961
609.5,29.9664848424235
610,29.9665603008416
610.5,29.9666355892372
611,29.9667107079957
611.5,29.966785657502
612,29.9668604381399
612.5,29.9669350502923
613,29.9670094943411
613.5,29.9670837706675
614,29.9671578796516
614.5,29.9672318216727
615,29.9673055971092
615.5,29.9673792063386
616,29.9674526497374
616.5,29.9675259276814
617,29.9675990405454
617.5,29.9676719887033
618,29.9677447725281
618.5,29.9678173923921
619,29.9678898486664
619.5,29.9679621417216
620,29.9680342719271
620.5,29.9681062396516
621,29.9681780452629
621.5,29.968249689128
622,29.9683211716129
622.5,29.9683924930828
623,29.9684636539022
623.5,29.9685346544345
624,29.9686054950424
624.5,29.9686761760876
625,29.9687466979312
625.5,29.9688170609332
626,29.968887265453
626.5,29.9689573118488
627,29.9690272004785
627.5,29.9690969316986
628,29.9691665058652
628.5,29.9692359233333
629,29.9693051844572
629.5,29.9693742895904
630,29.9694432390854
630.5,29.9695120332941
631,29.9695806725674
631.5,29.9696491572555
632,29.9697174877078
632.5,29.9697856642728
633,29.9698536872983
633.5,29.9699215571311
634,29.9699892741174
