time,sortie
625.5,30.0057635426265
626,30.0057496950885
626.5,30.0057358805774
627,30.0057220990176
627.5,30.0057083503336
628,30.0056946344499
628.5,30.0056809512915
629,30.0056673007831
629.5,30.0056536828499
630,30.005640097417
630.5,30.0056265444098
631,30.0056130237536
631.5,30.0055995353741
632,30.0055860791969
632.5,30.005572655148
633,30.0055592631533
633.5,30.0055459031389
634,30.0055325750311
634.5,30.0055192787563
635,30.005506014241
635.5,30.0054927814118
636,30.0054795801957
636.5,30.0054664105194
637,30.0054532723101
637.5,30.005440165495
638,30.0054270900015
638.5,30.005414045757
639,30.0054010326892
639.5,30.0053880507257
640,30.0053750997946
640.5,30.0053621798238
641,30.0053492907416
641.5,30.0053364324762
642,30.0053236049561
642.5,30.0053108081099
643,30.0052980418662
643.5,30.0052853061541
644,30.0052726009024
644.5,30.0052599260404
645,30.0052472814972
645.5,30.0052346672024
646,30.0052220830855
646.5,30.0052095290762
647,30.0051970051043
647.5,30.0051845110998
648,30.0051720469929
648.5,30.0051596127137
649,30.0051472081927
649.5,30.0051348333604
650,30.0051224881475
650.5,30.0051101724848
651,30.0050978863033
651.5,30.005085629534
652,30.0050734021082
652.5,30.0050612039572
653,30.0050490350126
653.5,30.0050368952061
654,30.0050247844693
654.5,30.0050127027343
655,30.005000649933
655.5,30.0049886259978
656,30.004976630861
656.5,30.004964664455
657,30.0049527267124
657.5,30.0049408175661
658,30.004928936949
658.5,30.004917084794
659,30.0049052610344
659.5,30.0048934656035
660,30.0048816984348
660.5,30.0048699594618
661,30.0048582486183
661.5,30.0048465658382
662,30.0048349110554
662.5,30.0048232842042
663,30.0048116852188
663.5,30.0048001140337
664,30.0047885705835
664.5,30.0047770548028
665,30.0047655666265
665.5,30.0047541059896
666,30.0047426728271
666.5,30.0047312670745
667,30.004719888667
667.5,30.0047085375402
668,30.0046972136298
668.5,30.0046859168716
669,30.0046746472016
669.5,30.0046634045557
670,30.0046521888704
670.5,30.0046410000818
671,30.0046298381266
671.5,30.0046187029413
672,30.0046075944628
672.5,30.0045965126279
673,30.0045854573737
673.5,30.0045744286373
674,30.0045634263562
674.5,30.0045524504677
675,30.0045415009094
675.5,30.004530577619
676,30.0045196805345
676.5,30.0045088095939
677,30.0044979647351
677.5,30.0044871458966
678,30.0044763530168
678.5,30.0044655860341
679,30.0044548448872
679.5,30.004444129515
680,30.0044334398564
680.5,30.0044227758504
681,30.0044121374363
681.5,30.0044015245535
682,30.0043909371414
682.5,30.0043803751396
683,30.0043698384878
683.5,30.004359327126
684,30.0043488409942
684.5,30.0043383800325
685,30.0043279441811
685.5,30.0043175333806
686,30.0043071475714
686.5,30.0042967866942
687,30.0042864506899
687.5,30.0042761394993
688,30.0042658530636
688.5,30.0042555913239
689,30.0042453542216
689.5,30.0042351416981
690,30.0042249536951
690.5,30.0042147901543
691,30.0042046510175
691.5,30.0041945362267
692,30.0041844457241
692.5,30.0041743794519
693,30.0041643373524
693.5,30.0041543193683
694,30.004144325442
694.5,30.0041343555165
695,30.0041244095346
695.5,30.0041144874392
