temps_s,temperature_C
456.363,33.75
456.864,33.72
457.366,33.72
457.868,33.72
458.369,33.75
458.870,33.75
459.372,33.72
459.874,33.72
460.375,33.72
460.876,33.75
461.378,33.75
461.880,33.75
462.381,33.75
462.882,33.75
463.384,33.75
463.886,33.75
464.387,33.75
464.889,33.75
465.390,33.75
465.892,33.75
466.393,33.78
466.895,33.78
467.396,33.78
467.898,33.78
468.399,33.78
468.901,33.78
469.402,33.78
469.904,33.78
470.405,33.78
470.907,33.78
471.408,33.78
471.910,33.81
472.412,33.81
472.913,33.81
473.414,33.81
473.916,33.81
474.418,33.81
474.919,33.81
475.420,33.81
475.922,33.81
476.424,33.78
476.925,33.81
477.426,33.81
477.928,33.81
478.430,33.81
478.931,33.78
479.433,33.81
479.934,33.81
480.436,33.81
480.937,33.81
481.439,33.81
481.940,33.78
482.442,33.81
482.943,33.81
483.445,33.81
483.946,33.81
484.448,33.81
484.949,33.81
485.451,33.81
485.952,33.81
486.454,33.81
486.955,33.81
487.457,33.81
487.958,33.81
488.460,33.81
488.961,33.81
489.463,33.81
489.964,33.81
490.466,33.81
490.967,33.81
491.469,33.81
491.971,33.81
492.472,33.81
492.973,33.81
493.475,33.81
493.977,33.78
494.478,33.78
494.979,33.78
495.481,33.78
495.983,33.78
496.484,33.81
496.985,33.78
497.487,33.78
497.989,33.78
498.490,33.78
498.991,33.78
499.493,33.78
499.995,33.78
500.496,33.81
500.997,33.78
501.499,33.81
502.001,33.81
502.502,33.81
503.004,33.81
503.505,33.81
504.007,33.78
504.508,33.78
505.010,33.81
505.511,33.78
506.013,33.78
506.514,33.78
507.016,33.78
507.517,33.81
508.019,33.78
508.520,33.78
509.022,33.81
509.523,33.78
510.025,33.81
510.527,33.81
511.028,33.81
511.529,33.81
512.031,33.81
512.533,33.81
513.034,33.81
513.535,33.81
514.037,33.81
514.539,33.81
515.040,33.85
515.541,33.85
516.043,33.85
516.545,33.85
517.046,33.85
517.547,33.85
518.049,33.88
518.551,33.85
519.052,33.88
519.553,33.85
520.055,33.88
520.557,33.88
521.058,33.88
521.559,33.88
522.061,33.88
522.563,33.88
523.064,33.88
523.565,33.88
524.067,33.88
524.569,33.88
525.070,33.88
525.571,33.88
526.073,33.88
526.575,33.88
527.076,33.88
527.577,33.88
528.079,33.88
528.581,33.88
529.082,33.88
529.583,33.88
530.085,33.88
530.587,33.85
531.088,33.88
531.589,33.88
532.091,33.88
532.593,33.85
533.095,33.85
533.596,33.88
534.097,33.88
534.599,33.88
535.101,33.88
535.602,33.85
536.103,33.85
536.605,33.85
537.107,33.88
537.608,33.88
538.109,33.88
538.611,33.88
539.113,33.85
539.614,33.88
540.115,33.85
540.617,33.88
541.119,33.85
541.620,33.88
542.121,33.88
542.623,33.88
543.125,33.88
543.626,33.88
544.127,33.88
544.629,33.88
545.131,33.88
545.632,33.88
546.133,33.88
546.635,33.88
547.137,33.88
547.638,33.88
548.139,33.88
548.641,33.88
549.143,33.88
549.644,33.88
550.145,33.91
550.647,33.88
551.149,33.88
551.651,33.88
552.151,33.91
552.653,33.88
553.155,33.88
553.657,33.88
554.157,33.91
554.659,33.88
555.161,33.88
555.663,33.88
556.163,33.91
556.665,33.91
557.167,33.88
557.669,33.91
558.169,33.91
558.671,33.88
559.173,33.88
559.675,33.88
560.175,33.88
560.677,33.88
561.179,33.88
561.681,33.91
562.181,33.88
562.683,33.91
563.185,33.88
563.687,33.88
564.188,33.88
564.689,33.88
565.191,33.88
565.693,33.88
566.195,33.88
566.695,33.88
567.197,33.85
567.699,33.88
568.201,33.88
568.701,33.88
569.203,33.88
569.705,33.88
570.207,33.88
570.707,33.88
571.209,33.88
571.711,33.88
572.213,33.91
572.713,33.88
573.215,33.91
573.717,33.91
574.219,33.88
574.719,33.91
575.221,33.91
575.723,33.91
576.225,33.91
576.725,33.91
577.227,33.91
577.729,33.91
578.231,33.91
578.731,33.91
579.233,33.88
579.735,33.91
580.237,33.91
580.738,33.91
581.239,33.91
581.741,33.91
582.243,33.91
582.744,33.91
583.245,33.91
583.747,33.91
584.249,33.91
584.750,33.91
585.251,33.91
585.753,33.91
586.255,33.91
586.756,33.91
587.257,33.88
587.759,33.91
588.261,33.88
588.762,33.88
589.263,33.88
589.765,33.88
590.267,33.88
590.769,33.88
591.269,33.88
591.771,33.88
592.273,33.88
592.775,33.88
593.275,33.88
593.777,33.88
594.279,33.88
594.781,33.88
595.282,33.88
595.783,33.88
596.285,33.88
596.787,33.88
597.288,33.88
597.789,33.88
598.291,33.88
598.793,33.88
599.294,33.88
599.795,33.88
600.297,33.88
600.799,33.88
601.300,33.88
601.801,33.88
602.303,33.91
602.805,33.88
603.306,33.88
603.807,33.88
604.309,33.91
604.811,33.88
605.312,33.88
605.813,33.88
606.315,33.88
606.817,33.88
607.318,33.91
607.819,33.91
608.321,33.91
608.823,33.91
609.324,33.91
609.825,33.91
610.327,33.91
610.829,33.91
611.330,33.91
611.832,33.91
612.333,33.91
612.835,33.91
613.336,33.91
613.838,33.91
614.339,33.94
614.841,33.94
615.342,33.91
615.844,33.91
616.345,33.91
616.847,33.91
617.348,33.91
617.850,33.91
618.351,33.91
618.853,33.91
619.354,33.91
619.856,33.91
620.357,33.91
620.859,33.91
621.361,33.91
621.862,33.91
622.364,33.91
622.865,33.91
623.367,33.91
623.868,33.91
624.370,33.91
624.871,33.88
625.373,33.91
625.874,33.91
626.376,33.91
626.877,33.91
627.379,33.91
627.880,33.88
628.382,33.88
628.883,33.88
629.385,33.91
629.886,33.91
630.388,33.91
630.889,33.91
631.391,33.91
631.892,33.91
632.394,33.91
632.895,33.91
633.397,33.91
633.898,33.91
634.400,33.91
634.901,33.91
635.403,33.91
635.904,33.91
636.406,33.91
636.908,33.91
637.409,33.91
637.910,33.91
638.412,33.94
638.914,33.91
639.415,33.91
639.916,33.94
640.418,33.91
640.920,33.91
641.421,33.91
641.922,33.91
642.424,33.91
642.926,33.91
643.427,33.91
643.928,33.91
644.430,33.91
644.932,33.91
645.433,33.91
645.934,33.91
646.436,33.91
646.938,33.91
647.439,33.91
647.940,33.91
648.442,33.91
