temps_s,T1_C,T2_C,T3_C
438.908,28.82,27.13,26.85
439.412,28.85,27.13,26.85
439.915,28.85,27.13,26.85
440.419,28.85,27.13,26.85
440.922,28.85,27.16,26.85
441.425,28.85,27.13,26.85
441.929,28.85,27.16,26.85
442.432,28.85,27.16,26.85
442.936,28.85,27.16,26.85
443.438,28.85,27.16,26.85
443.942,28.85,27.16,26.85
444.445,28.85,27.16,26.85
444.949,28.85,27.16,26.85
445.453,28.85,27.16,26.85
445.955,28.85,27.16,26.85
446.459,28.85,27.16,26.85
446.962,28.85,27.16,26.85
447.466,28.85,27.16,26.85
447.969,28.85,27.16,26.85
448.472,28.85,27.16,26.85
448.975,28.85,27.16,26.85
449.479,28.85,27.16,26.85
449.983,28.85,27.16,26.85
450.486,28.85,27.16,26.85
450.989,28.85,27.16,26.85
451.492,28.85,27.16,26.85
451.996,28.85,27.16,26.85
452.499,28.85,27.16,26.85
453.003,28.89,27.16,26.85
453.505,28.85,27.16,26.85
454.009,28.85,27.16,26.85
454.513,28.85,27.16,26.85
455.016,28.89,27.16,26.85
455.520,28.85,27.20,26.85
456.022,28.85,27.20,26.85
456.526,28.89,27.20,26.88
457.029,28.89,27.20,26.85
457.533,28.89,27.20,26.88
458.036,28.89,27.20,26.85
458.539,28.89,27.20,26.88
459.042,28.85,27.20,26.88
459.546,28.89,27.20,26.88
460.050,28.89,27.20,26.88
460.553,28.89,27.20,26.88
461.056,28.89,27.20,26.88
461.559,28.89,27.20,26.88
462.063,28.89,27.20,26.88
462.566,28.89,27.20,26.88
463.070,28.89,27.20,26.88
463.572,28.89,27.20,26.88
464.076,28.89,27.20,26.88
464.579,28.89,27.20,26.88
465.083,28.89,27.20,26.88
465.587,28.89,27.20,26.88
466.089,28.89,27.20,26.88
466.593,28.89,27.20,26.88
467.096,28.89,27.20,26.88
467.600,28.89,27.20,26.88
468.103,28.89,27.20,26.88
468.606,28.89,27.20,26.88
469.109,28.89,27.20,26.88
469.613,28.89,27.20,26.88
470.116,28.89,27.20,26.88
470.620,28.89,27.20,26.88
471.123,28.89,27.20,26.88
471.626,28.89,27.20,26.88
472.130,28.89,27.20,26.88
472.633,28.89,27.20,26.88
473.137,28.89,27.20,26.88
473.639,28.89,27.20,26.88
474.143,28.89,27.20,26.88
474.646,28.89,27.20,26.88
475.150,28.89,27.20,26.88
475.652,28.89,27.20,26.88
476.156,28.85,27.20,26.88
476.660,28.85,27.20,26.88
477.163,28.85,27.20,26.88
477.667,28.89,27.20,26.88
478.169,28.89,27.20,26.88
478.673,28.89,27.20,26.88
479.176,28.89,27.20,26.88
479.680,28.89,27.20,26.88
480.183,28.89,27.20,26.92
480.686,28.89,27.20,26.92
481.190,28.89,27.20,26.92
481.693,28.92,27.20,26.92
482.197,28.92,27.20,26.92
482.700,28.89,27.20,26.92
483.203,28.92,27.20,26.92
483.706,28.92,27.20,26.92
484.210,28.92,27.20,26.92
484.713,28.92,27.20,26.92
485.217,28.89,27.20,26.92
485.719,28.92,27.20,26.92
486.223,28.92,27.20,26.88
486.727,28.92,27.20,26.92
487.230,28.92,27.20,26.92
487.734,28.92,27.20,26.92
488.236,28.92,27.20,26.92
488.740,28.92,27.20,26.92
489.243,28.92,27.20,26.92
489.747,28.92,27.20,26.92
490.250,28.92,27.20,26.92
490.753,28.92,27.20,26.92
491.256,28.92,27.20,26.92
491.760,28.92,27.20,26.92
492.264,28.92,27.20,26.92
492.767,28.92,27.20,26.92
493.270,28.92,27.20,26.92
493.773,28.92,27.20,26.92
494.277,28.89,27.20,26.92
494.780,28.89,27.20,26.92
495.284,28.85,27.20,26.92
495.786,28.85,27.20,26.88
496.290,28.82,27.16,26.88
496.793,28.82,27.16,26.88
497.297,28.82,27.16,26.88
497.801,28.82,27.16,26.88
498.303,28.82,27.16,26.88
498.807,28.82,27.16,26.88
499.310,28.82,27.16,26.88
499.814,28.82,27.16,26.88
500.317,28.82,27.16,26.88
500.820,28.82,27.16,26.88
501.323,28.82,27.20,26.88
501.827,28.85,27.20,26.88
502.331,28.85,27.20,26.88
502.834,28.85,27.20,26.88
503.337,28.85,27.20,26.88
503.840,28.85,27.20,26.88
504.344,28.85,27.20,26.88
504.847,28.85,27.20,26.88
505.351,28.85,27.20,26.88
505.853,28.85,27.20,26.88
506.357,28.85,27.20,26.88
506.860,28.89,27.20,26.88
507.364,28.89,27.20,26.88
507.868,28.89,27.20,26.88
508.370,28.89,27.20,26.88
508.874,28.85,27.20,26.88
509.377,28.89,27.20,26.88
509.881,28.89,27.20,26.92
510.383,28.89,27.20,26.92
510.887,28.89,27.20,26.92
511.390,28.89,27.20,26.92
511.894,28.89,27.20,26.92
512.397,28.89,27.20,26.92
512.900,28.92,27.20,26.92
513.404,28.92,27.20,26.92
513.907,28.89,27.20,26.92
514.411,28.92,27.20,26.92
514.914,28.92,27.20,26.92
515.417,28.92,27.23,26.92
515.920,28.92,27.20,26.92
516.424,28.92,27.23,26.92
516.927,28.92,27.23,26.92
517.431,28.92,27.23,26.92
517.934,28.89,27.23,26.92
518.437,28.92,27.23,26.92
518.941,28.92,27.23,26.92
519.444,28.92,27.23,26.92
519.948,28.92,27.23,26.92
520.450,28.92,27.23,26.92
520.954,28.92,27.23,26.92
521.457,28.92,27.23,26.92
521.961,28.92,27.23,26.92
522.464,28.92,27.23,26.92
522.967,28.92,27.23,26.92
523.471,28.92,27.23,26.92
523.974,28.92,27.23,26.92
524.478,28.92,27.23,26.92
524.981,28.92,27.23,26.92
525.484,28.92,27.23,26.92
525.987,28.92,27.23,26.92
526.491,28.92,27.23,26.92
526.994,28.92,27.23,26.92
527.498,28.92,27.23,26.92
528.001,28.92,27.23,26.92
528.504,28.92,27.23,26.92
529.008,28.92,27.23,26.92
529.511,28.92,27.23,26.92
530.015,28.96,27.23,26.92
530.517,28.96,27.23,26.92
531.021,28.96,27.23,26.92
531.524,28.96,27.23,26.92
532.028,28.96,27.23,26.92
532.532,28.92,27.23,26.92
533.034,28.96,27.23,26.92
533.538,28.96,27.23,26.95
534.041,28.96,27.23,26.92
534.545,28.96,27.23,26.92
535.048,28.96,27.23,26.92
535.551,28.96,27.23,26.92
536.054,28.96,27.23,26.92
536.558,28.92,27.23,26.92
537.061,28.92,27.23,26.92
537.565,28.92,27.23,26.92
538.068,28.92,27.23,26.92
538.571,28.92,27.23,26.92
539.075,28.92,27.23,26.92
539.578,28.92,27.23,26.92
540.082,28.92,27.23,26.92
540.584,28.92,27.23,26.92
541.088,28.92,27.23,26.92
541.591,28.92,27.23,26.92
542.095,28.92,27.23,26.92
542.599,28.92,27.23,26.92
543.101,28.92,27.23,26.92
543.605,28.92,27.23,26.92
544.108,28.92,27.23,26.92
544.612,28.92,27.23,26.92
545.114,28.92,27.23,26.92
545.618,28.92,27.23,26.92
546.121,28.92,27.23,26.92
546.625,28.92,27.23,26.92
547.128,28.96,27.23,26.92
547.631,28.92,27.23,26.92
548.135,28.96,27.23,26.92
548.638,28.92,27.23,26.92
549.142,28.92,27.23,26.92
549.645,28.92,27.23,26.95
550.148,28.92,27.26,26.95
550.651,28.92,27.26,26.95
551.155,28.92,27.26,26.95
551.658,28.96,27.26,26.95
552.162,28.96,27.26,26.95
552.665,28.96,27.26,26.95
553.168,28.96,27.26,26.95
553.672,28.96,27.26,26.95
554.175,28.96,27.23,26.95
554.679,28.96,27.26,26.95
555.181,28.96,27.23,26.95
555.685,28.96,27.23,26.95
556.188,28.96,27.26,26.95
556.692,28.92,27.23,26.95
557.196,28.92,27.23,26.95
557.698,28.96,27.23,26.95
558.202,28.96,27.23,26.95
558.705,28.96,27.26,26.95
559.209,28.96,27.23,26.95
559.712,28.96,27.26,26.95
560.215,28.96,27.26,26.95
560.718,28.96,27.23,26.95
561.222,28.96,27.26,26.95
561.726,28.96,27.23,26.95
562.229,28.96,27.26,26.95
562.732,28.96,27.26,26.95
563.235,28.96,27.26,26.95
563.739,28.96,27.26,26.95
564.242,28.96,27.26,26.95
564.746,28.96,27.26,26.95
565.248,28.96,27.26,26.95
565.752,28.96,27.26,26.95
566.256,28.96,27.26,26.95
566.759,28.96,27.26,26.95
567.263,28.96,27.26,26.95
567.765,28.96,27.26,26.95
568.269,28.96,27.26,26.95
568.772,28.96,27.26,26.95
569.276,28.96,27.26,26.95
569.779,28.96,27.26,26.95
570.282,28.96,27.26,26.95
570.785,28.96,27.26,26.95
571.289,28.96,27.26,26.95
571.793,28.96,27.26,26.95
572.296,28.96,27.26,26.95
572.799,28.96,27.26,26.95
573.302,28.99,27.26,26.95
573.806,28.99,27.26,26.95
574.309,28.99,27.26,26.95
574.813,28.99,27.26,26.95
575.315,28.96,27.26,26.99
575.819,28.96,27.26,26.99
576.323,28.99,27.26,26.95
576.826,28.99,27.26,26.99
577.330,28.99,27.26,26.99
577.832,28.96,27.26,26.99
578.336,28.99,27.26,26.99
578.839,28.96,27.26,26.99
579.343,28.96,27.26,26.99
579.845,28.96,27.26,26.99
580.349,28.96,27.26,26.99
580.853,28.96,27.26,26.99
581.356,28.96,27.26,26.99
581.860,28.96,27.26,26.99
582.362,28.96,27.26,26.99
582.866,28.96,27.26,26.99
583.369,28.96,27.26,26.99
583.873,28.96,27.26,26.99
584.376,28.96,27.26,26.99
584.879,28.92,27.26,26.99
585.382,28.92,27.26,26.99
585.886,28.92,27.26,26.99
586.390,28.92,27.26,26.99
586.893,28.92,27.26,26.99
587.396,28.92,27.26,26.99
587.899,28.92,27.23,26.99
588.403,28.89,27.26,26.99
588.906,28.89,27.23,26.99
589.410,28.89,27.23,26.99
589.912,28.89,27.23,26.99
590.416,28.89,27.23,26.99
590.920,28.89,27.23,26.99
591.423,28.89,27.23,26.95
591.927,28.89,27.23,26.99
592.429,28.89,27.23,26.99
592.933,28.89,27.23,26.95
593.436,28.89,27.23,26.95
593.940,28.89,27.23,26.95
594.443,28.89,27.23,26.95
594.946,28.89,27.23,26.95
595.450,28.89,27.23,26.95
595.953,28.89,27.20,26.95
596.457,28.89,27.23,26.95
596.960,28.89,27.23,26.95
597.463,28.89,27.23,26.95
597.966,28.85,27.23,26.99
598.470,28.85,27.23,26.99
598.973,28.85,27.23,26.99
599.477,28.85,27.23,26.99
599.979,28.85,27.23,26.99
600.483,28.85,27.23,26.99
600.987,28.89,27.23,26.99
601.490,28.89,27.23,26.99
601.994,28.89,27.23,26.99
602.496,28.92,27.23,26.99
603.000,28.92,27.23,26.99
603.503,28.92,27.23,26.99
604.007,28.92,27.23,26.99
604.510,28.92,27.23,26.99
605.013,28.92,27.23,26.99
605.516,28.92,27.23,26.99
606.020,28.92,27.23,26.99
606.524,28.92,27.23,26.99
607.027,28.89,27.23,26.99
607.530,28.92,27.23,26.99
608.033,28.92,27.23,26.99
608.537,28.92,27.23,26.99
609.040,28.92,27.23,26.99
609.544,28.92,27.23,26.99
610.046,28.92,27.23,26.99
610.550,28.92,27.23,26.99
611.054,28.92,27.23,26.99
611.557,28.92,27.23,26.99
612.061,28.92,27.26,26.99
612.563,28.92,27.26,26.99
613.067,28.92,27.26,26.99
613.570,28.92,27.26,26.99
614.074,28.92,27.26,26.99
614.577,28.92,27.23,26.99
615.080,28.92,27.26,26.99
615.583,28.92,27.26,26.99
616.087,28.92,27.26,26.99
616.591,28.92,27.26,26.99
617.093,28.92,27.26,26.99
617.597,28.92,27.26,26.99
618.100,28.92,27.26,26.99
618.604,28.92,27.26,26.99
619.107,28.92,27.26,26.99
619.610,28.92,27.26,26.99
620.113,28.92,27.26,26.99
620.617,28.92,27.23,26.99
621.120,28.92,27.26,26.99
621.624,28.92,27.26,26.99
622.127,28.92,27.26,26.99
622.630,28.92,27.26,26.99
623.134,28.92,27.26,26.95
623.637,28.92,27.26,26.95
624.141,28.92,27.26,26.99
624.643,28.92,27.26,26.95
625.147,28.92,27.26,26.95
625.650,28.92,27.26,26.95
626.154,28.92,27.26,26.95
626.657,28.92,27.26,26.95
627.160,28.92,27.26,26.95
627.664,28.92,27.26,26.95
628.167,28.96,27.23,26.95
628.671,28.96,27.23,26.95
629.174,28.96,27.23,26.95
629.677,28.96,27.23,26.95
630.180,28.96,27.23,26.95
630.684,28.96,27.23,26.95
631.187,28.96,27.23,26.95
631.691,28.96,27.23,26.95
632.194,28.96,27.23,26.95
632.697,28.92,27.23,26.95
633.201,28.92,27.23,26.95
633.704,28.92,27.23,26.95
634.208,28.96,27.23,26.95
634.710,28.92,27.23,26.95
635.214,28.96,27.23,26.95
635.717,28.96,27.23,26.95
636.221,28.96,27.23,26.95
636.725,28.96,27.23,26.95
637.227,28.96,27.23,26.95
637.731,28.96,27.23,26.95
638.234,28.92,27.23,26.95
638.738,28.92,27.23,26.95
639.241,28.92,27.23,26.95
639.744,28.96,27.26,26.95
640.247,28.96,27.26,26.95
640.751,28.96,27.26,26.95
641.255,28.96,27.26,26.95
641.758,28.96,27.26,26.95
642.261,28.96,27.26,26.95
642.764,28.96,27.26,26.95
643.268,28.96,27.26,26.95
643.771,28.96,27.26,26.95
644.275,28.96,27.26,26.95
644.777,28.96,27.26,26.95
645.281,28.96,27.26,26.95
645.784,28.96,27.26,26.95
646.288,28.96,27.26,26.95
646.792,28.96,27.26,26.95
647.294,28.99,27.26,26.95
647.798,28.99,27.26,26.95
648.301,28.96,27.26,26.95
648.805,28.96,27.26,26.95
649.308,28.96,27.26,26.95
649.811,28.96,27.26,26.95
650.314,28.96,27.26,26.95
650.818,28.96,27.26,26.95
651.322,28.96,27.26,26.95
651.825,28.96,27.26,26.95
652.328,28.96,27.26,26.95
652.831,28.96,27.26,26.95
653.335,28.96,27.26,26.95
653.838,28.96,27.26,26.95
654.341,28.96,27.26,26.95
654.844,28.96,27.26,26.95
655.348,28.96,27.26,26.95
655.852,28.96,27.26,26.95
656.355,28.92,27.26,26.95
656.858,28.96,27.26,26.95
657.361,28.92,27.26,26.95
657.865,28.92,27.26,26.95
658.368,28.92,27.26,26.95
658.872,28.92,27.26,26.95
659.374,28.92,27.26,26.95
659.878,28.92,27.26,26.99
660.381,28.92,27.26,26.99
660.885,28.92,27.26,26.99
661.389,28.92,27.26,26.99
661.891,28.92,27.26,26.99
662.395,28.92,27.26,26.99
662.898,28.92,27.26,26.95
663.402,28.92,27.26,26.95
663.905,28.92,27.26,26.95
664.408,28.92,27.26,26.95
664.911,28.92,27.26,26.99
665.415,28.92,27.26,26.99
665.918,28.92,27.26,26.99
666.422,28.92,27.26,26.99
666.925,28.92,27.26,26.99
667.428,28.92,27.26,26.99
667.932,28.92,27.26,26.99
668.435,28.92,27.23,26.99
668.939,28.92,27.26,26.99
669.441,28.92,27.26,26.99
669.945,28.92,27.26,26.99
670.448,28.92,27.26,26.99
670.952,28.92,27.26,26.99
671.456,28.92,27.26,26.99
671.958,28.92,27.26,26.99
672.462,28.92,27.26,26.99
672.965,28.92,27.26,26.99
673.469,28.92,27.26,26.99
673.972,28.92,27.26,26.99
674.475,28.92,27.26,26.99
674.978,28.92,27.26,26.99
675.482,28.92,27.26,26.99
675.985,28.92,27.26,26.99
676.489,28.92,27.26,26.99
676.992,28.92,27.26,26.99
677.495,28.92,27.26,26.99
677.999,28.92,27.26,26.99
678.502,28.92,27.26,26.99
679.006,28.92,27.26,26.99
679.508,28.92,27.26,26.99
680.012,28.92,27.26,26.99
680.515,28.92,27.26,26.99
681.019,28.92,27.26,26.99
681.522,28.92,27.26,26.99
682.025,28.92,27.26,26.99
682.529,28.92,27.26,26.99
683.032,28.92,27.26,26.99
683.536,28.92,27.26,26.99
684.039,28.92,27.26,26.99
684.542,28.92,27.26,26.99
685.045,28.92,27.26,26.99
685.549,28.92,27.26,26.99
686.052,28.92,27.26,26.99
686.556,28.92,27.26,26.99
687.058,28.92,27.26,26.99
687.562,28.92,27.26,26.99
688.066,28.92,27.26,26.99
688.569,28.92,27.26,26.99
689.073,28.92,27.23,26.99
689.575,28.92,27.26,26.99
690.079,28.92,27.26,26.99
690.582,28.92,27.26,26.99
691.086,28.92,27.26,26.99
691.588,28.92,27.26,26.99
692.092,28.92,27.26,26.99
692.595,28.92,27.23,26.99
693.099,28.92,27.26,26.99
693.603,28.92,27.26,26.99
694.105,28.92,27.26,26.99
694.609,28.92,27.26,26.99
695.112,28.92,27.26,26.99
695.616,28.92,27.26,26.99
696.119,28.96,27.26,26.99
696.622,28.96,27.26,26.99
697.125,28.96,27.26,26.99
697.629,28.96,27.23,26.99
698.133,28.96,27.23,26.99
698.636,28.96,27.23,26.99
699.139,28.96,27.23,26.99
699.642,28.96,27.23,26.99
700.146,28.96,27.23,26.99
700.649,28.96,27.23,26.99
701.153,28.96,27.23,26.99
701.655,28.96,27.26,26.99
702.159,28.96,27.26,26.99
702.663,28.96,27.26,26.99
703.166,28.96,27.26,26.99
703.670,28.96,27.26,26.99
704.172,28.96,27.26,26.99
704.676,28.96,27.26,26.99
705.179,28.96,27.26,26.99
705.683,28.96,27.26,26.99
706.186,28.96,27.26,26.99
706.689,28.96,27.26,26.99
707.193,28.96,27.26,26.99
707.696,28.96,27.26,26.99
708.200,28.96,27.26,26.99
708.703,28.96,27.26,26.99
709.206,28.96,27.26,26.99
709.709,28.96,27.29,26.99
710.213,28.96,27.26,26.99
710.716,28.92,27.29,27.02
711.220,28.96,27.26,26.99
711.722,28.96,27.29,27.02
712.226,28.96,27.29,26.99
712.730,28.92,27.29,27.02
713.233,28.92,27.26,27.02
713.737,28.92,27.26,26.99
714.239,28.96,27.26,27.02
714.743,28.92,27.26,27.02
715.246,28.96,27.26,26.99
715.750,28.96,27.26,26.99
716.253,28.96,27.26,27.02
716.756,28.96,27.26,27.02
717.260,28.92,27.26,27.02
717.763,28.96,27.26,27.02
718.267,28.96,27.26,27.02
718.770,28.92,27.26,27.02
719.273,28.92,27.26,27.02
719.776,28.96,27.26,27.02
720.280,28.96,27.26,27.02
720.783,28.96,27.26,27.02
721.287,28.96,27.26,27.02
721.789,28.96,27.26,27.02
722.293,28.96,27.26,27.02
722.797,28.96,27.26,27.02
723.300,28.96,27.26,27.02
723.804,28.96,27.26,27.02
724.306,28.96,27.26,27.02
724.810,28.96,27.26,27.02
725.313,28.96,27.26,27.02
725.817,28.96,27.26,27.02
726.319,28.96,27.26,27.02
726.823,28.96,27.26,27.02
727.326,28.96,27.26,27.02
727.830,28.96,27.26,27.02
728.334,28.96,27.26,27.02
728.836,28.96,27.26,27.02
729.340,28.96,27.26,27.02
729.843,28.96,27.26,27.02
730.347,28.96,27.26,27.02
730.850,28.96,27.26,27.02
731.353,28.92,27.26,27.02
731.856,28.92,27.26,27.02
732.360,28.92,27.26,27.02
732.864,28.92,27.23,27.02
733.367,28.92,27.26,27.02
733.870,28.92,27.26,27.02
734.373,28.89,27.26,27.02
734.877,28.92,27.26,27.02
735.380,28.92,27.26,27.02
735.884,28.92,27.26,27.02
736.386,28.92,27.26,27.02
736.890,28.92,27.26,27.02
737.393,28.92,27.26,27.02
737.897,28.92,27.26,27.02
738.401,28.92,27.26,27.02
738.903,28.92,27.26,27.02
739.407,28.92,27.26,27.02
739.910,28.92,27.26,27.02
740.414,28.92,27.26,27.02
740.917,28.92,27.26,27.02
741.420,28.92,27.26,27.02
741.923,28.92,27.26,27.02
742.427,28.92,27.26,27.02
742.930,28.92,27.26,26.99
743.434,28.92,27.26,27.02
743.937,28.92,27.26,27.02
744.440,28.92,27.26,27.02
744.944,28.92,27.26,27.02
745.447,28.89,27.26,26.99
745.951,28.89,27.26,26.99
746.453,28.89,27.26,26.99
746.957,28.92,27.26,26.99
747.460,28.92,27.26,26.99
747.964,28.92,27.26,27.02
748.467,28.92,27.26,26.99
748.970,28.92,27.26,26.99
749.474,28.92,27.26,26.99
749.977,28.92,27.26,26.99
750.481,28.92,27.23,26.99
750.984,28.92,27.23,26.99
751.487,28.92,27.23,26.99
751.990,28.92,27.23,26.99
752.494,28.92,27.23,26.99
752.997,28.92,27.23,26.99
753.501,28.92,27.26,26.99
754.003,28.92,27.23,26.99
754.507,28.92,27.23,26.99
755.011,28.92,27.23,26.99
755.514,28.92,27.23,26.99
756.018,28.92,27.23,26.99
756.520,28.92,27.23,26.99
757.024,28.92,27.23,26.99
757.527,28.92,27.23,26.99
758.031,28.92,27.23,26.99
758.533,28.92,27.23,26.99
759.037,28.92,27.23,26.99
759.540,28.89,27.23,26.99
760.044,28.89,27.23,26.99
760.548,28.92,27.23,26.99
761.050,28.92,27.23,26.99
761.554,28.92,27.23,26.99
762.057,28.92,27.23,26.99
762.561,28.92,27.23,26.99
763.064,28.92,27.23,26.99
763.567,28.92,27.23,26.99
764.070,28.92,27.23,26.99
764.574,28.92,27.23,26.99
765.077,28.92,27.23,26.99
765.581,28.92,27.23,26.99
766.084,28.92,27.23,26.99
766.587,28.92,27.23,26.99
767.091,28.96,27.23,26.99
767.594,28.96,27.23,26.99
768.098,28.96,27.23,26.99
768.600,28.92,27.23,26.99
769.104,28.92,27.23,26.99
769.607,28.92,27.23,26.99
770.111,28.92,27.23,26.99
770.615,28.92,27.23,26.99
771.117,28.92,27.23,26.99
771.621,28.92,27.23,26.99
772.124,28.92,27.23,26.99
772.628,28.92,27.23,26.99
773.131,28.89,27.23,26.99
773.634,28.92,27.23,26.99
774.137,28.89,27.23,26.99
774.641,28.89,27.23,26.99
775.145,28.89,27.23,26.99
775.648,28.89,27.23,26.99
776.151,28.92,27.23,26.99
776.654,28.92,27.23,26.99
777.158,28.92,27.23,26.99
777.661,28.89,27.23,26.99
778.165,28.89,27.23,26.99
778.667,28.89,27.23,26.99
779.171,28.89,27.23,26.99
779.674,28.92,27.23,26.99
780.178,28.89,27.23,26.99
780.682,28.89,27.23,26.99
781.184,28.89,27.26,26.99
781.688,28.89,27.23,26.99
782.191,28.89,27.23,26.99
782.695,28.89,27.26,26.99
783.198,28.89,27.26,26.99
783.701,28.89,27.23,26.99
784.204,28.89,27.23,26.99
784.708,28.89,27.23,26.99
785.212,28.89,27.23,26.99
785.715,28.89,27.23,26.99
786.218,28.89,27.23,26.99
786.721,28.89,27.23,26.99
787.225,28.89,27.23,26.99
787.728,28.89,27.23,26.99
788.232,28.89,27.23,26.99
788.734,28.92,27.23,26.99
789.238,28.92,27.23,26.99
789.742,28.92,27.23,26.99
790.245,28.92,27.23,26.99
790.749,28.92,27.23,26.99
791.251,28.92,27.23,26.99
791.755,28.92,27.23,26.99
792.258,28.92,27.23,26.99
792.762,28.92,27.23,26.99
793.265,28.89,27.23,26.99
793.768,28.89,27.23,26.99
794.272,28.89,27.23,26.99
794.775,28.89,27.23,26.99
795.279,28.89,27.23,26.99
795.781,28.89,27.23,26.99
796.285,28.92,27.23,26.99
796.788,28.92,27.23,26.99
797.292,28.89,27.23,26.99
797.795,28.89,27.23,26.99
798.298,28.92,27.23,26.99
798.802,28.89,27.23,26.99
799.305,28.89,27.23,26.99
799.809,28.89,27.23,26.99
800.312,28.89,27.23,26.95
800.815,28.89,27.20,26.95
801.318,28.89,27.20,26.95
801.822,28.89,27.20,26.95
802.325,28.89,27.20,26.95
802.829,28.89,27.20,26.95
803.332,28.89,27.20,26.95
803.835,28.89,27.20,26.95
804.339,28.89,27.23,26.95
804.842,28.89,27.20,26.95
805.346,28.89,27.23,26.95
805.848,28.85,27.23,26.95
806.352,28.89,27.23,26.95
806.855,28.89,27.23,26.95
807.359,28.89,27.23,26.95
807.862,28.89,27.23,26.95
808.365,28.89,27.23,26.95
808.869,28.89,27.23,26.95
809.372,28.89,27.23,26.95
809.876,28.89,27.23,26.95
810.379,28.89,27.23,26.95
810.882,28.89,27.23,26.95
811.385,28.89,27.23,26.95
811.889,28.92,27.23,26.95
812.392,28.92,27.23,26.95
812.896,28.92,27.23,26.95
813.399,28.92,27.23,26.95
813.902,28.92,27.23,26.95
814.406,28.92,27.23,26.95
814.909,28.92,27.23,26.95
815.413,28.92,27.23,26.95
815.915,28.92,27.23,26.95
816.419,28.92,27.23,26.95
816.922,28.92,27.23,26.95
817.426,28.92,27.26,26.95
817.929,28.92,27.23,26.95
818.432,28.92,27.26,26.95
818.936,28.92,27.26,26.95
819.439,28.92,27.26,26.95
819.943,28.96,27.26,26.95
820.446,28.92,27.26,26.95
820.949,28.92,27.26,26.95
821.452,28.92,27.26,26.95
821.956,28.96,27.23,26.99
822.459,28.96,27.23,26.99
822.963,28.96,27.23,26.99
823.466,28.96,27.23,26.99
823.969,28.92,27.23,26.99
824.473,28.96,27.23,26.99
824.976,28.92,27.23,26.99
825.480,28.92,27.23,26.99
825.982,28.92,27.23,26.99
826.486,28.92,27.23,26.99
826.989,28.92,27.23,26.95
827.493,28.92,27.23,26.95
827.996,28.96,27.23,26.95
828.499,28.96,27.23,26.95
829.003,28.96,27.23,26.95
829.506,28.96,27.23,26.95
830.010,28.96,27.23,26.95
830.513,28.96,27.23,26.95
831.016,28.96,27.26,26.95
831.519,28.96,27.23,26.95
832.023,28.96,27.23,26.95
832.526,28.96,27.23,26.95
833.029,28.96,27.23,26.95
833.533,28.96,27.23,26.95
834.036,28.96,27.23,26.95
834.540,28.96,27.23,26.95
835.043,28.96,27.26,26.95
835.546,28.96,27.23,26.95
836.049,28.96,27.23,26.95
836.553,28.96,27.23,26.95
837.056,28.96,27.23,26.95
837.560,28.96,27.23,26.92
838.063,28.96,27.23,26.92
838.566,28.96,27.23,26.95
839.070,28.96,27.23,26.92
839.573,28.96,27.23,26.92
840.077,28.92,27.23,26.95
840.579,28.92,27.23,26.95
841.083,28.92,27.23,26.95
841.586,28.92,27.26,26.95
842.090,28.92,27.26,26.95
842.593,28.96,27.26,26.95
843.096,28.96,27.26,26.95
843.600,28.96,27.26,26.95
844.103,28.96,27.26,26.95
844.607,28.96,27.26,26.95
845.110,28.96,27.26,26.95
845.613,28.96,27.26,26.95
846.116,28.96,27.26,26.95
846.620,28.96,27.26,26.95
847.123,28.96,27.26,26.95
847.627,28.92,27.26,26.95
848.129,28.92,27.23,26.95
848.633,28.92,27.23,26.95
849.137,28.92,27.23,26.95
849.640,28.92,27.23,26.95
850.144,28.92,27.23,26.95
850.646,28.89,27.23,26.95
851.150,28.89,27.23,26.95
851.653,28.89,27.23,26.95
852.157,28.89,27.23,26.95
852.660,28.89,27.23,26.95
853.163,28.89,27.23,26.95
853.667,28.89,27.23,26.95
854.170,28.89,27.23,26.95
854.674,28.89,27.23,26.95
855.177,28.89,27.23,26.95
855.680,28.89,27.23,26.95
856.183,28.89,27.23,26.95
856.687,28.89,27.23,26.95
857.190,28.89,27.23,26.95
857.694,28.89,27.20,26.95
858.197,28.89,27.20,26.95
858.700,28.89,27.20,26.95
859.204,28.89,27.20,26.95
859.707,28.89,27.20,26.95
860.211,28.89,27.20,26.95
860.713,28.89,27.20,26.95
861.217,28.89,27.20,26.95
861.720,28.89,27.20,26.95
862.224,28.89,27.20,26.95
862.727,28.89,27.20,26.95
863.230,28.89,27.20,26.95
863.734,28.89,27.20,26.95
864.237,28.85,27.20,26.95
864.741,28.85,27.20,26.95
865.244,28.85,27.20,26.95
865.747,28.85,27.20,26.95
866.250,28.85,27.20,26.95
866.754,28.85,27.20,26.95
867.257,28.85,27.20,26.95
867.761,28.85,27.20,26.95
868.263,28.85,27.20,26.95
868.767,28.85,27.20,26.95
869.271,28.89,27.20,26.95
869.774,28.89,27.23,26.95
870.277,28.89,27.23,26.95
870.780,28.89,27.20,26.95
871.284,28.89,27.20,26.95
871.787,28.89,27.23,26.95
872.291,28.89,27.20,26.95
872.793,28.89,27.23,26.95
873.297,28.89,27.23,26.95
873.801,28.89,27.23,26.95
874.304,28.89,27.23,26.95
874.808,28.89,27.23,26.95
875.310,28.89,27.23,26.95
875.814,28.89,27.23,26.95
876.317,28.89,27.23,26.95
876.821,28.89,27.23,26.95
877.324,28.89,27.23,26.95
877.827,28.89,27.23,26.95
