temps_s,T1_C,T2_C,T3_C
438.893,18.31,19.88,20.26
439.397,18.31,19.88,20.26
439.900,18.31,19.88,20.26
440.403,18.31,19.88,20.26
440.906,18.31,19.88,20.26
441.410,18.31,19.88,20.26
441.913,18.31,19.88,20.22
442.417,18.31,19.88,20.22
442.919,18.31,19.88,20.26
443.423,18.31,19.88,20.22
443.927,18.31,19.88,20.26
444.430,18.31,19.88,20.22
444.933,18.31,19.88,20.22
445.436,18.31,19.88,20.26
445.940,18.31,19.88,20.26
446.443,18.31,19.88,20.26
446.947,18.31,19.88,20.26
447.449,18.31,19.88,20.26
447.953,18.31,19.88,20.26
448.456,18.31,19.88,20.22
448.960,18.31,19.88,20.22
449.463,18.31,19.88,20.26
449.966,18.31,19.88,20.22
450.469,18.31,19.88,20.22
450.973,18.31,19.88,20.22
451.476,18.31,19.88,20.22
451.980,18.31,19.88,20.22
452.483,18.31,19.88,20.26
452.986,18.31,19.88,20.22
453.490,18.31,19.88,20.22
453.993,18.31,19.88,20.22
454.497,18.31,19.84,20.22
454.999,18.31,19.84,20.22
455.503,18.31,19.88,20.22
456.006,18.27,19.88,20.22
456.510,18.31,19.88,20.22
457.013,18.31,19.88,20.22
457.516,18.31,19.88,20.22
458.019,18.31,19.88,20.22
458.523,18.31,19.88,20.22
459.026,18.27,19.88,20.22
459.530,18.27,19.88,20.22
460.032,18.27,19.84,20.22
460.536,18.31,19.84,20.22
461.039,18.27,19.84,20.22
461.543,18.27,19.84,20.22
462.047,18.27,19.88,20.22
462.549,18.27,19.84,20.22
463.053,18.27,19.84,20.22
463.556,18.27,19.84,20.22
464.060,18.27,19.84,20.22
464.563,18.27,19.84,20.22
465.066,18.27,19.84,20.22
465.569,18.27,19.84,20.22
466.073,18.27,19.84,20.22
466.576,18.27,19.84,20.22
467.080,18.27,19.84,20.22
467.582,18.27,19.84,20.19
468.086,18.27,19.84,20.22
468.589,18.27,19.84,20.22
469.093,18.27,19.84,20.19
469.596,18.27,19.84,20.19
470.099,18.27,19.84,20.19
470.602,18.27,19.84,20.19
471.106,18.27,19.84,20.19
471.609,18.27,19.84,20.19
472.113,18.23,19.84,20.19
472.616,18.23,19.84,20.19
473.119,18.23,19.84,20.19
473.623,18.27,19.84,20.19
474.126,18.27,19.84,20.19
474.629,18.23,19.84,20.19
475.132,18.23,19.84,20.19
475.636,18.27,19.81,20.19
476.139,18.27,19.81,20.19
476.643,18.23,19.84,20.19
477.145,18.27,19.81,20.19
477.649,18.23,19.84,20.19
478.152,18.23,19.81,20.19
478.656,18.27,19.81,20.19
479.159,18.23,19.81,20.19
479.662,18.27,19.81,20.19
480.165,18.23,19.81,20.19
480.669,18.23,19.84,20.19
481.172,18.23,19.81,20.19
481.676,18.23,19.81,20.19
482.179,18.23,19.81,20.19
482.682,18.23,19.81,20.19
483.186,18.23,19.81,20.19
483.689,18.23,19.81,20.19
484.193,18.23,19.81,20.19
484.695,18.23,19.81,20.19
485.199,18.23,19.81,20.19
485.702,18.23,19.81,20.19
486.206,18.23,19.81,20.19
486.709,18.23,19.81,20.19
487.212,18.23,19.81,20.15
487.715,18.23,19.81,20.19
488.219,18.27,19.81,20.19
488.722,18.23,19.81,20.19
489.226,18.27,19.81,20.19
489.728,18.23,19.81,20.19
490.232,18.23,19.81,20.19
490.736,18.23,19.81,20.15
491.239,18.23,19.81,20.15
491.743,18.23,19.81,20.15
492.245,18.23,19.81,20.19
492.749,18.27,19.81,20.15
493.252,18.23,19.81,20.19
493.756,18.27,19.81,20.15
494.259,18.23,19.81,20.15
494.762,18.23,19.81,20.15
495.265,18.23,19.81,20.15
495.769,18.23,19.81,20.15
496.272,18.23,19.81,20.15
496.776,18.23,19.81,20.15
497.278,18.23,19.81,20.15
497.782,18.23,19.81,20.15
498.285,18.23,19.77,20.15
498.789,18.23,19.81,20.15
499.292,18.23,19.81,20.15
499.795,18.27,19.81,20.15
500.299,18.23,19.81,20.15
500.802,18.23,19.81,20.15
501.306,18.23,19.81,20.15
501.809,18.23,19.77,20.15
502.312,18.23,19.77,20.15
502.815,18.23,19.77,20.15
503.319,18.23,19.77,20.15
503.822,18.23,19.77,20.15
504.325,18.23,19.77,20.15
504.828,18.23,19.77,20.15
505.332,18.23,19.77,20.15
505.835,18.23,19.77,20.15
506.339,18.23,19.77,20.15
506.841,18.20,19.77,20.15
507.345,18.20,19.77,20.15
507.848,18.20,19.77,20.15
508.352,18.20,19.77,20.15
508.855,18.20,19.81,20.15
509.358,18.20,19.77,20.15
509.861,18.20,19.81,20.15
510.365,18.20,19.77,20.15
510.869,18.20,19.81,20.15
511.372,18.20,19.81,20.15
511.875,18.20,19.77,20.15
512.378,18.20,19.77,20.15
512.882,18.20,19.77,20.15
513.385,18.20,19.77,20.15
513.889,18.20,19.77,20.15
514.391,18.20,19.77,20.15
514.895,18.20,19.77,20.15
515.398,18.20,19.81,20.15
515.902,18.20,19.81,20.15
516.405,18.20,19.77,20.15
516.908,18.20,19.77,20.15
517.411,18.20,19.81,20.15
517.915,18.20,19.77,20.15
518.418,18.20,19.77,20.15
518.922,18.20,19.81,20.15
519.424,18.20,19.81,20.15
519.928,18.23,19.81,20.15
520.431,18.20,19.81,20.15
520.935,18.20,19.77,20.15
521.438,18.20,19.77,20.15
521.941,18.20,19.81,20.15
522.444,18.20,19.77,20.15
522.948,18.20,19.77,20.15
523.451,18.20,19.77,20.15
523.955,18.20,19.77,20.15
524.458,18.20,19.77,20.15
524.961,18.20,19.77,20.15
525.465,18.20,19.77,20.15
525.968,18.20,19.77,20.15
526.472,18.20,19.77,20.15
526.974,18.20,19.77,20.15
527.478,18.20,19.77,20.15
527.981,18.20,19.77,20.15
528.485,18.20,19.77,20.15
528.988,18.23,19.77,20.15
529.491,18.23,19.77,20.15
529.994,18.23,19.77,20.15
530.498,18.23,19.77,20.15
531.001,18.23,19.77,20.15
531.505,18.23,19.77,20.15
532.007,18.23,19.77,20.15
532.511,18.23,19.77,20.15
533.014,18.23,19.77,20.15
533.518,18.23,19.77,20.15
534.020,18.23,19.77,20.11
534.524,18.23,19.77,20.11
535.027,18.23,19.77,20.11
535.531,18.23,19.77,20.11
536.035,18.23,19.77,20.11
536.537,18.23,19.77,20.11
537.041,18.23,19.77,20.11
537.544,18.23,19.77,20.11
538.048,18.23,19.77,20.11
538.551,18.23,19.77,20.11
539.054,18.23,19.77,20.15
539.557,18.23,19.77,20.11
540.061,18.23,19.77,20.11
540.564,18.23,19.77,20.11
541.068,18.23,19.77,20.15
541.570,18.23,19.77,20.15
542.074,18.23,19.77,20.15
542.577,18.23,19.77,20.15
543.081,18.23,19.77,20.15
543.584,18.23,19.77,20.15
544.087,18.23,19.77,20.11
544.590,18.23,19.77,20.11
545.094,18.23,19.77,20.15
545.598,18.20,19.77,20.15
546.101,18.20,19.77,20.15
546.604,18.20,19.77,20.15
547.107,18.20,19.77,20.15
547.611,18.20,19.77,20.15
548.114,18.20,19.77,20.15
548.618,18.20,19.77,20.15
549.120,18.20,19.77,20.15
549.624,18.20,19.77,20.15
550.127,18.20,19.81,20.15
550.631,18.20,19.77,20.15
551.134,18.20,19.77,20.15
551.637,18.20,19.81,20.15
552.140,18.20,19.77,20.15
552.644,18.23,19.81,20.15
553.147,18.23,19.77,20.15
553.651,18.23,19.77,20.15
554.153,18.23,19.77,20.15
554.657,18.23,19.77,20.15
555.160,18.23,19.77,20.15
555.664,18.23,19.77,20.15
556.167,18.23,19.77,20.15
556.670,18.23,19.77,20.15
557.173,18.23,19.77,20.15
557.677,18.23,19.77,20.15
558.181,18.23,19.77,20.15
558.684,18.23,19.77,20.15
559.187,18.23,19.77,20.15
559.690,18.27,19.77,20.15
560.194,18.27,19.77,20.15
560.697,18.23,19.77,20.15
561.201,18.23,19.81,20.15
561.703,18.23,19.81,20.15
562.207,18.23,19.77,20.15
562.710,18.23,19.81,20.15
563.214,18.23,19.81,20.15
563.716,18.23,19.81,20.15
564.220,18.23,19.81,20.15
564.723,18.23,19.77,20.15
565.227,18.23,19.81,20.15
565.730,18.23,19.81,20.15
566.233,18.23,19.81,20.15
566.736,18.23,19.81,20.15
567.240,18.23,19.77,20.15
567.744,18.23,19.81,20.15
568.247,18.23,19.77,20.15
568.750,18.23,19.77,20.15
569.253,18.23,19.81,20.15
569.757,18.23,19.77,20.15
570.260,18.23,19.81,20.15
570.764,18.23,19.81,20.15
571.266,18.23,19.77,20.15
571.770,18.23,19.77,20.15
572.273,18.23,19.77,20.15
572.777,18.23,19.77,20.15
573.280,18.23,19.77,20.15
573.783,18.23,19.77,20.15
574.286,18.23,19.77,20.15
574.790,18.23,19.77,20.15
575.293,18.23,19.77,20.15
575.797,18.23,19.77,20.15
576.299,18.23,19.77,20.15
576.803,18.20,19.77,20.15
577.307,18.23,19.77,20.15
577.810,18.23,19.77,20.15
578.314,18.23,19.77,20.15
578.816,18.20,19.77,20.15
579.320,18.23,19.77,20.15
579.823,18.20,19.77,20.15
580.327,18.20,19.77,20.15
580.830,18.23,19.77,20.11
581.333,18.20,19.77,20.15
581.836,18.23,19.77,20.11
582.340,18.20,19.77,20.11
582.843,18.23,19.77,20.11
583.347,18.23,19.77,20.11
583.849,18.23,19.77,20.15
584.353,18.20,19.77,20.15
584.856,18.20,19.77,20.15
585.360,18.20,19.77,20.15
585.863,18.23,19.77,20.15
586.366,18.23,19.77,20.15
586.869,18.23,19.77,20.15
587.373,18.20,19.77,20.15
587.876,18.20,19.77,20.15
588.380,18.23,19.77,20.15
588.883,18.23,19.77,20.15
589.386,18.23,19.77,20.15
589.890,18.20,19.77,20.15
590.393,18.20,19.81,20.15
590.897,18.20,19.77,20.15
591.399,18.20,19.81,20.15
591.903,18.23,19.81,20.15
592.406,18.23,19.77,20.15
592.910,18.23,19.81,20.15
593.412,18.23,19.81,20.15
593.916,18.23,19.81,20.15
594.419,18.23,19.81,20.15
594.923,18.23,19.81,20.15
595.426,18.23,19.81,20.15
595.929,18.23,19.81,20.15
596.432,18.23,19.81,20.15
596.936,18.23,19.81,20.15
597.439,18.23,19.81,20.15
597.943,18.23,19.81,20.15
598.445,18.23,19.81,20.15
598.949,18.23,19.81,20.15
599.453,18.23,19.81,20.15
599.956,18.23,19.81,20.15
600.460,18.23,19.81,20.15
600.962,18.27,19.81,20.15
601.466,18.27,19.81,20.15
601.969,18.27,19.77,20.15
602.473,18.27,19.81,20.15
602.976,18.27,19.81,20.15
603.479,18.27,19.81,20.15
603.982,18.27,19.81,20.15
604.486,18.27,19.81,20.15
604.989,18.27,19.81,20.15
605.493,18.23,19.81,20.15
605.995,18.27,19.81,20.15
606.499,18.23,19.81,20.15
607.002,18.27,19.81,20.15
607.506,18.27,19.81,20.15
608.009,18.27,19.81,20.15
608.512,18.23,19.81,20.15
609.016,18.23,19.81,20.15
609.519,18.23,19.81,20.15
610.023,18.23,19.81,20.15
610.526,18.23,19.81,20.15
611.029,18.23,19.81,20.15
611.532,18.23,19.81,20.15
612.036,18.23,19.77,20.15
612.539,18.27,19.81,20.15
613.043,18.23,19.81,20.15
613.545,18.27,19.81,20.15
614.049,18.27,19.81,20.15
614.552,18.27,19.77,20.15
615.056,18.27,19.81,20.15
615.559,18.27,19.81,20.15
616.062,18.27,19.77,20.15
616.565,18.27,19.81,20.15
617.069,18.27,19.81,20.15
617.572,18.27,19.81,20.15
618.076,18.27,19.81,20.15
618.578,18.23,19.81,20.15
619.082,18.27,19.81,20.15
619.586,18.23,19.81,20.15
620.089,18.23,19.81,20.15
620.593,18.23,19.81,20.15
621.095,18.23,19.81,20.15
621.599,18.23,19.81,20.15
622.102,18.23,19.81,20.15
622.606,18.23,19.81,20.15
623.108,18.23,19.81,20.15
623.612,18.23,19.81,20.15
624.115,18.23,19.77,20.15
624.619,18.23,19.81,20.19
625.122,18.23,19.81,20.15
625.625,18.23,19.81,20.15
626.128,18.23,19.81,20.15
626.632,18.23,19.81,20.15
627.135,18.23,19.81,20.15
627.639,18.23,19.81,20.15
628.141,18.23,19.81,20.15
628.645,18.23,19.81,20.15
629.149,18.23,19.81,20.15
629.652,18.23,19.81,20.15
630.156,18.23,19.81,20.15
630.658,18.23,19.81,20.15
631.162,18.23,19.81,20.15
631.665,18.23,19.77,20.15
632.169,18.23,19.81,20.15
632.672,18.23,19.81,20.15
633.175,18.23,19.77,20.15
633.678,18.23,19.77,20.15
634.182,18.23,19.81,20.15
634.685,18.23,19.77,20.15
635.189,18.23,19.77,20.15
635.691,18.23,19.77,20.15
636.195,18.23,19.81,20.15
636.698,18.23,19.77,20.15
637.202,18.23,19.77,20.15
637.706,18.23,19.77,20.15
638.208,18.23,19.77,20.15
638.712,18.23,19.77,20.15
639.215,18.23,19.77,20.15
639.719,18.23,19.81,20.15
640.222,18.20,19.81,20.15
640.725,18.20,19.81,20.15
641.228,18.23,19.77,20.15
641.732,18.20,19.77,20.15
642.235,18.20,19.77,20.15
642.739,18.20,19.77,20.15
643.241,18.20,19.77,20.15
643.745,18.23,19.77,20.15
644.248,18.23,19.77,20.15
644.752,18.20,19.77,20.15
645.255,18.23,19.77,20.15
645.758,18.23,19.77,20.15
646.261,18.23,19.77,20.15
646.765,18.23,19.77,20.15
647.268,18.23,19.77,20.15
647.772,18.23,19.77,20.15
648.275,18.23,19.77,20.15
648.778,18.23,19.77,20.15
649.282,18.20,19.77,20.15
649.785,18.23,19.77,20.15
650.289,18.20,19.77,20.15
650.791,18.20,19.77,20.15
651.295,18.20,19.77,20.15
651.798,18.20,19.77,20.15
652.302,18.20,19.77,20.15
652.804,18.20,19.77,20.15
653.308,18.20,19.77,20.15
653.811,18.20,19.77,20.15
654.315,18.20,19.77,20.15
654.818,18.20,19.77,20.15
655.321,18.20,19.77,20.15
655.824,18.20,19.77,20.15
656.328,18.20,19.77,20.15
656.831,18.20,19.77,20.15
657.335,18.20,19.77,20.15
657.837,18.20,19.77,20.15
658.341,18.20,19.77,20.15
658.844,18.20,19.77,20.15
659.348,18.20,19.77,20.15
659.851,18.20,19.77,20.15
660.354,18.20,19.77,20.15
660.857,18.20,19.77,20.15
661.361,18.20,19.77,20.15
661.864,18.20,19.77,20.15
662.368,18.20,19.77,20.15
662.871,18.20,19.77,20.15
663.374,18.20,19.77,20.15
663.878,18.20,19.77,20.15
664.381,18.20,19.77,20.15
664.885,18.20,19.77,20.15
665.387,18.20,19.77,20.15
665.891,18.20,19.77,20.11
666.394,18.20,19.74,20.15
666.898,18.20,19.77,20.15
667.401,18.20,19.77,20.15
667.904,18.20,19.77,20.15
668.407,18.20,19.74,20.15
668.911,18.20,19.77,20.15
669.414,18.20,19.77,20.15
669.918,18.20,19.74,20.11
670.420,18.20,19.77,20.15
670.924,18.20,19.77,20.15
671.427,18.16,19.77,20.11
671.931,18.20,19.74,20.15
672.434,18.20,19.77,20.15
672.937,18.20,19.77,20.15
673.440,18.20,19.77,20.11
673.944,18.20,19.74,20.11
674.447,18.20,19.74,20.15
674.951,18.20,19.74,20.15
675.453,18.20,19.77,20.15
675.957,18.16,19.77,20.15
676.460,18.20,19.74,20.15
676.964,18.20,19.74,20.11
677.466,18.20,19.74,20.11
677.970,18.16,19.74,20.11
678.474,18.16,19.74,20.11
678.977,18.16,19.74,20.11
679.481,18.16,19.74,20.11
679.983,18.20,19.74,20.11
680.487,18.16,19.74,20.11
680.990,18.20,19.74,20.11
681.494,18.20,19.74,20.11
681.997,18.20,19.74,20.11
682.500,18.16,19.77,20.11
683.003,18.16,19.74,20.11
683.507,18.16,19.74,20.11
684.010,18.16,19.77,20.11
684.514,18.16,19.74,20.11
685.016,18.16,19.74,20.11
685.520,18.16,19.77,20.11
686.023,18.16,19.77,20.11
686.527,18.16,19.74,20.11
687.030,18.16,19.77,20.11
687.533,18.16,19.74,20.11
688.036,18.16,19.77,20.11
688.540,18.16,19.77,20.11
689.043,18.20,19.77,20.11
689.547,18.20,19.74,20.11
690.049,18.20,19.77,20.11
690.553,18.20,19.77,20.11
691.056,18.16,19.74,20.11
691.560,18.16,19.77,20.11
692.064,18.16,19.74,20.11
692.566,18.20,19.74,20.11
693.070,18.16,19.74,20.11
693.573,18.16,19.74,20.11
694.077,18.16,19.74,20.11
694.580,18.16,19.74,20.11
695.083,18.16,19.74,20.11
695.586,18.16,19.74,20.11
696.090,18.16,19.74,20.11
696.593,18.16,19.74,20.11
697.097,18.16,19.74,20.11
697.599,18.16,19.74,20.11
698.103,18.16,19.74,20.11
698.606,18.16,19.74,20.08
699.110,18.16,19.74,20.11
699.613,18.16,19.74,20.08
700.116,18.16,19.74,20.11
700.619,18.12,19.74,20.08
701.123,18.12,19.74,20.08
701.626,18.12,19.74,20.08
702.130,18.12,19.74,20.08
702.632,18.12,19.74,20.08
703.136,18.12,19.74,20.08
703.639,18.12,19.74,20.08
704.143,18.12,19.74,20.08
704.647,18.12,19.74,20.08
705.149,18.12,19.74,20.08
705.653,18.12,19.74,20.08
706.156,18.12,19.74,20.08
706.660,18.12,19.74,20.08
707.162,18.12,19.74,20.08
707.666,18.12,19.74,20.08
708.169,18.12,19.74,20.08
708.673,18.12,19.71,20.08
709.176,18.12,19.74,20.08
709.679,18.12,19.74,20.08
710.182,18.12,19.71,20.08
710.686,18.12,19.71,20.08
711.189,18.12,19.71,20.08
711.693,18.12,19.71,20.08
712.195,18.12,19.71,20.08
712.699,18.12,19.71,20.08
713.202,18.12,19.71,20.08
713.706,18.12,19.71,20.08
714.209,18.12,19.71,20.08
714.712,18.12,19.71,20.08
715.215,18.12,19.71,20.08
715.719,18.12,19.71,20.08
716.222,18.12,19.71,20.08
716.726,18.12,19.71,20.08
717.229,18.12,19.71,20.08
717.732,18.12,19.71,20.08
718.236,18.12,19.71,20.08
718.739,18.12,19.71,20.08
719.243,18.12,19.71,20.08
719.745,18.12,19.71,20.08
720.249,18.12,19.71,20.08
720.752,18.12,19.71,20.08
721.256,18.12,19.71,20.08
721.759,18.12,19.71,20.08
722.262,18.12,19.71,20.08
722.765,18.12,19.71,20.08
723.269,18.12,19.71,20.08
723.772,18.12,19.71,20.08
724.276,18.12,19.71,20.08
724.778,18.12,19.71,20.08
725.282,18.12,19.71,20.08
725.785,18.12,19.71,20.08
726.289,18.12,19.71,20.08
726.792,18.12,19.71,20.04
727.295,18.12,19.71,20.08
727.798,18.12,19.71,20.08
728.302,18.12,19.71,20.08
728.805,18.12,19.71,20.04
729.309,18.12,19.71,20.08
729.811,18.12,19.71,20.08
730.315,18.12,19.71,20.04
730.819,18.09,19.71,20.04
731.322,18.12,19.71,20.04
731.826,18.12,19.71,20.04
732.328,18.12,19.71,20.04
732.832,18.12,19.71,20.04
733.335,18.12,19.71,20.04
733.839,18.12,19.71,20.04
734.341,18.12,19.71,20.04
734.845,18.12,19.71,20.04
735.348,18.12,19.67,20.04
735.852,18.12,19.71,20.04
736.355,18.12,19.71,20.04
736.858,18.12,19.71,20.04
737.361,18.12,19.71,20.04
737.865,18.12,19.67,20.04
738.368,18.12,19.71,20.04
738.872,18.09,19.67,20.04
739.374,18.12,19.67,20.04
739.878,18.12,19.71,20.04
740.381,18.09,19.67,20.04
740.885,18.12,19.71,20.04
741.388,18.12,19.71,20.04
741.891,18.12,19.71,20.04
742.394,18.12,19.67,20.04
742.898,18.12,19.71,20.04
743.402,18.12,19.67,20.04
743.905,18.12,19.67,20.04
744.408,18.12,19.67,20.04
744.911,18.16,19.71,20.04
745.415,18.12,19.71,20.04
745.918,18.12,19.67,20.04
746.422,18.12,19.67,20.04
746.924,18.12,19.67,20.04
747.428,18.12,19.71,20.04
747.931,18.16,19.67,20.04
748.435,18.16,19.71,20.04
748.938,18.12,19.71,20.04
749.441,18.12,19.71,20.04
749.944,18.12,19.71,20.04
750.448,18.12,19.71,20.04
750.951,18.12,19.71,20.04
751.455,18.12,19.71,20.04
751.957,18.12,19.71,20.04
752.461,18.12,19.71,20.04
752.964,18.12,19.71,20.04
753.468,18.12,19.71,20.04
753.971,18.12,19.71,20.04
754.474,18.12,19.71,20.04
754.977,18.12,19.71,20.04
755.481,18.12,19.71,20.04
755.985,18.12,19.71,20.04
756.488,18.12,19.71,20.04
756.991,18.12,19.71,20.04
757.494,18.12,19.71,20.04
757.998,18.12,19.71,20.04
758.501,18.16,19.71,20.04
759.005,18.12,19.71,20.04
759.507,18.16,19.71,20.04
760.011,18.12,19.71,20.04
760.514,18.12,19.71,20.04
761.018,18.12,19.67,20.04
761.521,18.12,19.71,20.04
762.024,18.12,19.71,20.04
762.527,18.12,19.71,20.04
763.031,18.12,19.71,20.04
763.534,18.12,19.71,20.04
764.037,18.12,19.71,20.04
764.540,18.12,19.71,20.04
765.044,18.12,19.71,20.04
765.547,18.12,19.71,20.04
766.051,18.12,19.71,20.04
766.553,18.12,19.71,20.04
767.057,18.12,19.67,20.04
767.560,18.12,19.71,20.04
768.064,18.12,19.71,20.04
768.567,18.12,19.71,20.04
769.070,18.12,19.71,20.04
769.573,18.12,19.71,20.04
770.077,18.12,19.71,20.04
770.581,18.12,19.71,20.04
771.084,18.12,19.67,20.04
771.587,18.12,19.71,20.04
772.090,18.12,19.71,20.04
772.594,18.12,19.71,20.04
773.097,18.12,19.71,20.04
773.601,18.12,19.71,20.04
774.103,18.12,19.71,20.04
774.607,18.12,19.71,20.04
775.110,18.12,19.71,20.04
775.614,18.12,19.71,20.04
776.117,18.12,19.71,20.04
776.620,18.12,19.67,20.04
777.123,18.12,19.67,20.04
777.627,18.12,19.67,20.04
778.130,18.12,19.71,20.04
778.634,18.12,19.67,20.04
779.136,18.12,19.67,20.04
779.640,18.12,19.67,20.04
780.143,18.12,19.67,20.04
780.647,18.12,19.67,20.04
781.150,18.12,19.67,20.04
781.653,18.12,19.67,20.04
782.156,18.12,19.67,20.04
782.660,18.12,19.67,20.04
783.163,18.12,19.67,20.04
783.667,18.12,19.67,20.04
784.169,18.12,19.67,20.04
784.673,18.09,19.67,20.04
785.177,18.09,19.67,20.00
785.680,18.09,19.67,20.04
786.184,18.09,19.67,20.04
786.686,18.09,19.67,20.04
787.190,18.09,19.67,20.04
787.693,18.12,19.67,20.04
788.197,18.09,19.67,20.04
788.700,18.09,19.67,20.00
789.203,18.09,19.67,20.04
789.706,18.09,19.67,20.00
790.210,18.09,19.67,20.04
790.713,18.09,19.67,20.04
791.217,18.09,19.67,20.04
791.719,18.09,19.67,20.00
792.223,18.09,19.67,20.00
792.726,18.09,19.67,20.04
793.230,18.09,19.67,20.00
793.732,18.09,19.67,20.04
794.236,18.09,19.67,20.00
794.739,18.09,19.67,20.00
795.243,18.09,19.67,20.00
795.746,18.09,19.67,20.04
796.249,18.09,19.67,20.04
796.752,18.09,19.67,20.00
797.256,18.09,19.67,20.04
797.759,18.09,19.67,20.04
798.263,18.12,19.67,20.00
798.765,18.09,19.67,20.00
799.269,18.09,19.67,20.00
799.772,18.09,19.64,20.04
800.276,18.09,19.67,20.04
800.779,18.09,19.67,20.04
801.282,18.09,19.67,20.04
801.785,18.09,19.64,20.00
802.289,18.09,19.64,20.04
802.793,18.09,19.67,20.00
803.296,18.09,19.64,20.00
803.799,18.09,19.67,20.00
804.302,18.09,19.67,20.00
804.806,18.09,19.67,20.00
805.309,18.09,19.64,20.00
805.813,18.09,19.67,20.00
806.315,18.09,19.64,20.00
806.819,18.09,19.64,20.00
807.322,18.09,19.64,20.00
807.826,18.09,19.64,20.00
808.329,18.05,19.67,20.00
808.832,18.09,19.64,20.00
809.335,18.09,19.64,20.00
809.839,18.09,19.64,20.00
810.342,18.09,19.64,20.04
810.846,18.09,19.64,20.00
811.348,18.05,19.67,20.00
811.852,18.09,19.64,20.00
812.355,18.05,19.64,20.00
812.859,18.05,19.64,20.00
813.362,18.05,19.64,20.00
813.865,18.05,19.64,20.00
814.368,18.05,19.64,20.00
814.872,18.05,19.64,20.00
815.375,18.05,19.64,20.00
815.879,18.05,19.64,20.00
816.381,18.05,19.64,20.00
816.885,18.05,19.64,20.00
817.388,18.05,19.64,20.00
817.892,18.05,19.64,20.00
818.394,18.05,19.64,20.00
818.898,18.05,19.64,20.00
819.401,18.05,19.64,20.00
819.905,18.05,19.64,20.00
820.408,18.05,19.64,20.00
820.911,18.05,19.64,20.00
821.414,18.05,19.64,20.00
821.918,18.09,19.64,20.00
822.421,18.05,19.64,20.00
822.925,18.05,19.64,20.00
823.427,18.05,19.64,20.00
823.931,18.09,19.64,20.00
824.434,18.09,19.64,20.00
824.938,18.09,19.64,20.00
825.441,18.09,19.64,20.00
825.944,18.09,19.64,20.00
826.447,18.09,19.64,20.00
826.951,18.09,19.64,20.00
827.454,18.09,19.64,20.00
827.958,18.09,19.64,20.00
828.460,18.09,19.64,20.00
828.964,18.09,19.64,20.00
829.467,18.09,19.64,20.00
829.971,18.09,19.64,20.00
830.474,18.09,19.64,20.00
830.977,18.05,19.64,20.00
831.481,18.05,19.64,20.00
831.984,18.05,19.64,20.00
832.488,18.05,19.64,20.00
832.991,18.05,19.64,20.00
833.494,18.09,19.64,20.00
833.997,18.05,19.64,19.97
834.501,18.05,19.64,20.00
835.004,18.09,19.64,20.00
835.508,18.05,19.64,20.00
836.010,18.09,19.64,19.97
836.514,18.09,19.64,20.00
837.017,18.05,19.64,19.97
837.521,18.09,19.64,19.97
838.024,18.05,19.64,20.00
838.527,18.09,19.64,19.97
839.030,18.05,19.64,19.97
839.534,18.09,19.64,19.97
840.037,18.05,19.64,19.97
840.541,18.05,19.64,19.97
841.043,18.05,19.64,19.97
841.547,18.05,19.64,19.97
842.050,18.05,19.64,19.97
842.554,18.05,19.64,19.97
843.057,18.05,19.64,19.97
843.560,18.05,19.64,19.97
844.063,18.05,19.64,19.97
844.567,18.05,19.64,19.97
845.070,18.05,19.64,19.97
845.573,18.05,19.64,19.97
846.076,18.05,19.64,19.97
846.580,18.05,19.64,19.97
847.083,18.05,19.64,19.97
847.587,18.05,19.64,19.97
848.089,18.05,19.60,19.97
848.593,18.05,19.64,19.97
849.096,18.05,19.64,19.97
849.600,18.05,19.64,19.97
850.103,18.05,19.64,19.97
850.606,18.05,19.64,19.97
851.109,18.05,19.64,19.97
851.613,18.05,19.60,19.97
852.116,18.05,19.64,19.97
852.620,18.05,19.64,19.97
853.122,18.05,19.64,19.97
853.626,18.05,19.64,19.97
854.129,18.05,19.64,19.97
854.633,18.05,19.64,19.97
855.136,18.05,19.64,19.97
855.639,18.05,19.60,19.97
856.142,18.05,19.64,19.97
856.646,18.05,19.60,19.97
857.150,18.05,19.64,19.97
857.653,18.05,19.60,19.97
858.156,18.05,19.60,19.97
858.659,18.05,19.60,19.97
859.163,18.05,19.60,19.97
859.666,18.05,19.60,19.97
860.170,18.05,19.60,19.97
860.672,18.05,19.60,19.97
861.176,18.05,19.60,19.97
861.679,18.05,19.60,19.97
862.183,18.05,19.60,19.97
862.686,18.05,19.60,19.97
863.189,18.05,19.60,19.97
863.692,18.05,19.60,19.97
864.196,18.05,19.60,19.97
864.699,18.01,19.60,19.97
865.203,18.05,19.60,19.97
865.705,18.05,19.60,19.97
866.209,18.05,19.60,19.97
866.712,18.05,19.60,19.97
867.216,18.05,19.60,19.97
867.719,18.05,19.60,19.97
868.222,18.05,19.60,19.97
868.725,18.05,19.60,19.97
869.229,18.01,19.60,19.97
869.732,18.01,19.60,19.97
870.236,18.05,19.60,19.97
870.738,18.05,19.60,19.97
871.242,18.05,19.60,19.97
871.745,18.05,19.60,19.97
872.249,18.05,19.60,19.97
872.751,18.05,19.60,19.97
873.255,18.05,19.60,19.97
873.758,18.05,19.60,19.97
874.262,18.05,19.60,19.97
874.765,18.05,19.60,19.97
875.268,18.05,19.60,19.97
875.771,18.05,19.60,19.97
876.275,18.05,19.60,19.97
876.778,18.05,19.64,19.97
877.282,18.05,19.60,19.97
877.784,18.05,19.60,19.97
