temps_s,temperature_C
301.397,30.86
301.899,30.86
302.401,30.86
302.903,30.86
303.403,30.86
303.905,30.86
304.407,30.86
304.909,30.89
305.409,30.89
305.911,30.89
306.413,30.89
306.915,30.89
307.415,30.89
307.917,30.91
308.419,30.91
308.921,30.91
309.421,30.91
309.923,30.91
310.425,30.91
310.927,30.91
311.428,30.91
311.929,30.91
312.431,30.91
312.933,30.91
313.434,30.91
313.935,30.93
314.437,30.93
314.939,30.93
315.441,30.93
315.941,30.93
316.443,30.93
316.945,30.93
317.447,30.93
317.947,30.93
318.449,30.93
318.951,30.93
319.453,30.95
319.953,30.95
320.455,30.95
320.957,30.95
321.459,30.95
321.960,30.95
322.461,30.95
322.963,30.98
323.465,30.98
323.966,30.98
324.467,30.98
324.969,30.98
325.471,30.98
325.972,30.98
326.473,31.00
326.975,31.00
327.477,31.00
327.978,31.00
328.479,31.00
328.981,31.00
329.483,31.02
329.984,31.00
330.485,31.00
330.987,31.00
331.489,31.00
331.990,31.02
332.491,31.02
332.993,31.02
333.495,31.02
333.996,31.02
334.497,31.02
334.999,31.02
335.501,31.02
336.002,31.02
336.503,31.02
337.005,31.04
337.507,31.04
338.008,31.04
338.509,31.04
339.011,31.04
339.513,31.04
340.014,31.04
340.515,31.07
341.017,31.07
341.519,31.07
342.020,31.07
342.521,31.07
343.023,31.07
343.525,31.07
344.026,31.07
344.527,31.07
345.029,31.07
345.531,31.07
346.033,31.07
346.534,31.07
347.035,31.09
347.537,31.09
348.039,31.09
348.540,31.07
349.041,31.07
349.543,31.07
350.045,31.07
350.546,31.07
351.047,31.07
351.549,31.07
352.051,31.07
352.552,31.07
353.053,31.07
353.555,31.07
354.057,31.09
354.558,31.09
355.059,31.09
355.561,31.09
356.063,31.09
356.564,31.11
357.065,31.11
357.567,31.11
358.069,31.11
358.570,31.11
359.071,31.11
359.573,31.11
360.075,31.11
360.576,31.13
361.077,31.13
361.579,31.13
362.081,31.13
362.582,31.13
363.083,31.13
363.585,31.13
364.087,31.13
364.588,31.13
365.090,31.16
365.591,31.16
366.093,31.13
366.594,31.13
367.096,31.16
367.597,31.13
368.099,31.16
368.600,31.13
369.102,31.16
369.603,31.13
370.105,31.16
370.606,31.16
371.108,31.16
371.609,31.16
372.111,31.16
372.612,31.16
373.114,31.16
373.615,31.16
374.117,31.16
374.618,31.16
375.120,31.16
375.622,31.16
376.123,31.16
376.625,31.16
377.126,31.16
377.628,31.16
378.129,31.16
378.631,31.18
379.132,31.16
379.634,31.16
380.135,31.18
380.637,31.16
381.138,31.16
381.640,31.16
382.141,31.16
382.643,31.18
383.144,31.18
383.646,31.16
384.147,31.18
384.649,31.18
385.150,31.18
385.652,31.18
386.154,31.16
386.655,31.16
387.156,31.16
387.658,31.18
388.160,31.16
388.661,31.18
389.162,31.16
389.664,31.16
390.166,31.13
390.667,31.16
391.168,31.16
391.670,31.16
392.172,31.16
392.673,31.16
393.174,31.16
393.676,31.16
394.178,31.18
394.679,31.16
395.180,31.18
395.682,31.18
396.184,31.18
396.686,31.18
397.186,31.18
397.688,31.18
398.190,31.18
398.692,31.18
399.192,31.18
399.694,31.18
400.196,31.18
400.698,31.18
401.198,31.20
401.700,31.18
402.202,31.18
402.704,31.18
403.204,31.18
403.706,31.18
404.208,31.18
404.710,31.18
405.210,31.20
405.712,31.20
406.214,31.20
406.716,31.20
407.217,31.20
407.718,31.20
408.220,31.18
408.722,31.20
409.223,31.18
409.724,31.20
410.226,31.20
410.728,31.18
411.229,31.20
411.730,31.20
412.232,31.20
412.734,31.20
413.236,31.20
413.736,31.20
414.238,31.20
414.740,31.20
415.242,31.20
415.742,31.23
416.244,31.20
416.746,31.23
417.248,31.23
417.748,31.23
418.250,31.23
418.752,31.23
419.254,31.23
419.754,31.23
420.256,31.23
420.758,31.25
421.260,31.25
421.760,31.25
422.262,31.25
422.764,31.25
423.266,31.27
423.767,31.27
424.268,31.27
424.770,31.27
425.272,31.27
425.773,31.27
426.274,31.27
426.776,31.27
427.278,31.27
427.779,31.27
428.280,31.27
428.782,31.27
429.284,31.27
429.785,31.27
430.286,31.29
430.788,31.29
431.290,31.29
431.791,31.29
432.292,31.29
432.794,31.29
433.296,31.29
433.797,31.29
434.298,31.29
434.800,31.29
435.302,31.29
435.804,31.29
436.305,31.29
436.806,31.29
437.308,31.29
437.810,31.29
438.311,31.29
438.812,31.32
439.314,31.32
439.816,31.32
440.317,31.32
440.818,31.32
441.320,31.32
441.822,31.32
442.323,31.32
442.824,31.34
443.326,31.34
443.828,31.34
444.329,31.34
444.830,31.34
445.332,31.34
445.834,31.34
446.335,31.32
446.837,31.34
447.338,31.32
447.840,31.34
448.341,31.34
448.843,31.34
449.344,31.34
449.846,31.34
450.347,31.34
450.849,31.34
451.350,31.34
451.852,31.34
452.353,31.34
452.855,31.34
453.356,31.34
453.858,31.34
454.359,31.34
454.861,31.34
455.362,31.34
455.864,31.34
456.365,31.34
456.867,31.34
457.369,31.34
457.870,31.36
458.371,31.34
458.873,31.36
459.375,31.36
459.876,31.36
460.377,31.36
460.879,31.36
461.381,31.36
461.882,31.36
462.383,31.36
462.885,31.36
463.387,31.36
463.888,31.36
464.389,31.36
464.891,31.36
465.393,31.36
465.894,31.34
466.396,31.34
466.897,31.34
467.399,31.34
467.901,31.34
468.402,31.34
468.903,31.34
