Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),R1,R,R3
280.6926624774933,30,0.0,27.85,26.42,26.08,,26.08,10.0,8580.89,9385.97,9561.93
281.16230845451355,30,0.0,27.85,26.42,26.08,,26.08,10.0,8580.89,9385.97,9561.93
281.6431562900543,30,0.0,27.85,26.42,26.08,,26.08,10.0,8580.89,9385.97,9561.93
282.11066699028015,30,0.0,27.85,26.42,26.08,,26.08,10.0,8580.89,9385.97,9561.93
282.5783679485321,30,0.0,27.85,26.45,26.08,,26.08,10.0,8580.89,9372.51,9561.93
283.0456280708313,30,0.0,27.85,26.45,26.08,,26.08,10.0,8580.89,9372.51,9561.93
283.51353669166565,30,0.0,27.85,26.45,26.08,,26.08,10.0,8580.89,9372.51,9548.15
283.98506712913513,30,0.0,27.85,26.45,26.08,,26.08,10.0,8580.89,9372.51,9561.93
284.50048065185547,30,0.0,27.85,26.45,26.12,,26.12,10.0,8580.89,9372.51,9548.15
284.9710502624512,30,0.0,27.85,26.45,26.12,,26.12,10.0,8580.89,9372.51,9548.15
285.4351427555084,30,0.0,27.85,26.45,26.12,,26.12,10.0,8580.89,9372.51,9548.15
285.90252566337585,30,0.0,27.85,26.45,26.12,,26.12,10.0,8580.89,9372.51,9548.15
286.371054649353,30,0.0,27.85,26.45,26.12,,26.12,10.0,8580.89,9372.51,9548.15
286.83843326568604,30,0.0,27.85,26.45,26.12,,26.12,10.0,8563.36,9372.51,9548.15
287.3071162700653,30,0.0,27.89,26.49,26.12,,26.12,10.0,8563.36,9359.07,9548.15
287.7761664390564,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
288.25859332084656,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
288.72577238082886,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
289.1946258544922,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
289.6588325500488,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
290.1292579174042,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
290.5988838672638,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
291.07715821266174,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9534.39
291.5445418357849,30,0.0,27.89,26.49,26.15,,26.15,10.0,8563.36,9359.07,9520.66
292.01286482810974,30,0.0,27.89,26.52,26.18,,26.18,10.0,8563.36,9345.66,9520.66
292.47858357429504,30,0.0,27.89,26.52,26.18,,26.18,10.0,8563.36,9345.66,9520.66
292.94819712638855,30,0.0,27.89,26.52,26.18,,26.18,10.0,8563.36,9345.66,9520.66
293.41925072669983,30,0.0,27.89,26.52,26.18,,26.18,10.0,8563.36,9345.66,9520.66
293.8885746002197,30,0.0,27.89,26.52,26.18,,26.18,10.0,8563.36,9345.66,9520.66
294.3567669391632,30,0.0,27.89,26.52,26.18,,26.18,10.0,8563.36,9345.66,9520.66
294.8237099647522,30,0.0,27.89,26.52,26.18,,26.18,10.0,8563.36,9345.66,9520.66
295.30885791778564,30,0.0,27.89,26.55,26.18,,26.18,10.0,8563.36,9345.66,9520.66
295.77902150154114,30,0.0,27.89,26.55,26.22,,26.22,10.0,8563.36,9332.26,9520.66
296.2467370033264,30,0.0,27.89,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
296.72905015945435,30,0.0,27.94,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
297.1962881088257,30,0.0,27.94,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
297.6781356334686,30,0.0,27.94,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
298.14729356765747,30,0.0,27.94,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
298.6135947704315,30,0.0,27.94,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
299.083087682724,30,0.0,27.94,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
299.54991364479065,30,0.0,27.94,26.55,26.22,,26.22,10.0,8545.88,9332.26,9506.95
300.01781129837036,30,0.0,27.94,26.58,26.22,,26.22,10.0,8545.88,9318.9,9506.95
300.5027871131897,30,0.0,27.94,26.58,26.25,,26.25,10.0,8545.88,9318.9,9506.95
301.03055238723755,30,0.0,27.94,26.58,26.25,,26.25,10.0,8545.88,9318.9,9493.27
301.49942541122437,30,0.0,27.94,26.58,26.25,,26.25,10.0,8545.88,9318.9,9493.27
301.9701189994812,30,0.0,27.94,26.58,26.25,,26.25,10.0,8545.88,9318.9,9493.27
302.45614194869995,30,0.0,27.94,26.58,26.25,,26.25,10.0,8545.88,9318.9,9493.27
302.92176127433777,30,0.0,27.98,26.58,26.25,,26.25,10.0,8528.43,9318.9,9493.27
303.40450501441956,30,0.0,27.98,26.58,26.25,,26.25,10.0,8528.43,9318.9,9493.27
303.88685965538025,30,0.0,27.98,26.58,26.25,,26.25,10.0,8528.43,9318.9,9493.27
304.36933851242065,30,0.0,27.98,26.58,26.25,,26.25,10.0,8528.43,9318.9,9493.27
304.8351125717163,30,0.0,27.98,26.61,26.25,,26.25,10.0,8528.43,9305.55,9493.27
305.30641984939575,30,0.0,27.98,26.61,26.25,,26.25,10.0,8528.43,9305.55,9493.27
305.77254986763,30,0.0,27.98,26.61,26.25,,26.25,10.0,8528.43,9305.55,9493.27
306.24168729782104,30,0.0,27.98,26.61,26.25,,26.25,10.0,8528.43,9305.55,9479.62
306.7277317047119,30,0.0,28.03,26.61,26.29,,26.29,10.0,8528.43,9305.55,9479.62
307.2092809677124,30,0.0,27.98,26.61,26.29,,26.29,10.0,8528.43,9305.55,9479.62
307.67630791664124,30,0.0,27.98,26.61,26.29,,26.29,10.0,8528.43,9305.55,9479.62
308.1449840068817,30,0.0,28.03,26.61,26.29,,26.29,10.0,8511.03,9305.55,9479.62
308.62834572792053,30,0.0,28.03,26.61,26.29,,26.29,10.0,8511.03,9305.55,9479.62
309.0965566635132,30,0.0,28.03,26.61,26.29,,26.29,10.0,8511.03,9305.55,9479.62
309.5816071033478,30,0.0,28.03,26.61,26.29,,26.29,10.0,8511.03,9305.55,9479.62
310.0468578338623,30,0.0,28.03,26.65,26.29,,26.29,10.0,8511.03,9292.23,9479.62
310.51598739624023,30,0.0,28.03,26.65,26.29,,26.29,10.0,8511.03,9292.23,9479.62
310.984628200531,30,0.0,28.03,26.65,26.29,,26.29,10.0,8511.03,9292.23,9479.62
311.47023463249207,30,0.0,28.03,26.65,26.32,,26.32,10.0,8511.03,9292.23,9465.98
311.9815399646759,30,0.0,28.03,26.65,26.32,,26.32,10.0,8511.03,9292.23,9465.98
312.449161529541,30,0.0,28.03,26.65,26.32,,26.32,10.0,8511.03,9292.23,9465.98
312.9167551994324,30,0.0,28.03,26.65,26.32,,26.32,10.0,8511.03,9292.23,9465.98
313.39889693260193,30,0.0,28.03,26.65,26.32,,26.32,10.0,8511.03,9292.23,9465.98
313.8837466239929,30,0.0,28.03,26.65,26.32,,26.32,10.0,8511.03,9292.23,9465.98
314.3552532196045,30,0.0,28.03,26.65,26.32,,26.32,10.0,8493.67,9292.23,9465.98
314.82558512687683,30,0.0,28.03,26.65,26.32,,26.32,10.0,8511.03,9292.23,9465.98
315.3077733516693,30,0.0,28.07,26.68,26.32,,26.32,10.0,8493.67,9292.23,9465.98
315.79530930519104,30,0.0,28.07,26.65,26.32,,26.32,10.0,8493.67,9278.94,9465.98
316.2823622226715,30,0.0,28.07,26.68,26.32,,26.32,10.0,8493.67,9278.94,9465.98
316.7618417739868,30,0.0,28.07,26.68,26.36,,26.36,10.0,8493.67,9278.94,9452.38
317.2622344493866,30,0.0,28.07,26.68,26.36,,26.36,10.0,8493.67,9278.94,9452.38
317.79366755485535,30,0.0,28.07,26.68,26.36,,26.36,10.0,8493.67,9278.94,9452.38
318.29691529273987,30,0.0,28.07,26.68,26.36,,26.36,10.0,8493.67,9278.94,9452.38
318.8144443035126,30,0.0,28.07,26.68,26.36,,26.36,10.0,8493.67,9278.94,9452.38
319.343866109848,30,0.0,28.07,26.68,26.36,,26.36,10.0,8493.67,9278.94,9452.38
319.83169078826904,30,0.0,28.07,26.68,26.36,,26.36,10.0,8493.67,9278.94,9452.38
320.29768919944763,30,0.0,28.07,26.71,26.36,,26.36,10.0,8493.67,9265.66,9452.38
320.76759600639343,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9452.38
321.2553117275238,30,0.0,28.07,26.71,26.36,,26.36,10.0,8493.67,9265.66,9438.79
321.73753786087036,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
322.2068510055542,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
322.6757016181946,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
323.1632652282715,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
323.6313326358795,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
324.0978751182556,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
324.5847592353821,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
325.05099511146545,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
325.5535500049591,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
326.05411648750305,30,0.0,28.07,26.71,26.39,,26.39,10.0,8493.67,9265.66,9438.79
326.55298924446106,30,0.0,28.07,26.74,26.43,,26.43,10.0,8493.67,9252.42,9425.24
327.049925327301,30,0.0,28.07,26.74,26.43,,26.43,10.0,8493.67,9252.42,9425.24
327.5493724346161,30,0.0,28.12,26.74,26.43,,26.43,10.0,8493.67,9252.42,9425.24
328.0519461631775,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
328.5524933338165,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
329.0505223274231,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
329.54990673065186,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
330.063529253006,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
330.56356167793274,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
331.0605323314667,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
331.5583231449127,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
332.05757665634155,30,0.0,28.12,26.74,26.43,,26.43,10.0,8476.36,9252.42,9425.24
332.5733504295349,30,0.0,28.12,26.78,26.46,,26.46,10.0,8476.36,9252.42,9411.7
333.0710098743439,30,0.0,28.16,26.74,26.46,,26.46,10.0,8476.36,9252.42,9411.7
333.5700480937958,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
334.0719721317291,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
334.5695571899414,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
335.0707142353058,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
335.56921315193176,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
336.0805878639221,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
336.57983326911926,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
337.0810115337372,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
337.580283164978,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
338.07686591148376,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
338.57410621643066,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
339.08707666397095,30,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
339.58892154693604,30,0.0,28.16,26.78,26.5,,26.5,10.0,8459.09,9239.19,9398.19
340.0846378803253,30,0.0,28.16,26.78,26.5,,26.5,10.0,8459.09,9225.99,9398.19
340.5859706401825,30,0.0,28.16,26.78,26.5,,26.5,10.0,8459.09,9225.99,9398.19
341.0835404396057,30,0.0,28.16,26.81,26.5,,26.5,10.0,8459.09,9225.99,9398.19
341.5832414627075,30,0.0,28.16,26.81,26.5,,26.5,10.0,8459.09,9225.99,9398.19
342.09686636924744,30,0.0,28.16,26.81,26.5,,26.5,10.0,8459.09,9225.99,9398.19
342.5987343788147,30,0.0,28.16,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
343.0950801372528,30,0.0,28.21,26.81,26.5,,26.5,10.0,8459.09,9225.99,9398.19
343.5945575237274,30,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
344.0922830104828,30,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
344.5898597240448,30,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
345.0917510986328,30,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
345.60806226730347,30,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9384.71
346.10633730888367,30,0.0,28.21,26.81,26.53,,26.53,10.0,8441.86,9225.99,9384.71
346.60624599456787,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
347.1045446395874,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
347.6044890880585,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
348.1035199165344,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
348.60090923309326,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
349.10325145721436,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
349.66360425949097,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
350.16471338272095,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
350.6642551422119,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
351.1659710407257,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
351.66585898399353,30,0.0,28.21,26.84,26.53,,26.53,10.0,8441.86,9212.81,9384.71
352.30395436286926,30,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
352.86507272720337,30,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
353.3809244632721,30,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
353.9099988937378,30,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
354.433717250824,30,0.0,28.25,26.87,26.53,,26.53,10.0,8424.67,9199.66,9384.71
354.9656777381897,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
355.481059551239,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
355.98201274871826,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
356.49624705314636,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
357.01614356040955,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
357.55235838890076,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
358.11021900177,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
358.6100380420685,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
359.2032525539398,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
359.7175827026367,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
360.2136058807373,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
360.7288455963135,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
361.28291487693787,30,0.0,28.25,26.87,26.57,,26.57,10.0,8424.67,9199.66,9357.81
361.78670597076416,30,0.0,28.25,26.87,26.6,,26.6,10.0,8424.67,9199.66,9357.81
362.37625885009766,30,0.0,28.25,26.87,26.6,,26.6,10.0,8424.67,9199.66,9357.81
362.8915674686432,30,0.0,28.25,26.91,26.6,,26.6,10.0,8424.67,9186.53,9357.81
363.3860113620758,30,0.0,28.25,26.91,26.6,,26.6,10.0,8424.67,9186.53,9357.81
363.87909626960754,30,0.0,28.3,26.91,26.6,,26.6,10.0,8424.67,9186.53,9357.81
364.4092457294464,30,0.0,28.3,26.91,26.6,,26.6,10.0,8424.67,9186.53,9357.81
364.88979148864746,30,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
365.3688724040985,30,0.0,28.25,26.91,26.6,,26.6,10.0,8424.67,9186.53,9357.81
365.8493754863739,30,0.0,28.25,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
366.3520815372467,30,0.0,28.25,26.91,26.6,,26.6,10.0,8424.67,9186.53,9357.81
366.8645420074463,30,0.0,28.25,26.91,26.6,,26.6,10.0,8424.67,9186.53,9357.81
367.506108045578,30,0.0,28.3,26.91,26.6,,26.6,10.0,8424.67,9186.53,9344.39
368.0210955142975,30,0.0,28.25,26.91,26.64,,26.64,10.0,8407.52,9186.53,9357.81
368.51976227760315,30,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
369.0078864097595,30,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
369.5169837474823,30,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
370.06198477745056,30,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
370.62155318260193,30,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
371.14762783050537,30,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
371.63292479515076,30,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
372.14911460876465,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9186.53,9344.39
372.69290375709534,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
373.17534494400024,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
373.67732524871826,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
374.1622061729431,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
374.69231271743774,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
375.1902048587799,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
375.6755394935608,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
376.175945520401,30,0.0,28.3,26.94,26.64,,26.64,10.0,8407.52,9173.42,9344.39
376.65878891944885,30,0.0,28.3,26.94,26.67,,26.67,10.0,8407.52,9173.42,9344.39
377.23280119895935,30,0.0,28.3,26.94,26.67,,26.67,10.0,8407.52,9173.42,9331.0
377.7414481639862,30,0.0,28.3,26.94,26.67,,26.67,10.0,8407.52,9173.42,9331.0
378.2329137325287,30,0.0,28.3,26.94,26.67,,26.67,10.0,8407.52,9173.42,9331.0
378.7338387966156,30,0.0,28.3,26.94,26.67,,26.67,10.0,8407.52,9173.42,9331.0
379.23186683654785,30,0.0,28.3,26.94,26.67,,26.67,10.0,8407.52,9173.42,9331.0
379.7156660556793,30,0.0,28.3,26.94,26.67,,26.67,10.0,8407.52,9173.42,9331.0
380.19717359542847,30,0.0,28.3,26.97,26.67,,26.67,10.0,8407.52,9173.42,9331.0
380.67952513694763,30,0.0,28.34,26.94,26.67,,26.67,10.0,8390.42,9160.34,9331.0
381.16121649742126,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
381.6473367214203,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
382.13050413131714,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
382.67467427253723,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
383.1744544506073,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
383.6859610080719,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
384.1696283817291,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
384.674800157547,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
385.16805028915405,30,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
385.66782689094543,30,0.0,28.34,26.97,26.71,,26.71,10.0,8390.42,9160.34,9317.64
386.15162467956543,30,0.0,28.34,26.97,26.71,,26.71,10.0,8390.42,9160.34,9317.64
386.6357350349426,30,0.0,28.34,26.97,26.71,,26.71,10.0,8390.42,9160.34,9317.64
387.11351776123047,30,0.0,28.34,26.97,26.71,,26.71,10.0,8390.42,9160.34,9317.64
387.6175401210785,30,0.0,28.34,26.97,26.71,,26.71,10.0,8390.42,9160.34,9317.64
388.0988872051239,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9160.34,9317.64
388.5838267803192,30,0.0,28.34,26.97,26.71,,26.71,10.0,8390.42,9147.27,9317.64
389.06776428222656,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
389.55001854896545,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
390.05063486099243,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
390.5487973690033,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
391.0592882633209,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
391.5570945739746,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
392.0380141735077,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
392.5372974872589,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
393.0346403121948,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
393.51487946510315,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
394.030396938324,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
394.5139172077179,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
395.0119662284851,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
395.5086040496826,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9317.64
396.0075843334198,30,0.0,28.34,27.0,26.74,,26.74,10.0,8390.42,9147.27,9304.3
396.506117105484,30,0.0,28.34,27.0,26.74,,26.74,10.0,8390.42,9147.27,9304.3
396.9866907596588,30,0.0,28.34,27.0,26.71,,26.71,10.0,8390.42,9147.27,9304.3
397.4747679233551,30,0.0,28.34,27.0,26.74,,26.74,10.0,8390.42,9147.27,9304.3
397.9576618671417,30,0.0,28.34,27.0,26.74,,26.74,10.0,8390.42,9147.27,9304.3
398.44220542907715,30,0.0,28.34,27.0,26.74,,26.74,10.0,8390.42,9147.27,9304.3
398.9393243789673,30,0.0,28.34,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
399.4393951892853,30,0.0,28.39,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
399.9672167301178,30,0.0,28.39,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
400.4654428958893,30,0.0,28.39,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
400.96159648895264,30,0.0,28.39,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
401.4689176082611,30,0.0,28.39,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
401.98312282562256,30,0.0,28.39,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
402.48548889160156,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9147.27,9304.3
402.9797246456146,30,0.0,28.39,27.0,26.74,,26.74,10.0,8373.36,9147.27,9304.3
403.46390104293823,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
403.9462866783142,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
404.4289975166321,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
404.912734746933,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
405.44281673431396,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
405.9236319065094,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
406.40785694122314,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
406.8905906677246,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9304.3
407.3738331794739,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9290.98
407.8728127479553,30,0.0,28.39,27.03,26.74,,26.74,10.0,8373.36,9134.24,9304.3
408.3547365665436,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
408.8389964103699,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
409.3215227127075,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
409.8050973415375,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
410.2900114059448,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
410.82017827033997,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
411.30357456207275,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
411.80429768562317,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
412.30462074279785,30,0.0,28.39,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
412.82092213630676,30,0.0,28.43,27.03,26.78,,26.78,10.0,8373.36,9134.24,9290.98
413.3035159111023,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9134.24,9290.98
413.78630805015564,30,0.0,28.43,27.03,26.78,,26.78,10.0,8356.34,9134.24,9290.98
414.28306555747986,30,0.0,28.43,27.03,26.78,,26.78,10.0,8356.34,9134.24,9290.98
414.77829098701477,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
415.27730536460876,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
415.7747085094452,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
416.3133249282837,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
416.8049387931824,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
417.30454111099243,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
417.79002833366394,30,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
