Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),R1,R,R3
264.38847613334656,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
264.8865575790405,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
265.3846228122711,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
265.89795780181885,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
266.395813703537,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
266.89475417137146,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
267.3934271335602,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
267.8905348777771,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
268.3910572528839,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
268.904420375824,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
269.4028670787811,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
269.9017105102539,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
270.39839935302734,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
270.90077900886536,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
271.414342880249,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
271.9140419960022,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
272.41445541381836,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
272.9111976623535,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
273.4176137447357,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
273.9093334674835,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
274.41149258613586,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
274.90792965888977,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
275.4224681854248,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
275.9210183620453,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
276.4223036766052,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
276.9225206375122,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
277.4235484600067,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
277.9184846878052,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
278.4358766078949,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
278.9489994049072,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
279.4339871406555,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
279.9327404499054,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
280.43270683288574,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
280.93330669403076,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
281.4311079978943,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
281.92969036102295,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
282.442679643631,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
282.9461977481842,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
283.4304394721985,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
283.9488935470581,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
284.5382709503174,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
285.006400346756,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
285.47629737854004,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
285.95992612838745,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
286.44673132896423,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
286.94816732406616,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
287.4449453353882,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
287.9421534538269,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
288.45575618743896,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
288.95569133758545,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
289.45647072792053,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
289.97066855430603,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
290.4544310569763,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
290.95139145851135,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
291.46533012390137,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
291.98140501976013,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
292.46553111076355,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
292.9677357673645,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8966.81,9107.01
293.4660224914551,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8966.81,9107.01
293.96990942955017,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8966.81,9107.01
294.46690130233765,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
294.9661648273468,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
295.4812397956848,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
295.9785132408142,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
296.4781551361084,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
296.97587633132935,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
297.4749925136566,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
297.974244594574,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
298.4710476398468,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
298.9852533340454,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
299.48611640930176,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
299.98337173461914,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
300.48219180107117,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
300.9854598045349,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
301.4872682094574,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
301.9833040237427,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
302.48367071151733,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
303.0273244380951,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
303.49228024482727,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
303.99059414863586,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
304.4911630153656,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
305.0215468406677,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
305.50770831108093,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
306.02027797698975,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
306.5357391834259,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
307.01754546165466,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
307.5010209083557,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
307.99888849258423,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
308.515424489975,20.0,0.0,28.79,27.49,27.23,,27.23,10.0,8221.65,8954.09,9120.0
309.01042771339417,20.0,0.0,28.79,27.49,27.23,,27.23,10.0,8221.65,8954.09,9107.01
309.50550413131714,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9120.0
310.015221118927,20.0,0.0,28.79,27.49,27.23,,27.23,10.0,8221.65,8966.81,9107.01
310.51369285583496,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
311.01151394844055,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
311.5114185810089,20.0,0.0,28.79,27.49,27.23,,27.23,10.0,8221.65,8966.81,9107.01
312.0108757019043,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
312.5088703632355,20.0,0.0,28.79,27.49,27.23,,27.23,10.0,8221.65,8954.09,9107.01
313.0856103897095,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
313.56958627700806,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
314.06858563423157,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9107.01
314.5523610115051,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
315.0196599960327,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
315.51803612709045,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
316.03167271614075,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
316.5326511859894,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
317.03180050849915,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
317.5307731628418,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
318.0323417186737,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
318.54813861846924,20.0,0.0,28.79,27.45,27.23,,27.23,10.0,8221.65,8966.81,9120.0
319.04780292510986,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9120.0
319.52719736099243,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
320.042188167572,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
320.53829526901245,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
321.0539059638977,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
321.5362343788147,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
322.03861451148987,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
322.5352623462677,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
323.0495331287384,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
323.5487904548645,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
324.04868745803833,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
324.54844665527344,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
325.0444281101227,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
325.5409207344055,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
326.04115557670593,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
326.54938983917236,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
327.056987285614,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8966.81,9107.01
327.57736682891846,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
328.1088044643402,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
328.58831882476807,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
329.0549986362457,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8954.09,9107.01
329.55493807792664,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
330.06491208076477,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
330.5727119445801,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
331.0681884288788,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8238.34,8966.81,9107.01
331.56690645217896,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
332.0644586086273,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
332.6084804534912,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8954.09,9107.01
333.1123116016388,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
333.5982666015625,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
334.09616446495056,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
334.5817356109619,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
335.0833954811096,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
335.6093370914459,20.0,0.0,28.74,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
336.0931086540222,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8966.81,9107.01
336.58066725730896,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8954.09,9107.01
337.07580399513245,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
337.5749478340149,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
338.0759825706482,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
338.58688282966614,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
339.08604621887207,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
339.5869436264038,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
340.083993434906,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
340.58815717697144,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
341.08638429641724,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
341.60103940963745,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
342.08482003211975,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
342.6209948062897,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
343.2462351322174,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
343.77277302742004,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
344.24004578590393,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
344.7495198249817,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
345.2359526157379,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
345.7192950248718,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
346.1853504180908,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
346.66941952705383,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8954.09,9107.01
347.13748121261597,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
347.6998600959778,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
348.18251514434814,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
348.6802189350128,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
349.1673147678375,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
349.6826298236847,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
350.1976635456085,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
350.71430492401123,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
351.2138125896454,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
351.71249866485596,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
352.21442890167236,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
352.6987020969391,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
353.1994848251343,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
353.6644310951233,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
354.1660461425781,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
354.6481237411499,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
355.13373374938965,20.0,0.0,28.79,27.45,27.26,,27.26,10.0,8221.65,8954.09,9107.01
355.6313126087189,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
356.1311619281769,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
356.631471157074,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
357.13878107070923,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
357.6706840991974,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8966.81,9107.01
358.16616916656494,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
358.6322286128998,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
359.1319420337677,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
359.64306116104126,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
360.14222526550293,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
360.6412777900696,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
361.13916969299316,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
361.63598132133484,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
362.1511766910553,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
362.652747631073,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
363.14970779418945,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
363.6490807533264,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
364.1488423347473,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
364.66148829460144,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
365.16014289855957,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
365.66208148002625,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
366.16174268722534,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
366.69203186035156,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
367.17846274375916,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
367.66517639160156,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
368.16383266448975,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
368.6653985977173,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
369.1801710128784,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9094.04
369.6609585285187,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
370.17225408554077,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9094.04
370.6714644432068,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9094.04
371.18846583366394,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
371.7486696243286,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
372.28274488449097,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
372.7649393081665,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
373.2458429336548,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
373.7281770706177,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
374.20853567123413,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
374.6783483028412,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
375.17603754997253,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
375.6772491931915,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
376.19135570526123,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
376.70446705818176,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
377.1882553100586,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
377.6893079280853,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
378.1887891292572,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9094.04
378.68660855293274,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
379.18719601631165,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
379.6838014125824,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8221.65,8954.09,9094.04
380.19646549224854,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
380.6965856552124,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
381.234459400177,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
381.77220129966736,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
382.3157687187195,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
382.81756711006165,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
383.3476538658142,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
383.8277237415314,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
384.2946856021881,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
384.76535630226135,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
385.24288511276245,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
385.72207260131836,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
386.2079963684082,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
386.7080066204071,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
387.20918345451355,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
387.7107367515564,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
388.2113878726959,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
388.7247886657715,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
389.2234420776367,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
389.7239396572113,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9094.04
390.224853515625,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
390.72320222854614,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
391.2218704223633,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
391.7324721813202,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
392.21977519989014,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
392.73577332496643,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
393.2341206073761,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
393.7371127605438,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
394.2403631210327,20.0,0.0,28.74,27.49,27.26,,27.26,10.0,8238.34,8954.09,9107.01
394.73444151878357,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
395.23559522628784,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
395.73350262641907,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
396.23117756843567,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
396.7302625179291,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
397.2471568584442,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
397.7432940006256,20.0,0.0,28.79,27.49,27.26,,27.26,10.0,8221.65,8954.09,9107.01
