Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),R1,R,R3
133.5383632183075,20.0,0.0,28.12,26.71,26.39,,26.39,10.0,8476.36,9265.66,9438.79
134.03928589820862,20.0,0.0,28.12,26.71,26.39,,26.39,10.0,8476.36,9265.66,9438.79
134.5384030342102,20.0,0.0,28.12,26.71,26.39,,26.39,10.0,8476.36,9265.66,9438.79
135.0384602546692,20.0,0.0,28.16,26.71,26.39,,26.39,10.0,8459.09,9265.66,9438.79
135.53982305526733,20.0,0.0,28.16,26.71,26.39,,26.39,10.0,8459.09,9265.66,9438.79
136.0535604953766,20.0,0.0,28.16,26.74,26.39,,26.39,10.0,8459.09,9252.42,9425.24
136.55500650405884,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
137.053964138031,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
137.56776428222656,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
138.05526065826416,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
138.5532054901123,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
139.05236077308655,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
139.5503933429718,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
140.06309700012207,20.0,0.0,28.16,26.74,26.43,,26.43,10.0,8459.09,9252.42,9425.24
140.56707000732422,20.0,0.0,28.16,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
141.0657880306244,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8459.09,9239.19,9411.7
141.56703639030457,20.0,0.0,28.16,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
142.06643056869507,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
142.56443214416504,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
143.06678438186646,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
143.5622169971466,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
144.06323957443237,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
144.56662845611572,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
145.06712317466736,20.0,0.0,28.21,26.78,26.46,,26.46,10.0,8441.86,9239.19,9411.7
145.56943655014038,20.0,0.0,28.21,26.78,26.5,,26.5,10.0,8441.86,9239.19,9411.7
146.07070970535278,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
146.56738948822021,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
147.06911373138428,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
147.5700204372406,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
148.07268285751343,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
148.57539796829224,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
149.07666301727295,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
149.5723717212677,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
150.08288979530334,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
150.58210396766663,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
151.08383989334106,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8441.86,9225.99,9398.19
151.57988095283508,20.0,0.0,28.21,26.81,26.5,,26.5,10.0,8424.67,9225.99,9398.19
152.08110094070435,20.0,0.0,28.25,26.84,26.5,,26.5,10.0,8424.67,9212.81,9398.19
152.59419131278992,20.0,0.0,28.25,26.84,26.5,,26.5,10.0,8424.67,9212.81,9398.19
153.09430575370789,20.0,0.0,28.25,26.84,26.5,,26.5,10.0,8424.67,9212.81,9398.19
153.59058833122253,20.0,0.0,28.25,26.84,26.5,,26.5,10.0,8424.67,9212.81,9384.71
154.09284782409668,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
154.59493207931519,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
155.09732699394226,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
155.59505200386047,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
156.0963921546936,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
156.5949056148529,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
157.1087839603424,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
157.60803723335266,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
158.10558605194092,20.0,0.0,28.25,26.84,26.53,,26.53,10.0,8424.67,9212.81,9384.71
158.60601425170898,20.0,0.0,28.25,26.84,26.57,,26.57,10.0,8424.67,9212.81,9371.24
159.10551404953003,20.0,0.0,28.25,26.84,26.57,,26.57,10.0,8424.67,9212.81,9371.24
159.62310457229614,20.0,0.0,28.25,26.84,26.57,,26.57,10.0,8424.67,9212.81,9371.24
160.10458254814148,20.0,0.0,28.25,26.84,26.57,,26.57,10.0,8424.67,9212.81,9371.24
160.6054768562317,20.0,0.0,28.25,26.84,26.57,,26.57,10.0,8424.67,9199.66,9371.24
161.11797332763672,20.0,0.0,28.3,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
161.61650037765503,20.0,0.0,28.3,26.87,26.57,,26.57,10.0,8424.67,9199.66,9371.24
162.11383724212646,20.0,0.0,28.3,26.87,26.57,,26.57,10.0,8407.52,9199.66,9371.24
162.61501836776733,20.0,0.0,28.3,26.87,26.57,,26.57,10.0,8407.52,9199.66,9371.24
163.11553716659546,20.0,0.0,28.3,26.87,26.57,,26.57,10.0,8407.52,9199.66,9371.24
163.6130244731903,20.0,0.0,28.3,26.87,26.57,,26.57,10.0,8407.52,9199.66,9371.24
164.11194348335266,20.0,0.0,28.3,26.87,26.57,,26.57,10.0,8407.52,9199.66,9371.24
164.62285614013672,20.0,0.0,28.3,26.87,26.6,,26.6,10.0,8407.52,9199.66,9371.24
165.12728023529053,20.0,0.0,28.3,26.87,26.6,,26.6,10.0,8407.52,9186.53,9371.24
165.6289610862732,20.0,0.0,28.3,26.87,26.6,,26.6,10.0,8407.52,9186.53,9357.81
166.12845492362976,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
166.625723361969,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
167.12433767318726,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
167.62439942359924,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
168.1381049156189,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
168.63703036308289,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
169.13291192054749,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
169.631409406662,20.0,0.0,28.3,26.91,26.6,,26.6,10.0,8407.52,9186.53,9357.81
170.13213348388672,20.0,0.0,28.3,26.91,26.64,,26.64,10.0,8407.52,9186.53,9344.39
170.63308143615723,20.0,0.0,28.3,26.91,26.64,,26.64,10.0,8390.42,9186.53,9344.39
171.13430404663086,20.0,0.0,28.34,26.91,26.64,,26.64,10.0,8390.42,9186.53,9344.39
171.63393902778625,20.0,0.0,28.34,26.91,26.64,,26.64,10.0,8390.42,9186.53,9344.39
172.14818120002747,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9186.53,9344.39
172.64720368385315,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
173.14702081680298,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
173.64442086219788,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
174.14535665512085,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
174.6432557106018,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
175.1427927017212,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
175.658056974411,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
176.15686202049255,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
176.65789651870728,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
177.15660691261292,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
177.65600299835205,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
178.15581583976746,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
178.6539227962494,20.0,0.0,28.34,26.94,26.64,,26.64,10.0,8390.42,9173.42,9344.39
179.1700496673584,20.0,0.0,28.34,26.97,26.64,,26.64,10.0,8390.42,9173.42,9344.39
179.66576766967773,20.0,0.0,28.34,26.97,26.64,,26.64,10.0,8390.42,9160.34,9344.39
180.16503500938416,20.0,0.0,28.34,26.97,26.64,,26.64,10.0,8390.42,9173.42,9331.0
180.6679413318634,20.0,0.0,28.34,26.97,26.64,,26.64,10.0,8390.42,9160.34,9344.39
181.16746068000793,20.0,0.0,28.34,26.97,26.64,,26.64,10.0,8390.42,9173.42,9344.39
181.6664731502533,20.0,0.0,28.34,26.97,26.64,,26.64,10.0,8390.42,9160.34,9344.39
182.1635537147522,20.0,0.0,28.34,26.97,26.64,,26.64,10.0,8390.42,9160.34,9331.0
182.6641194820404,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
183.1760597229004,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
183.67622995376587,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
184.1716058254242,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
184.67277002334595,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
185.17343616485596,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
185.67076921463013,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
186.18699145317078,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
186.68228793144226,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
187.18311262130737,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
187.68685388565063,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
188.18618488311768,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
188.68252801895142,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9160.34,9331.0
189.1964190006256,20.0,0.0,28.34,26.97,26.67,,26.67,10.0,8390.42,9147.27,9331.0
189.69223880767822,20.0,0.0,28.34,27.0,26.67,,26.67,10.0,8390.42,9160.34,9331.0
190.19193267822266,20.0,0.0,28.39,27.0,26.67,,26.67,10.0,8373.36,9160.34,9331.0
190.6871702671051,20.0,0.0,28.39,27.0,26.67,,26.67,10.0,8373.36,9160.34,9331.0
191.1918694972992,20.0,0.0,28.39,27.0,26.67,,26.67,10.0,8373.36,9147.27,9317.64
191.68986749649048,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
192.1881721019745,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
192.68929719924927,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
193.19021701812744,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
193.70079064369202,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
194.1984622478485,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
194.69581413269043,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
195.19648218154907,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
195.70912218093872,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
196.2089719772339,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
196.7270472049713,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8373.36,9147.27,9317.64
197.20732021331787,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8356.34,9147.27,9317.64
197.70382356643677,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8356.34,9147.27,9317.64
198.2051260471344,20.0,0.0,28.39,27.0,26.71,,26.71,10.0,8356.34,9147.27,9317.64
198.71771478652954,20.0,0.0,28.43,27.0,26.71,,26.71,10.0,8356.34,9147.27,9317.64
199.222092628479,20.0,0.0,28.43,27.0,26.71,,26.71,10.0,8356.34,9147.27,9317.64
199.71752047538757,20.0,0.0,28.43,27.03,26.71,,26.71,10.0,8356.34,9147.27,9317.64
200.21835613250732,20.0,0.0,28.43,27.03,26.71,,26.71,10.0,8356.34,9147.27,9317.64
200.7184455394745,20.0,0.0,28.43,27.03,26.71,,26.71,10.0,8356.34,9134.24,9317.64
201.2184236049652,20.0,0.0,28.43,27.03,26.71,,26.71,10.0,8356.34,9134.24,9317.64
201.71632170677185,20.0,0.0,28.43,27.03,26.71,,26.71,10.0,8356.34,9147.27,9317.64
202.21663808822632,20.0,0.0,28.43,27.03,26.71,,26.71,10.0,8356.34,9134.24,9317.64
202.71613025665283,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9317.64
203.23044109344482,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
203.73219633102417,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
204.2302234172821,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
204.73049020767212,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
205.22919034957886,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
205.72793865203857,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
206.22528862953186,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
206.74008345603943,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
207.2391815185547,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
207.7390296459198,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
208.23844385147095,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
208.73943519592285,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9134.24,9304.3
209.24232149124146,20.0,0.0,28.43,27.07,26.74,,26.74,10.0,8356.34,9134.24,9304.3
209.74024415016174,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9121.22,9304.3
210.24225330352783,20.0,0.0,28.43,27.07,26.74,,26.74,10.0,8356.34,9121.22,9304.3
210.74010825157166,20.0,0.0,28.43,27.03,26.74,,26.74,10.0,8356.34,9121.22,9304.3
211.25281739234924,20.0,0.0,28.43,27.07,26.74,,26.74,10.0,8356.34,9121.22,9304.3
211.74960589408875,20.0,0.0,28.43,27.07,26.74,,26.74,10.0,8356.34,9121.22,9290.98
212.25191402435303,20.0,0.0,28.43,27.07,26.74,,26.74,10.0,8356.34,9121.22,9290.98
212.75068926811218,20.0,0.0,28.43,27.07,26.74,,26.74,10.0,8356.34,9121.22,9290.98
213.2484486103058,20.0,0.0,28.43,27.07,26.74,,26.74,10.0,8356.34,9121.22,9290.98
213.74713516235352,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
214.24763870239258,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
214.75045251846313,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
215.2510371208191,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
215.75118255615234,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
216.26381015777588,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
216.76610040664673,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
217.26721739768982,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
217.76945066452026,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
218.2678575515747,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
218.76225399971008,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
219.2589147090912,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8356.34,9121.22,9290.98
219.7734293937683,20.0,0.0,28.47,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
220.2757031917572,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
220.77577114105225,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
221.2740285396576,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
221.77135562896729,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
222.26966452598572,20.0,0.0,28.43,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
222.76880073547363,20.0,0.0,28.47,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
223.2847375869751,20.0,0.0,28.47,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
223.78399324417114,20.0,0.0,28.47,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
224.28149795532227,20.0,0.0,28.47,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
224.78143072128296,20.0,0.0,28.47,27.07,26.81,,26.81,10.0,8339.36,9121.22,9290.98
225.28229999542236,20.0,0.0,28.47,27.1,26.78,,26.78,10.0,8339.36,9121.22,9290.98
225.78294968605042,20.0,0.0,28.47,27.07,26.78,,26.78,10.0,8339.36,9121.22,9290.98
226.2823724746704,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
226.78568148612976,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
227.2849190235138,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9121.22,9277.69
227.7957935333252,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9121.22,9277.69
228.2922933101654,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
228.79102897644043,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
229.29402017593384,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
229.79416251182556,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
230.29083442687988,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
230.80443620681763,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
231.30191826820374,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
231.79996919631958,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
232.29675006866455,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
232.79556322097778,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
233.30900716781616,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
233.80585718154907,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
234.30553483963013,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
234.80410861968994,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
235.3067536354065,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
235.8191637992859,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
236.3205282688141,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
236.8184757232666,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
237.321524143219,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
237.8092656135559,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
238.32315802574158,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9264.42
238.82183456420898,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
239.32313466072083,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
239.81995177268982,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
240.3202452659607,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
240.81966304779053,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
241.33364176750183,20.0,0.0,28.47,27.1,26.81,,26.81,10.0,8339.36,9108.23,9277.69
241.83349227905273,20.0,0.0,28.47,27.1,26.85,,26.85,10.0,8339.36,9108.23,9264.42
242.3351469039917,20.0,0.0,28.47,27.1,26.85,,26.85,10.0,8339.36,9108.23,9264.42
242.83615899085999,20.0,0.0,28.47,27.1,26.85,,26.85,10.0,8339.36,9108.23,9264.42
243.33249402046204,20.0,0.0,28.47,27.1,26.85,,26.85,10.0,8339.36,9108.23,9264.42
243.82973957061768,20.0,0.0,28.47,27.1,26.85,,26.85,10.0,8339.36,9108.23,9264.42
244.3311014175415,20.0,0.0,28.47,27.13,26.85,,26.85,10.0,8339.36,9108.23,9264.42
244.82856512069702,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9108.23,9264.42
245.34274911880493,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9108.23,9264.42
245.83781337738037,20.0,0.0,28.52,27.1,26.85,,26.85,10.0,8322.42,9095.26,9264.42
246.33748388290405,20.0,0.0,28.52,27.1,26.85,,26.85,10.0,8322.42,9108.23,9264.42
246.83475875854492,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
247.33304119110107,20.0,0.0,28.52,27.1,26.85,,26.85,10.0,8322.42,9108.23,9264.42
247.8490068912506,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
248.347092628479,20.0,0.0,28.52,27.1,26.85,,26.85,10.0,8322.42,9095.26,9264.42
248.84790563583374,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
249.34656953811646,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
249.8469340801239,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
250.34799671173096,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
250.84492683410645,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
251.35951399803162,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
251.8581042289734,20.0,0.0,28.52,27.13,26.85,,26.85,10.0,8322.42,9095.26,9264.42
252.35500574111938,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
252.85250973701477,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
253.35281491279602,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
253.85466241836548,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9264.42
254.35376405715942,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
254.86610960960388,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
255.36442017555237,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
255.86428356170654,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
256.36414861679077,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
256.8628959655762,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
257.3611481189728,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
257.8732650279999,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
258.37587547302246,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
258.87475991249084,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
259.37581419944763,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
259.8742616176605,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
260.3713274002075,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
260.8703808784485,20.0,0.0,28.52,27.13,26.88,,26.88,10.0,8322.42,9095.26,9251.17
261.3831298351288,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
261.8810980319977,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
262.38096952438354,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
262.87933683395386,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
263.3784418106079,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
263.89300513267517,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
264.39284563064575,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
264.8913724422455,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
265.3901364803314,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
265.8940005302429,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
266.3963394165039,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
266.89502930641174,20.0,0.0,28.52,27.16,26.88,,26.88,10.0,8322.42,9082.31,9251.17
